mapname,filesize,filesize_bz2,sha1,note
cs_crackhouse_2023,45729626,45718408,1fe803099744f98b716f54b6ed73a8d851c7cb47,killserver button
cs_crackhouse_2023,33845420,33793294,7703549d8ccef6f51940716ba15e71217b0ea332,killserver button
ze_JurassicPark_v1D,115433617,49885677,625ebba85c562cbf241d094d78cfa7f03fa751bb,killserver button and redirects players
ze_JurassicPark_v2D,122560524,51355222,368be5ae801700f4fedd80cccf1011c571452d99,killserver button and redirects players
ze_JurassicPark_v2N,154480192,53388734,22957daf6b2c9813fd6a20b499366059d34cb501,killserver button and redirects players
ze_JurassicPark_v2W,135843512,51835146,5714b515ebd71fe4069b957080af4731ce7eb0bb,killserver button and redirects players
zm_BlackMesa_v2,217106224,113633297,1c19bc4f63de1ddec32f4dea9b7ffbd810fb77bd,killserver button and redirects players
zm_CargoShip_v1D,66820668,32023004,a87159f55955f0b0f8320471c1e34e357ca87f64,killserver button and redirects players
zm_CargoShip_v1N,66821144,32049890,ed47a4a67ed80a8297cf311f814813663d8cce10,killserver button and redirects players
zm_CargoShip_v1W,66837904,32098411,a3ed96f3476ca66244e0523ecac5f17772a2f1af,killserver button and redirects players
zm_Highway_v4D,99735616,39272991,6bf3b1138575280e78905faaa48a989403cb23ef,killserver button and redirects players
zm_Highway_v4N,118415944,39920615,684fbd7811d3b364bec988d2fa9173c7cf304bb0,killserver button and redirects players
zm_Highway_v4W,99716896,38977065,afbb9ea4fc408b0c28eb4a85dfd753d14db1f6ed,killserver button and redirects players
zm_Laboratory_v2D,171105368,83292282,9a28f8b9090564ff967bc2a919657009db55812d,killserver button and redirects players
zm_Laboratory_v2N,166872652,82229793,73604c2a6dc1d0b7fdcac0812d52843458083842,killserver button and redirects players
zm_Laboratory_v2W,166914240,82622816,40573452166c3dc8453304c4385705e5bdb912f2,killserver button and redirects players
#zm_small_castle_v1,64811541,64822290,44c25bd689f9b0958bf96dcfe76bdbc8af3ea9f0,vip steamids that give players special zombie-freezing knives
#zm_small_castle_v1,64859973,64872255,405f019b14b1692188826c31bbbc8a36585078b2,doesn't hardcode a list of vip steamids anymore! yay!
