mapname,filesize,filesize_bz2,sha1,note
gg_blue_arena_32a,2608617,445119,9df7f4e8f44b7ef9a0ec9aa5a1c238d880ccf29a,same as gg_blue_arena_32
surf_goodybe2,10777967,4487165,092838999d00e85ffdd4c489f757e95c8671155f,original typod name of surf_goodbye2
surf_junifuck,43574523,9692858,daabbb8ab0506798adf3a7442f2b5120ccba1b1a,surf_deity with a different name?
surf_OMNIFIC2,20092316,5892205,fb7ce750edeff8e12b8635d6f65d4f27fed2eb21,surf_untested with a different name
surf_ski_remix_3,26122247,3878633,314aa3b356bd33c897f12873d2cf2da70830d8c9,also on gamebanana and compiled as surf_ski_remix
trikz_advance,17464854,5000631,4b32f7b4a42f9ed37257a5f71d03d2cfad786a20,confusing names
trikz_aroundtheworld,7500804,2745563,3bd7cfdc2f0477ea25056e94f937ffac8b853e35,trikz_aroundtheworld_v3
trikz_asux_ameliored,29512016,14188360,360ed7585cd099f2e421bd473a6d086e5dc34446,trikz_asux_ameliored57
trikz_factory,26550889,7976227,ac5ec2559f6ed9905b3605b62cf6d0f29c42d72d,trikz_factory_v3
trikz_daemon_ac,29852296,7518788,7d51de4e17e14c3a1cc2129fa1d1468efa67911a,original name for trikz_daemon?
trikz_miaou,6141048,2071251,b50f9aac293a167faa9a76d1c164bd1dcc1f1d1c,trikz_miaou_textured_f!nal
trikz_obsidian,29740581,15836084,d0f95a87c074fcc08910dcc24a860d404751e64a,trikz_obsidian_v3
trikz_souljaworld,36195539,13984427,b4294557a4a3895deadb2d27d16ed6f2cfe68abb,trikz_souljaworld249
trikz_traningground,5337981,1480174,9fccd360905e1dd39de729ff28f458e6c1c5e9ea,trikz_traningground_z_fix
trikz_undercover,12425512,3575178,187ad77f99d6f40cff4dfa76a2d050eba3288471,trikz_undercover_final_v4
