mapname,filesize,filesize_bz2,sha1
Bhop_CopyAndPast,5782701,2305200,4a775d7601ca16ae7cfb525b761de8952c7b5904
bhop_autism_for_acer,829779850,388636729,106284e615ddf355eeeaae933ced928c4ca97e2c
bhop_badtrip_final,559611858,361639473,6f85eabf3de04ef349666eabebac08d712421416
bhop_badtrip_v1,16735679,3589477,be4b565fba713fc6131c259fe8f5cfdc1a3685c0
bhop_bihopfun2,287856863,288881212,a34cd13435c078cd55cd2a8ea1b6061c610b055b
bhop_by_oak,1867012,382421,de51c9956318409fa481e4676731822eb80e533b
bhop_cobblestofcuijkw9efn2g4,6575400,2415842,c1269d64399dd6f8e3600897ed3992c4603d1c4a
bhop_easyhop_benghaziedition,3161722,414849,8723f13f2abde8a8652b175c8932307742c0d25b
bhop_fixed,3137502179,1908080932,f36eab49bf0c7ce6de1a13a6d90eceb7fb5253fa
bhop_he_he_he,1076613881,679761661,c6bea52bd79d4ac1509e2accd75b5eb00aeced92
bhop_kz_xc_mg_jb_de_cs_surf_aim_lj_bkz_270,117964,4363,c72a7e269176590eb94456fa465a3b206a1a7dfa
bhop_minecraft_winter,29864827,7311024,2ea989ebd501ea6442a2717c2e8e56322c1d7038
bhop_novice_beta,2699057,839158,c8ea6f2f3ae01a0006229f03cf09faf73b600b69
bhop_ofswgok,1673701,366053,b1fd43d7e851b02bdcd538cef75a54f6590fcd0e
bhop_reallycool,1681756867,1598901789,bed5183e3b16828765ac1e44f3ed76bf4a65e9b2
bhop_stormy_night,40975264,14607598,3acf42167ae98cf71dd431b0701c0c5de7802be3
bhop_texturetest2,562203522,362887345,93c0a5f2abf52b75e288c393c380c571175f2499
kz_bhop_badg3s,518663142,288066901,9fc0b8cae5c83033bac0a22d0759dc5325bcb2a7
kz_bhop_incident,619804487,393508035,ece0c48c48e159d6aef109e5ae7929932295eb5e
texturetest,562082905,362812766,985dd5b38dc125bb14198ea343e03134a40032ca
