mapname,filesize,filesize_bz2,sha1,note
ahhh_b3,59158604,27300613,4db32a1a3919c2bc7150da7b3f7368ed1af76cfe,C:\Users\joe\Downloads\todo nipper\ahhh_b3\cstrike\maps
arghhh,84283811,46242777,6394e7a1281ba033cb31746cf3e366cb59f3f0d4,C:\Users\joe\Downloads\todo nipper\arghhh
blackhawkdown,19510428,8635804,da18b7af4ac7e562e89771d5c36cd464fff88c31,C:\Users\joe\Downloads\todo nipper\blackhawkdown
blahhh,52026086,21457246,284ef9dfa204de2d283a23be103505c995896abf,C:\Users\joe\Downloads\todo nipper\blahhh_source2\maps
clue,19184655,9326383,e41a67c8bc39e1c3ff485f8511b7ee20043deb1b,C:\Users\joe\Downloads\todo nipper\clue\maps
cs_bhdconvoy,15708401,7872105,71752aec595a1b1145a2bd12e127a53339a9acd3,C:\Users\joe\Downloads\todo nipper\cs_bhdconvoy
cs_deadhouse,22585330,10952091,64eea3c8cf298de8f144b102c2bee5ccf9400ec5,C:\Users\joe\Downloads\todo nipper\cs_deadhouse\maps
cs_gasstation,12047344,5180900,f4f4c54806e1f81eb72b3cdb846cf923361619fd,C:\Users\joe\Downloads\todo nipper\cs_gasstation
cs_parkhouse,35005080,15712179,c42258f97a95ca905f12cd1234f7b6208925de60,C:\Users\joe\Downloads\todo nipper\cs_parkhouse
cs_redwood,14545401,7121695,249bc828b6a60a381f96ff33c4dbe97f51a97894,C:\Users\joe\Downloads\todo nipper\cs_redwood
de_afim,14320463,7818362,4c3f4696f69b14b233bf58cc4a03441a6202d738,C:\Users\joe\Downloads\todo nipper\de_afim
de_audioarena,7468495,4889680,bf354902219c36e67819d68cfebc69ad632caa91,C:\Users\joe\Downloads\todo nipper\de_audioarena_s\maps
de_crazytank_hq,36053101,14209500,736f3ba04347cb5ae20a60e9699f458c95643a93,C:\Users\joe\Downloads\todo nipper\de_crazytank_hq\maps
de_doomhouse,14458900,6342867,36cee57e6749eeb86444cc356eb952f403435e0e,C:\Users\joe\Downloads\todo nipper\de_doomhouse\maps
de_hairyhouse_b1,17827341,9698252,c8928e2f3cd56d1078b31a786bf0a5221c23290d,C:\Users\joe\Downloads\todo nipper\de_hairyhouse_b1
de_haunts,69597687,39654044,e0cc98c4226cb03ed11e99f1c8692ddf98d27bfa,C:\Users\joe\Downloads\todo nipper\de_haunts
de_highhouse,33959563,14628607,4592ffeabef0c3757042a04d2e66beecb8c0ba17,C:\Users\joe\Downloads\todo nipper\de_highhouse
de_livehouse,34534693,17289780,e2b003423fda8adc166b9e7f74e18d4938c47470,C:\Users\joe\Downloads\todo nipper\de_livehouse
de_lost,20019404,7744323,0f4f8e26eaa0a9c7fa14ddaad0093ca61fdffddb,C:\Users\joe\Downloads\todo nipper\de_lost\cstrike\maps
de_lost2,43226886,20049200,007f6fc6558121f7c7f6f362caf6e9e736197e52,C:\Users\joe\Downloads\todo nipper\de_lost2\maps
de_muertechalet,12856772,5839342,d6eca2f8ec57d65bf7cc946c6280869aaa13c193,C:\Users\joe\Downloads\todo nipper\de_muertechalet
de_nipperhouse,21683636,11041408,7229e25fba59d1220104e54d8ac38db31aed2dbf,C:\Users\joe\Downloads\todo nipper\de_nipperhouse\maps
de_partycity,21204032,9731352,35addbf378b6ae588fd84626ad399dd1444771f3,C:\Users\joe\Downloads\todo nipper\de_partycity\maps
de_towerofterror_b2,24540240,9670317,1014e61fb1f949ff80d1a42792ce0c183fa566ab,C:\Users\joe\Downloads\todo nipper\de_towerofterror_b2\maps
de_westwood,12030204,6281208,4289d89cadfb15aa314403179126beaae59fe923,C:\Users\joe\Downloads\todo nipper\de_westwood
hobokillingfield,3985228,1364122,c077e4ce2a383607a92a8b8386885b4886d3c812,C:\Users\joe\Downloads\todo nipper\hobokillingfield
nippers_opus,30199016,13883006,436e7d912051325ba3187364f47426bdd184c9fd,C:\Users\joe\Downloads\todo nipper\nippers_opus1\maps
cspaintball1,2476480,1245568,a430ba249a81db8d3ac2f9c1ceb6aaba72da71f6,C:\Users\joe\Downloads\todo nipper\nipper_arenapack
cspaintball2,2955325,1430194,c49342551d6ea3f773de728f285e3c2f532a50ac,C:\Users\joe\Downloads\todo nipper\nipper_arenapack
hallofdeath,1064980,482363,6afdf80bc3abaf8d1a66b405aface797b63c2d9a,C:\Users\joe\Downloads\todo nipper\nipper_arenapack
playground_x,6325221,2623639,117417affc7aaa0e97a2ba29486a9d0b2d5e543c,C:\Users\joe\Downloads\todo nipper\nipper_arenapack
wall,4433034,1587385,d4070e392e1684544047606c0db2b6a34a01e636,C:\Users\joe\Downloads\todo nipper\nipper_arenapack
xcom_abduction,4596172,1627428,a3ae0124715c326c39ffec55f7e36388725b18fc,C:\Users\joe\Downloads\todo nipper\xcom_abduction\maps
xcom_terror,10997708,3943744,77fddd076b78b4bc49d204c4e7f9739149f58b03,C:\Users\joe\Downloads\todo nipper\xcom_terror\maps
xmas_lodge,17692447,7979376,f2176c964014c069f4fefb117f1fe54f4e53bec0,C:\Users\joe\Downloads\todo nipper\xmas_lodge
xmas_nipperhouse,28353421,13759564,2c6737e340887111e214b1e2a61c4797a24d5044,C:\Users\joe\Downloads\todo nipper\xmas_nipperhouse
zuhhh,69897697,34738709,cca30636873898b924a5f813d68d1cc26ce2ba4f,C:\Users\joe\Downloads\todo nipper\zuhhh\maps
