mapname,filesize,filesize_bz2,sha1
bhop_fyusion,9205628,3316978,bd70d5c0c50651486d4f65b4a831c5f77908c2da
bhop_lahna3,13890190,4207582,7e26ba6815ded1ac2e4fdf9a4d2e3ce37486ef5e
bhop_lil_pump,80199792,16972998,ea8fc8f2a756da73fd7ad76d684f4e4f2f409095
bhop_lyy_marble_a2,2400780,1145747,d4f56878d6922911c0d88fb8343db8b392eef4b9
bhop_maja,54667698,9902193,ea447ac1fafc29724940a9e5579c5f23875c45d7
bhop_mall_css,430811856,189656113,ca744be2b1c37035a3b0d14b6f072552ddadaab0
bhop_metra2,43664814,17540013,974da9088e750d37fcb048647a6abc2da543ee22
bhop_moving_mjau_v2_extra_fix,28610774,11801872,43f0ea806d25274427db43595570939725d88486
bhop_museum,83223013,41038303,da629f6afb41b69357ffb1e009e6d3395244d57c
bhop_nyrox,89847392,39229653,f8ee165c548f53c5a7afd8915bd332362eecc1ff
bhop_runbhopper_v2,2973160,788161,ba02c3b7afdaf1db32dd238142736e1d4673f355
bhop_seaways_v2,4626131,721163,83eb95abbdaf3097eaf8d1ac149a86b156c04f56
bhop_stref_amazon,19120683,8281413,c0e50bce8d5c1c93aa5713217b47bac26f13f592
bhop_symbiotic,232859316,81956875,788e1ac28029b41d683eed09d1202c678514e21d
bhop_tatmt_long1_s,29968465,10202527,0686926469560f85759de42a3173e6ae4336eb89
bhop_worldwar,109760544,57395211,4a86e8b9f3112774547cd3b5b2aa0626468a13fd
kz_av_degyptianez,35462291,13187407,9f07f01374182068a6b6aa9e6d5d357baf717e34
kz_hillside_fix,23532969,10123886,d4db4f644fe68c85cc5c74528aa83c17cffef680
xc_k2l,4338256,1097298,052e73e690c23b2a8c67332d0974ed7a75ed8db9
xc_lost2,18955928,5697958,a53528160dbf78b4a1fa9c940575d70a4bc4b1b5
xc_rocks,3815984,1418982,91490aae1f4005d6a17124e87d046ec870ee0f29
xc_toonrun,9654804,2972783,5a40f3ad3a6df0fece91f22fb484b114f12aabd0
xc_zx2_cg_wigbl0ck,6071468,2786265,1f2181120820cc28f38da1dc3f2a9cee8384f168
