mapname,filesize,filesize_bz2,sha1,note
ze_abyssal_temple_grounds_v1fix,190127936,126223184,32bf0c30a358d4de217d3d881b58da073a1d05e5,
ze_aethership_alpha1,87604763,87228632,759309ffad5afd8f289deee680ed4ae1575e616f,
ze_alien_mountain_escape_ffvii_v5,27965551,20370827,1d9dcfdc88e9f0f517f1d50ff1c3352e99f9f3a8,
ze_alien_mountain_escape_fix,10257178,10222329,e4e846d46dad3157c85cb0b12f180ba29168901f,
ze_aooka_v3_t6_css,120130032,77982002,3a776345d8da0f03b34ee45e564294c5f1a58be0,
ze_aooka_v3_t6_css1,126664648,80345862,7db4ac30fccb8a53e8da3adf529124d4033e676b,
ze_april_fools,53918600,25727774,43fe67baa4976b767be04c97fab873d23479a5fa,
ze_april_fools_finals,67919408,29406779,8510f70e18d07da72b60d679536f1dcf39a56e21,
ze_april_fools_v1,63103156,28858846,515dd9cc4c9248187a65904aae56229b36e906ce,
ze_arcana_heart_css,133520536,74708741,a90f160a2b4f40da1de35f1bb3366a5d33461e00,
ze_atix_panic_ultimate_v6,79495752,54600777,ee9afbbc5d4abfc92ead6f0367a27fb1eb261695,
ze_atons_dream_v2_1,107997500,63744357,43e1c6d1f9142f351540dc1c3d57a9c02b35d1ce,
ze_aware_v1_2a_css,96365640,96515276,5f77ec20652e36c550c26b2ef8fa6dfede5d4e70,
ze_bowser_in_the_fire_sea_v1d,48208960,43204102,22d9f8abaa1604c3b0bbae5bc585c63936f5441d,
ze_bra,204919075,132813373,6f3620199f9d82cb63512e80eae660ff20f10af9,
ze_bulhufas_a1_1_s,126508668,70311169,010e5dbaae2a1a8e5faeb7795fe5e6c1e41a22f0,
ze_core_css,113352612,113471313,b11556794c365ed3ea46c646537353a1db6338f0,
ze_cyberspace_v1_s,61033304,43460951,a71d907daf18d2ea97d02d531975a6b94d9b873e,
ze_deadcore_c10s,87116376,40822347,c216f8be0de54b2b4399f2c4fff678abfc3e5baf,
ze_deadcore_c10s2,74477273,35435310,70daddd8ab584f0bd8215b462b21250b3218a180,
ze_deadcore_s1,89519161,44977843,9f0f666542b1b1dd161ba33898f197e700983a76,
ze_deadcore_s2,89596653,44856471,80baece722e7cd7b0a15e27bc9d9681c1d03ab5e,
ze_deathrun_v4,105592655,63049571,c6900358ec4416c2b3a531ed5d89109c027882ab,
ze_delta_v1_1,5984473,2988714,1779890060e7d8fc0dcfbea588f1beee78c44617,
ze_dnd_hydra_a2,328415288,166392270,5b17d27d45a22c4acad1d25bfca845f20a509336,
ze_dnd_hydra_a2fix,296798892,153563606,4325177e6d82e2aff146427e9073f315253f0179,
ze_dreamin_v2_2s_fix2,94266999,63627305,b8046304fdc32c3e9be59152ef7f542b3b740b06,
ze_egyptian_trip_v1_4,85762720,51413887,69f7364a818ff0f02a8e7f1acb3a8142e92c6532,
ze_eternal_grove_v3_css,181623068,121812272,d3384cf5bf8930487274870980b42425271f03a7,
ze_exit_this_earths_atomosphere,123269456,123114546,d3ca006d997786c2acf37071fc6bb1995d11df7c,
ze_fall_guys_css,75220652,17655265,e1ff582baa93d99d4b9f482a703df45740e62a66,
ze_ffvii_cosmo_canyon_v1,134690014,79292055,489da715701e56ddd7e5da1086f2c3608f59984d,
ze_ffvii_cosmo_canyon_v1beta,95799969,55104091,3c201584c64da442c8060acb0c9cbd0deb1a9fd4,
ze_ffvii_cosmo_canyon_v1beta3,115473896,68655338,758fd68166a6ab4fd92b77daf73d808a2687ccd7,
ze_ffvii_cosmo_canyon_v1beta4,116869596,69212005,45add2fa55d4edabea410bc8aee6dd1b5d858a2e,
ze_ffvii_cosmo_canyon_v4,147234151,84286375,6a62e5a47e7c5b9dbc817b4f411eaacf928ba9da,
ze_ffvii_cosmo_canyon_v9_betterfixed,25173348,11060254,29873e32e5d4e8433e891f8b1fdd42a546addc44,
ze_ffvii_mako_reactor_v10_5,10779556,3818081,3cba4108d7efca913497224a834e085da17de1ac,
ze_ffvii_mako_reactor_v1_3,71695764,37567804,74c23b0429c1997b6c557b4b468e6d86eb37eb7f,
ze_ffvii_malgo_reactor_css5,198996423,199367722,0fb7065c2856171e951a854182c5dbd94697a885,
ze_ffxii_mt_bur_omisace_v6,201408171,201785718,3e6a4131a06c4c55eda604df8a326e1f21a8bfa9,
ze_ffxii_mt_bur_omisace_v6b7fix,152289051,152549764,e31dfe414e7184dc74cdb6b62f300ec8b861d48c,
ze_ffxii_mt_bur_omisace_v6fix,201667394,201993120,747fc6796deebcda71bda72157d85095e42fee2e,
ze_ffxii_mt_bur_omisace_v6test3,193754938,194130365,b368e486865314d6d0b1a487c358558526081567,
ze_ffxii_mt_bur_omisace_v6test4,194370614,194708619,4a7e881662f206212544f4d17f511f536b4cc9b4,
