mapname,filesize,filesize_bz2,sha1,note
aim_300,6742964,1700899,e9ee1514164c80825061115e2d416bf97c2bb5b1,
aim_cardome_b1,7365901,3286211,349055f9f9585affcc32c28532fd3e7f04cfd073,
aim_churches,991688,415413,9a4890163fe16d1dab92d582e1cff5a194e97286,
aim_deagle5,1421492,662507,3b6c80d3e436fef9ce8a5cadd8af2e13d926b73f,
awp_india_2010,4980912,1255602,21668d819d1cff8933dcd237bb2c95baa36f349d,
awp_lego,6210643,1642760,bf65faee2fc89f61f1b31751738b47c84eb3be13,
awp_lego_blocks,5450336,1868469,1c792da50d94c841215a94d25c52a42bf94fa472,
awp_lego_norush,1704204,471712,d18a9d726a15720ba1d8e64c71fea86e17c555c2,
awp_perfect,879664,159799,2e9facba16a4c3f80b7c66c4e4b46c28583e4def,
awp_subway_v2,5874328,1820359,caa2246809a4854939963be06a4f0b5ac7084e1f,
awp_wh0re,12978876,6345810,9a927f60be05709d5da7b969f68002af88093d5b,
cs_assault_wh,16399432,5569354,6814840ad73cf403d77f94affda7185532fa585b,
cs_italy_wh,14369838,5809602,0b73237302701f68bf84013176454564e8248ba0,
cs_office_wh,15450290,5569973,b85c371409760d2ffff0386d6a46274253ea541e,
deathrun_apertureacience_v3,38766534,7185964,5a2e1f4e2ea06f631d75c7b57a5b789fd702a286,
deathrun_aperturescience_b20,23288986,10614573,ebe5cbfc36552ac7121324fc02e8d1b6f8d1eef5,
deathrun_chateau_b2,9885248,3968808,deefb6aa2b9df5ed76ff636e61b5bf0084667f72,
deathrun_classic,2573820,679566,38df997e9cbf80c0f8e88a0b075f088cfdfbc848,
deathrun_climax,4405444,1321223,2317960d370b465e81b81674a7b0e7065bb3bc80,
deathrun_corinthian_beta,10933701,4707586,ff259c2cbc31bd92d3c1b2d48fa729aea2bfd6d2,
deathrun_dominic_v1,1517148,667772,256c2582685c00cafc7b6018788e60049549866f,
deathrun_freek_final,8049912,2673493,0232588ac8361b03edf602ce3d6bb637a0010b6f,
deathrun_greeny_betafix,12619390,6560207,119f9384108be8197f2cd65604d550e99d60f899,
deathrun_hellscannal_v3,12492399,5990435,9bbea552cb8077d5d5c5aced6ace83f7d95b490c,
deathrun_holyshit_stable,22203376,7081277,fce4962bb8e87f75b44a57587801246243e25c85,
deathrun_horrorhouse,43799778,19520571,88e7391ff0881ce1ee70c85ffb2cf911fd623b30,
deathrun_impossible,5155784,1617195,86348f3883e8214ab5f6f6b93174a08c2546a26e,
deathrun_machine_of_doom_v2,17040753,7542895,c86a29b4cb49e25596beb4a3a9ed2671ab40e25d,
