mapname,filesize,filesize_bz2,sha1
3k_jumpline,628027,226864,e06ee92d53ee4f88f6b4586c7485123a7a87a63c
bhop_apricity,67903089,35820807,87a02785a4b4c026584d058307bf202ae2837cd1
bhop_badges2,156609779,64701296,2f734be4595a0ed825938cdfaef06c85aaac29dc
bhop_cartooncastle_kzmod,22174096,6009875,55fe1cabec44e2ba15960260e60d1d4960c6bc6a
bhop_cg_arizonabhop_beta4,6648781,2387012,5d0b3322cb3b679cd2e8c7226ed30f3957bc0191
bhop_desire,35593628,16861287,78b6596f11090b347e6ea0a13fb7977a1546ca12
bhop_dull,52409113,26361406,ca96221322761f01ebb248660c53c96fe2415069
bhop_exodus_fix,128208851,70241665,fac5bac7cf710bf3d0c2f05f1cbfff2609f0235e
bhop_fapzor_strafe,52427054,22171895,ae724a212551ab21e6798e90deae5f0faad90a45
bhop_forresttemple_beta,22791670,15235740,80c66caf6bb5976f7035e028ba5f070c922c4c8a
bhop_frosties_fix,63103306,36963658,b7989f288391f4992d405a9e721a266fe22abc5e
bhop_gwubadulpe,15062995,10728046,2cf09f88aa42cc24e471dba19951957b9b8db24a
bhop_hb_momoko_h,6462676,2819580,71ec0a76d034137a41ec1e4bffc59233919914c5
bhop_kerrostalo,14013381,5649936,ece8b32b2520e6ac60ce0ffcc16a410d484aec6e
bhop_kz_chillhop,8199259,3370479,d6dba88da5145d10c0029da1b944f95330ef76f3
bhop_kz_downtheravine,16680576,4682410,8ae8ebff833385133eadf40a75fbf232797f73af
bhop_kz_experiment,14911707,5316924,52cb54bac8bf9db88911efcd18a376a73d890424
bhop_kz_minimalism,22194193,3330558,6ff55b2162b9dec7fe9eea85cb730f67d2b3289c
bhop_kz_ninjablocks,19280571,7176471,f6ec6405ebcbb08f55d8dc7c3c7533773bf1c154
bhop_kz_sewer_ladderfix,56080421,16734237,eb4f7a0af376ad4b2375463e12dfc5af0c4778ef
bhop_kz_zigzag,66156296,27591922,98bbe5ba5b26b6b5ea06dbee8efa742cdbb00f6c
bhop_monster_jam_xc,68608699,34823440,1653652937e1d270cb1f1a070723b9373e8b7c63
bhop_nightmare,22422024,7935510,8566749e38bd0ef5416c42104291b7fc653374e5
bhop_notkz_earlyspring,2473537,905008,90acde4d11090698d46e2bfdb54b337614976c90
bhop_null_v2,60784215,36121998,7efb58b8428051d53ea7e02eb229ac5385fa98fa
bhop_nxo_strafe,7190506,4131034,b83bb1974b68974413c4516c2512160af1cfd35e
bhop_ocarina,32446523,9873408,92dba1a407f3f9e9086f6fb70604499ad30e9f97
bhop_scroll_killa,17196204,7684898,7ba7a466bb99d8fe79b4f2adafadce2c4ee4625b
bhop_slate,48550088,15427053,93b5f9396d4207e7994b2d98a8b239c75466deea
bhop_speedhop,19427524,8986833,14986787333e4630859118a708320f1b2e37551d
bhop_strafe_azure,43061886,17410301,e3fd125bf066a81378150f79d80a40fcb29b66d2
bhop_strafe_sepulchre,45940148,24326558,50d5b094028c529d4a663acabd1f493401cd808f
bhop_strafe_shiro,2634711,459338,4579322010cbbfc854be808f199d99918f857ca6
bhop_Zelda_Final,267163735,169971160,a2cf3033a41fb49c6636e689745724aa60b5d7e7
bhop_zelda_stone_tower_a2,7108932,5339117,ba39cb286ec3f559fead35cb509d6542b2f50b88
bkzs_world,219338151,116054934,e68955f56cc6fbe03205d94d89f0c30dafa04cc9
bkz_cg_coldbhop,6665269,2270463,da9487e001453132d55680ee716d3712cc017414
bkz_hb_momoko,3783720,2051608,7fc0c4f04b3b4382bda726b538a87195651f33cb
climbhigh3r,8578552,2842741,540cc61041b263fae02a44d483bbea22d5e24056
climb_uber,2962040,828722,e1cf439138159d420195e1ca8ea952a99d009692
cs_assault,10779556,3818081,3cba4108d7efca913497224a834e085da17de1ac
cs_compound,7285256,3183723,a48a221cbda13e7382a52a7726dde133dfc8085f
cs_havana,9887492,4308355,701eaac5420cb5a098ffd0ac8d4bcb07ca8bd8ba
cs_italy,8749960,4037512,965a6d0bf8823f65495b7f708932874229723bc2
cs_militia,25173348,11060254,29873e32e5d4e8433e891f8b1fdd42a546addc44
cs_office,9830412,3861388,5f8dd23bb0626fae600772c56c708100c09f2af3
Cs_StoneTower_v2,15007018,6487193,fa3fbec98782c629f6c70fb540fef44f15b29164
de_aztec,15808992,6409116,27cbddf495dacb879d92ab7e99ee07e8bd0bfcd4
de_cbble,10764020,4896141,28431023f76454c0d350c5c15f3fd71d54f95715
de_chateau,13661888,5791655,0b57fb003caff312866090b7a7b0bdf2e40145ef
de_dust,16283200,6122964,3695832fcda6f3e07e1ef738efac1125a7915235
de_dust2,16487028,6247233,7693e3f86618c4802b46be6482f16e5828b49165
de_inferno,16997964,6341021,128cb9ef3c09b0192f3a46443f45d7f1d3172f61
de_nuke,14607228,7489114,0d440898066e4300c8bfd6a5910e66ea3caee283
de_piranesi,12369628,5146426,7a2882377c25f12aa0ef3d0cb40da255545c7687
de_port,7748400,2819784,c1441d4b0a2b735fa2129a5bf4b310ca58d2d607
de_prodigy,8255112,3596670,f1b25890403fba0cf2df5d901a2cb151984d4136
de_tides,9779756,3925441,de38bc38b54c46aaf5f47626785021d00caac60d
de_train,11091880,6073767,151ddcd0e09e6c5172f1e1102329f4be38c615cc
g9qt0u,4432310,232697,c28eb0a215113dbc6970d6ca148912c4439e1b21
jm_stonebrick_3lvl_b2,7543976,2255065,2f51756e0ce2c8f0aef5bbdfca58480d05899e33
kkz_texture_fix,2851036,1140960,1acdc948099bb5aec1c2fe641f5424c616b87927
kzro_raincliff,10558920,6827021,ed70a2ebf3b91240ac97baa1290ed604fa82a306
kzru_technology_x_finished,10373229,4541175,04a70facfac83245c842c94bd972f56495f8596d
kz_2seasons_spring,106525947,53081083,c4978789aa14d5abd10d818d3ce0fa582909807d
kz_30sec,3492197,1160076,ff6394cf88afe90eda1210a815be8cfe01f834d5
kz_4youreyesonly,55902072,19595439,f08de8bbd2a865470daa9e3e6769d9a8e43dfd0f
