mapname,filesize,filesize_bz2,sha1
$2000$_azaza,7277632,1639496,a494df419f74ba05e68f8323c48779494273e9e2
2hotels1map,10911760,3725085,6a10ec24fe396f78ad680adb19a0d2e061783ff0
333_perfection,210527,55948,fd2b71b2730590dbe83115bf39d0e88c630e36e2
338,346118,16495,7677b2c3daf05e2be466ff91956962adb77ff5b1
3mc_training_v2,1614072,750718,498b9f76058e65c135ad04c31492759a0dee6814
66tbhop_spi_bon3r_a04,26734241,6598972,7960844d40dc570d8166991324dcb8b422f680dd
AnubisAxor_area_v1,1004320,215563,aa098457672600adefbd06f4f221d660697d7209
BHOP_ItsDark,496392,79970,c1683b59d5199862ff5ec9d74ada87f6a99dc7dc
Bhop_Frighten,612784,108124,39e060b1ac852a1683f832be6cd62bd14262350a
Bhop_easykaz,843592,57678,9e04d58369576749ab2397aa7427d7b5c8f86028
Bhop_insomnia_final,68704081,41872460,67a6275ec53fdfb1486bf966621bc0e45663aeb8
bhop_island_final,11685251,3950962,3ee742da04aba9d9e5c3e0d0bb838d073fc88f02
aaa,646264,108473,2b9a77ade9be8d29525f5a073ae75ac2b202caab
ad_bunnyhop,4027231,1390872,8e4ea2c96f6c7d75e0001b0befff273f79308649
ad_strafehop,1799839,593569,e2493129f9726242f0655749e393fe524e215907
adev,16639534,10637296,d0d0dc9b1c1eeca61cf3a85ecb4d3e1806e417dd
adev2,14100415,7112537,e110048174df3c12941dede4c78f193c94e633f0
ahhh_b3,59158604,27300613,4db32a1a3919c2bc7150da7b3f7368ed1af76cfe
aim_nesquick,735748,65999,5610d8fa5223517744cbac742fe802408f36ea10
aimers_hell,19531284,5309723,cd38e07b8cee30f06a44c6a6d9dcb254696d8a40
alfa_test1,21888868,6919238,ad42b0a0316c0cb95196b7d1645016be020775d9
alfa_test2,51853924,17454592,12f66aaa3052a1836e421079ddad42b5c21afefa
an00biz_1,22176358,6577175,081c5a5d119d701846b19b34e8173f59ea49a1c4
an00biz_14,18544741,5995102,4b4bd30690fd5116a0cc6f8babf8de0edfa884f0
an00biz_up3,17909801,6503419,4ea9b7f47dab95974a987efbba5edbcc190f9f6c
animtest,518088,141709,5389efcf9df86a69a85078cc1d6d3c13309bebf5
animtest2,97852,11792,395b4c4f36273f80e6570a409dc1b5c71336f214
aoki_disco_prefab,6494820,1895223,ec98f37cdabdaea4856a0df92e083842bdb4fe4a
aqua,3415868,428791,4f9c39755c23390f13a5e58a839b13719486ad8e
asdf_backup1,13249988,1516772,ed806d05e8f7f69aa724ca382a94a5b579c03490
ass,54774859,14462075,c954d4c16cf1df5ca48d23ff9851bedbce01ec2a
auroratest1,177724603,103580647,5f4d7024162da00a52db621b4190887600ea4300
autobhop_spacebar_warrior,15925935,12526792,a9edbde95c0f087a44634d3df9281158a0f76d87
autobhop_spacebar_warrior_beta,15905443,12514863,ff2c84e04e015f8d2558864753a12faf6f6381fe
avantura,9060026,2545886,58babd32228217903cedec681ad8805c4b0ff0a2
awp_jump,436608,124484,81d53a6cd4bbcb3c28775239c4fe1afb52a39bb9
awp_lego2c,4754199,292383,e7af60dd46828e83840ac60fdeee8d4c0c29c889
awp_lego_2,884244,293042,35bf5f3d695feeb30520ce99792e2e2e1ba662ed
axn_croft_beta,9122370,4387799,6c5c48669b14924805a149923772e872464caa19
b1_crypt,4313436,1975370,e570bebe7844ae34e028cd7e07bb010754e50028
ba_minecraft_v2,12453351,3498689,88ab01d18fd3bdf6b971e5ccb856cdfce8b6c90c
background01,3424952,1356248,9ec8d86c82c59df71af676de5ae2cf1989685b3e
background02,3124628,1182293,7e90e2f076b6b9fd234bf77d43fc2ff939e346b9
background03,3787176,1572929,e783f9d4334c0bb6b399f3c8ab10b0ac489213a7
background04,3819344,1563710,fc5b22c7f2736dca2d6270e7782d483cd30ef441
background05,1366176,701981,bca744c9fd34b7bc4ede54e6e3689238df496e01
background06,3711212,1632854,2b88f462bed93b64182325a537727b182e4d1305
background07,1309108,584497,be4e5225c3c78469a678e47d97929cd43a74cd79
bdho_aao,1251151,503245,08ece9b2d9e3a323411cf27cee8a29de1352e78a
beachbhop_beta1,1985784,787447,a7654d08d2a05e8126dc836962de5b9d5a40ae29
bessjump_source,729608,235674,d2efc9619982664b74e491aa541026e77715c70c
best_jump,1524672,230422,dcfafe555c3e1b37714ca55e3b7905f2ec54d469
bh0p_925ops,132138948,51039515,29122783551efbcf84f3e837d45ab2934907514e
bh0p_abduction,4596172,1627428,a3ae0124715c326c39ffec55f7e36388725b18fc
bh0p_afim,14320463,7818362,4c3f4696f69b14b233bf58cc4a03441a6202d738
bh0p_ahhh_b3,59158604,27300613,4db32a1a3919c2bc7150da7b3f7368ed1af76cfe
bh0p_arghhh,84283811,46242777,6394e7a1281ba033cb31746cf3e366cb59f3f0d4
bh0p_audioarena,7468495,4889680,bf354902219c36e67819d68cfebc69ad632caa91
bh0p_bhdconvoy,15708401,7872105,71752aec595a1b1145a2bd12e127a53339a9acd3
bh0p_blackhawkdown,19510428,8635804,da18b7af4ac7e562e89771d5c36cd464fff88c31
bh0p_blahhh,52026086,21457246,284ef9dfa204de2d283a23be103505c995896abf
bh0p_clue,19184655,9326383,e41a67c8bc39e1c3ff485f8511b7ee20043deb1b
bh0p_crazytank_hq,36053101,14209500,736f3ba04347cb5ae20a60e9699f458c95643a93
bh0p_de_halo_battlecreek,1623048,474359,66e80255d698b38bc85fb552c3d22fd22355b64c
bh0p_de_halo_final,3447424,1400676,5caafa98e7951edb221fd485b05ab054e64f6958
bh0p_de_halolockoutv1,6696752,2149154,3897d6fcc6ccb5e07167d1b94ccb2a4bebc6bd32
bh0p_de_pyramid_ukcs_b7,7348784,3243375,49942dde28c23eaf0a446d5e05275bc7ec65d978
bh0p_de_village,80103462,27379151,a00cca37a1536a8061de2bdbef20b83b926bc27c
bh0p_deadhouse,22585330,10952091,64eea3c8cf298de8f144b102c2bee5ccf9400ec5
bh0p_doomhouse,14458900,6342867,36cee57e6749eeb86444cc356eb952f403435e0e
bh0p_edgeparkour,67410696,22547441,d90e75cc893ad46f7b41cb8de735052b0f2f0165
bh0p_gasstation,12047344,5180900,f4f4c54806e1f81eb72b3cdb846cf923361619fd
bh0p_gm_abstraction,41856464,10407305,71c87fb65db0d455704e684a16f4bdc5107cff46
bh0p_gm_audiosurf,41601774,23377204,d16de88d62eeed267b627ffaac8d91694c335192
