mapname,filesize,filesize_bz2,sha1,note
asd,132277755,66712455,5bac31e1c67cb6f775006f4dc94e2d9aa81057c4,
bosshptest,181980,11949,6e437ba28e793193d75ad5943ac2737743f1aabd,
bosstestfora0,68795816,30187839,d1185fd1b941a533cf82d22e81d9db20a3fe7121,
button_test,304840,73210,cfa01e65e87afe0a98f5d00ab995f64dff56e063,
dev_base_room_vmf,230612,43267,c01392312e6ac60d79b6d464d04f41a0724765c0,
dev_entwatch,150793,11126,042db28b42fa35f371e3259e2a15e43f55b9fd50,
dev_ms5,19088916,4472022,0562eb32222c8b9b40641055182a71078a094278,
dev_testerino_v34fix3,8608903,4042515,1370a1ea6a6418c5c67486095a17ca4e9f71ae23,
dynamic_trigger_test,309908,84657,34f4beabf02eee4a1caca47253cc39db06f67448,
faste_boss_test,22755414,11215216,3f0b82aa3174684125882de11402b75e5f84ae75,
faste_item_test,86770264,41056426,f7a1b0f1b78e77e27fa63e85c36a78b2490ec348,
lanif_epacseniart_ez,16235372,4946108,8b9181e1858fe36c043a371a6764eeec9935a096,
nif_rorrim_2xif_ximer_6epacsetaob_ez,6241676,2103477,1c1f89d225eb3ee3f51b7b4e19e145e9a1170c81,
stgtest2,35176647,17085836,cd10302b30aab56949eae04f15315faa332eacf3,
test_token_system2,220048,29848,58e13eee117a4dc7fd1863ab8b3af5fc6e05d131,
ze_2049_css,135273852,67547341,b0d2f72dd86993fde27de30fec61978b55428639,
ze_2049_css1,138261612,67879384,c5c65c7062671d81d3052ecc9faac589ad8147dc,
ze_best_korea_css3,212283508,112416047,3252a03b3e4e8a4cfc5594e1e4577342f0fa2ea8,
ze_blueshift_a3,349638632,172785692,34671ce0d8ce5df2e191521a9b29c7e8c5a1dadd,
ze_bulhufas_a1_1_s2,109338248,59628305,5f6734f7e98974cfd41a4a15dc12262b05ed74a3,
ze_castle_escape_a1,28068713,28070717,bdec9f1fda9399c1dffb5112e483a229e4f082a0,
ze_city_hunt_b1,8233191,8189742,886a64db85c82bda3411cf15e5533ea16e872672,
ze_classic_mashups_v6_3,108115875,108134303,80672f9d5375c25a81dd2bb6d84e880d2bcf40bb,
ze_collab_ware_a5,102144368,49926336,8d29e8f0f2c0bb3bb9687898d9e24f62b4ad7245,
ze_collab_ware_a5_5,202168932,90127681,ffb2d8b857f3c05eda00c359d72a38a0ac771886,
ze_collab_ware_a5_7,202129556,90542912,29e6f4d4cc044a343a38754ddcc7f0ec5de76f5f,
ze_colour_of_madness_a1,131466564,131439385,23bfb8a0ed7f0b457d234a5bcf7f17a69557f532,
ze_colour_of_madness_a2,121944294,121875704,51215a46537d6d7767440fcadf3748ca327f0a19,
ze_core_css1,117925874,118142658,3b33b809a3abb28549334be50623f3cfafe670d5,
ze_destruction_of_exorath_re2,156458682,86577240,15e52b8f7b4cbac3c8b92a1a44df510094d7c8fd,
ze_destruction_of_exorath_v8f,174600669,82651332,4fff75fd40baccfcf1287cc1217364c0f93225a1,
ze_dods_elemental_fire_dragon_v6_1,162148612,93929952,e4510188dce14590439a10728c67ba901a360d96,
ze_einstein_v7_css1,28748389,28785721,b3af952b39c510623e26e7775174c6be6b8cfae4,
ze_ffvii_boku_no_pico_v1,96864596,38832320,9311544ffaa8a8139843b5dc70419053adcd72bd,
ze_ffvii_mako_reactor_v6_b09,115268997,71693678,151551cf02732f73f48b45251cbe96fc80539cdc,
ze_ffvii_temple_ancient_v5_7,317453377,182486028,e641fde2a269ba74d1cc6e9dfc5b012a5234c702,
ze_FFXII_Mt_Bur_Omisace_v4c7fix,214990534,151880494,6121a14331833f097f05145c486ae8f2a991b12d,
ze_grau_s3,42872299,42612355,9bf196e2cd6e8b020d70f129371259797e100b11,
ze_honkai_impact_3rd_cyberpunk_city_css,206632544,78532105,73356814c85595e786e769dabfa6ed16c6ed90a9,
ze_honkai_impact_3rd_cyberpunk_city_css2,155350240,67647226,3953e72bdf23b0c1faa0db5f6e112f483298abd5,
ze_icecap_escape_act2_b3s_fix,109242608,53140358,4977349582206a467229bc39e5379f643ed9d2e8,
ze_isle_of_kratt_b1,34463037,16369987,9f262a92faaece1f43edc876fa6af4db64954a02,
ze_isle_of_kratt_b2,34514176,16232402,3b4ac8354ff1ddefcde856f25a61bbd071be9036,
ze_isle_of_kratt_b3,37724512,17619995,8b6f64ebb13cfd68f656c2c8e6cfd7c3b3fa2928,
ze_isle_of_kratt_b3_fix,37804327,17701289,87aafc02945b91a6ff1f5abdff568fe673ccf1ef,
ze_jerry_malaka_escape_v2fix_s2,111122968,111151730,6a27a596dcfce0865e0ba86f0911b1bf29f317ca,
ze_kaffe_escape_v2_css2,15338166,15355321,07017d071ad2af274f98ad94c018eae0de0f58bb,
ze_last_man_standing_v6,381564100,189458634,1b6e0c5bb0f2b7d8458330090a312a9f3a6dd07f,
ze_lightnight_css,72741376,42723018,60780e51a4dd4f8c2412b5348dfb894cf2b7f66b,
ze_liljimmy_v1,23610920,23677874,89ce3cd72d8c36ad388cbaee3edb3c754c2ac2b2,
ze_lilmeaty_v1_3,144018452,58136047,9324fd8f9393e0db9bbf46dbd48cb5e8fd6303ab,
ze_lilmeaty_v1_5,158641044,86069181,2fa48da53bbb1319cecb911f2857043786bd039d,
ze_lilmeaty_v1_test,26456207,26541574,6f0d9f7640f07c442ee42fb3f6e7e316a2056eb6,
ze_lilmeaty_v3_6,162765328,87792829,9ccb912c98ea51ea4d78af59a58b3ef764ba0f34,
ze_minecraft_journey_v1_test_2,67051832,45318625,fa597a4e119f06fc7db47aab2e55a86bad1161b1,
ze_monkey_mappers_v2,257692176,139761562,a00e66e4317861db626612fa794e03e93c27f503,
ze_natural_css,132745480,60014870,b473f6cdcf52ee84476880b4b31ce716ab36ee0d,
ze_nibui_a3_2,36170780,22375878,53043f00c3e70154536d875380971dd66053c6bb,
ze_nightmares_madness,20645904,12448706,5f7c5dcba384ab172798062057c90e5caa2f8eac,
ze_nightmares_madness_v1,20690620,12300817,bd87734c9466072a421c62a575c5532edc0ecefa,
ze_nightmares_madness_v1_2,28271488,13279001,0731f8a13882ded771f896bad70974b71422da29,
