mapname,filesize,filesize_bz2,sha1
bh_aztec,1625300,482826,39a13b3c78a60933c48283241f8edb163ff64c0d
bhop_velstand,12208370,3109421,6fad24fcbe67e2e9d6f502642c0f47204009f8f1
bhop_violetwalls_small,48354038,43725158,94e320864abf9ba30a2dfee3879451be6e1fdc38
bhop_wire,79871154,38126545,1aeb892095c1e72985c2ce026b6a04a169b2ad66
bhop_wuyan,62588338,12274759,b6567e88d5fafe83f283f8553f29a608e461cbb2
bhop_x,64776842,21796136,b4a215b1b6b56ed255c653e67451f3a7574514cf
bhop_xboner,41463540,13588342,d574ee63ac4a3a78337fc130ef0f94567875b205
bhop_xc_desert,8792745,3715095,c1e58e68039697a6e57eff46bad040fad0392c82
bhop_xeimon,6103381,1356247,2ed39266290b44d729b17661c5e92f49e5634e1e
bhop_xenon,28390748,7301596,947a9c41ef744dd446d162463bb99d1924ba33b7
bhop_xmas,108414390,47602440,f14a602fedb306a3441170d5a7335b06a7e45215
bhop_xof,4440787,1423641,1fa2592d380426fafda96c555275ceba90dd0ed9
bhop_xorex,47203613,16577311,9d126bb0052f1387fed01305b179b6d6719868c7
bhop_xtreme_final,10244888,2065824,e44cf3762fab20d1ce2aad075380447f3d9749fa
bhop_xyz_v2,49594020,14998636,313693a98260edd0595f74debe15fa5ab18d8fde
bhop_y,37810624,10408419,acad0117b89069543ce4934d1cb4928299c1f4ae
bhop_y_r_u_runnin,63998204,15283617,fc2a4158ca6db04d80518d7aeb5d534a0c38538a
bhop_yayaya_dump,32381596,7773244,d3acd25f1f03ea74043d057fabbb504a818e9cd0
bhop_yayaya_emmm,28509128,5466046,4168cc9467f281ac9e8772ae24712e4cc5442279
bhop_yesyes,16176957,5855354,812fc8f418b0dd77492a2ff301dcaaef3b5c15c4
bhop_ytt_dust,10229222,3366400,23c4947a755cea4886a33af0a7136904d3b26efe
bhop_ytt_nonstop,26625967,4568687,562bf7546aff662d947215c80c33c752d97208ca
bhop_ytt_space,57696835,36931345,1bbe875faa13e22b20af7c4a2748f442955337b3
bhop_yuka,8086855,2256046,ce12231436c05fc8deb0a50896ca5cc8ad9b2b9e
bhop_yuna_zadrot,8865493,3307626,544a29552d3edbeb79b9d27af88c8c8403ce9019
bhop_z,26088585,6418080,a6e26a13d13b6ed7487dad960de04145ac900c6b
bhop_zadrofun,12404664,7472270,b5984eec5d91945e215da7eee54fd05891ff28ba
bhop_zbalor_hell,22817464,9321853,6d992aecb7c2a05b3d0301e18375d0f14d002184
bhop_zeel_omnitek,9619912,2982210,87323c9eac66d7304ad9da0c66d969b4bc77c9ec
bhop_zeel_recapture,15349785,4613199,b74f1e08d7724725f91ea3960b43468d353e54c1
bhop_zelda_final,267163735,169971160,a2cf3033a41fb49c6636e689745724aa60b5d7e7
bhop_zelda_stone_tower_a2,7108932,5339117,ba39cb286ec3f559fead35cb509d6542b2f50b88
bhop_zentic,7060907,2208653,790359da8f9457d9a69c604e409530527f7adbb4
bhop_zero,19775896,4549608,62b5fbfcb6acc37dc817ae8a25b81996beae58db
bhop_zeus,25242227,9561507,d834dd3096bbb59209c92f2393d27d17dcedc5f5
bhop_zig_remake,48024387,25042329,974a3e883170bd6f833e90594a2920a682953653
bhop_zjebananazwa,8020227,1299122,1a094147ac2269acdd9278434294641a37fac161
