mapname,filesize,filesize_bz2,sha1
bhop_Empty_Eyes,72098662,43376248,7b0adad97970e9867e7a95b9d1d6441281d17e13
bhop_angkor,63000076,34125906,32b1c0a2f8cbcecd4686f55d27cba0d615084bc2
bhop_antosha,19444957,19532000,396dd8b16c6516567b432386872214d12767e139
bhop_asendrix,105461652,38479836,e0e7cb6c230cf60626fecfde2fc69c50b2b1e546
bhop_avantproj4_nosound,8866044,3801459,9cc47bbb3645bf57801fc7d33078557427c708a4
bhop_baltimoron_beta_v2,9718659,2668235,e59dc52cc88e37439d9914db70d923d806edaf4c
bhop_canal,31335936,11781288,dceedd5f2761d33ffbea7b08fbefd20e0e3e8be9
bhop_cg_coldbhop,15367372,4670672,bea0d8c32ee2c6c0c55dcd5b841a2a37edaf2eb2
bhop_cg_coldbhops_v3,14603128,4745592,2c0bb78e435337a48932b33ecfeac0dfcef02608
bhop_dark_nekron_v3beta,16447083,3337160,c4bfb88f506d1ddc6cd2177a436d6946b4b24102
bhop_exanimo,231689410,105065588,21f36703124f32f14b698d9e8956b960543065ba
bhop_ez,41786216,6431088,0fed9b76fe12406988f351130bc93762582d3d29
bhop_good_freedompuppies,60279692,19496644,f6cc3540cee3d7490cb6db47e5fa75ae8acce7e7
bhop_hb_momoko_h,6462676,2819580,71ec0a76d034137a41ec1e4bffc59233919914c5
bhop_illusionary_fix,14758857,4029561,cd8d9319128eee3813d9fa5ea53b71d0a7994ea2
bhop_koth_computer_base_b1,12683176,5245181,03c3bbaf1c7215386da4380d3940227e5df2a7de
bhop_lagoon_v1,113651260,58182774,e90dbb16334b37c4ab533b49c3785a1f035631c0
bhop_lajhop_beta,5807672,2860183,6c0122bc12fdf00f41223d274a97fae963ffbee7
bhop_nekoclimb_1,3921756,1562499,bbd0c1bf97775e555682fc8f4ef425a2d86a2aea
bhop_overgrown,62729068,30567971,18f3e62e991c50964c529369f571f6431847520c
bhop_podozritelny,46903168,11718529,62fa1bb7fa17dd9fb0305d42b692fe8473537b9b
bhop_s16,15074244,2253773,c5024f33dee580ab2ac726dd368bbe67b798a6a9
bhop_suffer,10283773,3250333,6c5eed1aaca4405199d4cd8624969bb7c013fbee
bkz_cubebhop,8312912,3692836,7bada922ae5d4f5a480b86dd275facbce8a5ccf2
bkz_hb_momoko,3783720,2051608,7fc0c4f04b3b4382bda726b538a87195651f33cb
bkz_hb_momoko_h,6568280,2837790,ef288b9903ea5a01b59e2c6398b106923a2e4942
kz_bhop_cage,12416128,5843890,7c61b4a1fb267b81a719b7823dbd4f274e09dbaa
kz_bhop_canal_strafe,32205524,12082808,895c824326f75474000515dbd3351c17451de27b
kz_bhop_ravine,16679744,4678120,4114c210a8f3d3ff324df092c3f26a716a4cce5c
kz_bhop_yonkoma_puzzle,25662768,9565761,ccc9da3290a1734e994b8575bc4b1192733bbdc3
kz_chk_cruel,55546576,32800541,30f1266be6bf546541aa4493a00091aacb99ae5b
kz_chk_cruel_h,55415700,32734900,66b76a594705f50d9af8e13cdc04fab7a832349c
kz_grasshop,9958060,5464053,b5bcba701255ad0154476b665148dfdaae79d3fe
kz_lain,37540940,10900864,0ecfd01a44f2d0140fc45c22cd3f14e62adc8ed4
kz_lain_beta,37679364,13437122,69fd641dbfb18aa545f2c50b704468d724f3214b
kz_mad_mini,1595320,661844,f443414486e47aaaae37ccfed615a6acdd8e55b8
kz_mix_multitude,14006584,5442067,7b96bde7df0c1d2fa0ac85ccc7773e10424eedeb
kz_mnk_dark,19290320,7426284,e9787502228a3c09d7c2fec1bf44e0bc9583d63e
kz_morath,140664104,74624575,74036aa4374d38819f3d3cf7eaf41d6d9042dbae
kz_sunlight,95911120,34629731,71c6e886d7a189f09be8aa232b99ccad60d69bc1
kz_wetbricks,99057268,50233064,3472bac8c6c8bd2ae3795e54b54285a4ea6bc1ff
kz_xtremeblock,60189920,17320901,955ee17b39c2e3030191226dd1b3348f09f0eeab
xc_blizzard,10005333,2105633,37b3496dc672a2224b0891fd9598ccf3107a2e7d
xc_boring,43271752,16540737,636db2edaf4a1361f2ff81a2a76b5a3794c4e7da
xc_climbwars,482980,223312,c2e0406acc152d61d3200306ffec7c769bfeb7d4
xc_desert_jump,2514312,1027303,c5290880f346e491ae8419b8bec01542176114dc
xc_dtt_legacy2_fix,6780616,2396855,1186be6b993b2db8a85e506fd383447f1f606c50
xc_forest_v2,4126916,1979471,61bdc924d134b178294b8fb2d6e2f267adab458f
xc_man_climber,7148584,360797,d73ec350565078f1ca510f123207792cc077ff97
xc_medium_vxx,3865124,1414089,439f90f61f12b3e8554d897f6dfab79eeb69ad64
xc_stages_beta1,174496,22784,05f0c3865b2ad6c7d7baad1daa712ba3ac8c9cae
xc_taa,1977884,478211,d175cc4868cd8b268fbb82e525d8c807c82310f3
xc_thony2_fix,2844196,1121689,050088f22735fbd6c9dc93f6016abf2b820badff
xc_tropicclimb_fix,7054780,2277256,549d04537ead20d0e7ca3fb10810a2ec231aee4d
