mapname,filesize,filesize_bz2,sha1
bhop_beyond_fix,134727217,88439229,198fa6567c5ec5a98e08a845e71ba9a4464c01f4
bhop_rin,39395984,16709576,259a356347260fa928df84745da541eff8e57edf
bhop_serze,86282387,38129886,0f4fd9109e7c5aedacbfa1a1850490fd05b3c2ec
bhop_slate,48550088,15427053,93b5f9396d4207e7994b2d98a8b239c75466deea
bkzs_world,219338151,116054934,e68955f56cc6fbe03205d94d89f0c30dafa04cc9
kz_bhop_benchmark,126778068,53275070,fa14bdc22a55764a25ffcf31282ac72b42ef2943
kz_bhop_lucid,89914155,39736081,dcd519025fdaf2fb0e841462bd97b05cab860a71
kz_bhop_nothing,120653618,71297234,7959fb85a17df039e12d200315120d80ee4928ce
kz_bhop_sakura,34339902,25849739,aa924b90463d0a6c0229314837d23b92827c1ab7
kz_bhop_waterwood,21919557,13508321,9f9e5b187f8b9106e98b6d6eb5f201829624a599
mg_SWAG_multigames_v2_1,185530506,56816182,8b7a97a148cb107bcc976194f803b65e881de4af
surf_greatriver_sgx_v4_1,21123082,3951024,af4f91fc4cba5b3f3724d6e318518880544344f3
surf_kingston_cartel,11974311,2230517,35605d18bc7d72dbe0719183587a36d20e1169a0
surf_pyramidduel_cybaa,18845374,2664190,e332ec0701ab5941b194fe94e0e83c4ed843235b
zm_2337,76648721,32762527,4044b99d55cee48341d10844e73ebd25c9f81d29
zm_little_city_v7_roy,93617181,28085677,6a32447cf68295788ecb98ff3e0d3ad2b4f7a488
