mapname,filesize,filesize_bz2,sha1
bhop_halflife2,74433938,19082738,8d49ceedb5ad26071e3702f58798a2a144916c83
bhop_halflife_1,35065081,12834909,d873920ddebe6a14f97a17087533da21e7825962
bhop_kz_zigzag_strafe,68960636,27789663,f7036aacd261982f6bddc0faef1cd3432f43b4c9
css_ze_practice_map_v1_0,20338312,9275144,b3e12c7c60135c08d826fac146b4fd4e087efba1
de_dolls,8061559,4373221,44f8f49bcb92325de41b781317e35bf162f7dc2f
kz_bhop_angkor_strafe,87902332,39224977,0c0d7a8ebcf413ebaab32df9c9e26b8b31c3ebdf
kz_portal,72365104,28102456,44e979eb48f95ab5d03040549c1c261793e05033
kz_smkestate,34963220,16357501,04bf826e0844a82b1448d993c2bbd968b02fb154
kz_sunlight,95923724,34737416,f4999ae70292b5fd5659ddef125f015d4777ac11
ze_mountain_escape_v7_1_sonaki,202791146,106199456,4d570091bcd00d52f914815cd46242f8baae1cc8
bhop_elemental-b1,1709394,512812,ae81603cd7228985f7a184ed6f44525e73aee1c8
bhop_forresttemple_beta,8581062,3758206,481a5d1da6efec19a48ac0de576fc653357cddca
bhop_asendrix_v1,105239604,37834088,9065b6a417d37ca28fd5e8ba4d1fbe0e90cb1029
bhop_cartooncastle_kzmod,22174096,6009875,55fe1cabec44e2ba15960260e60d1d4960c6bc6a
bhop_cdhop_b07,12843652,6005592,e2e0a39534ac25ffba0f17b0747029950063965b
bhop_coast_kz,54117744,25313535,9dfee008753b282639616ed3b7ff26a09db276bc
bhop_dark_waters,96173428,32581767,6cdd86b44039a179b860e3261aee9198313cf45f
bhop_ez_strafe,41969964,6534348,ea84e41ecd957774bae06ef2ce2d258600eb205f
bhop_hangman,31487464,13920354,f00c3c1ea41ce2d8f1ce4416dbd78f01dbee78db
bhop_kz_zigzag,66156296,27591922,98bbe5ba5b26b6b5ea06dbee8efa742cdbb00f6c
bhop_lajhop,5303496,2562241,565a66cd8f2990caf6eeec1699648b595c32f71f
bhop_nightmare,22422024,7935510,8566749e38bd0ef5416c42104291b7fc653374e5
bhop_overgrown,62729068,30567971,18f3e62e991c50964c529369f571f6431847520c
bhop_pier,45742416,20329784,ab68928a7e18ea14a521382f6bb5e477088f8ff1
bhop_scroll_killa,17196204,7684898,7ba7a466bb99d8fe79b4f2adafadce2c4ee4625b
bhop_sliderace_city,13619044,4873892,0631a922bb6c708ebeb9859c5762d839abf85b52
bhop_speedhop,19427524,8986833,14986787333e4630859118a708320f1b2e37551d
