mapname,filesize,filesize_bz2,sha1,note
asd,132277755,66712455,5bac31e1c67cb6f775006f4dc94e2d9aa81057c4,
bosshptest,181980,11949,6e437ba28e793193d75ad5943ac2737743f1aabd,
bosstestfora0,68795816,30187839,d1185fd1b941a533cf82d22e81d9db20a3fe7121,
button_test,304840,73210,cfa01e65e87afe0a98f5d00ab995f64dff56e063,
dev_entwatch,150793,11126,042db28b42fa35f371e3259e2a15e43f55b9fd50,
dev_ms5,19088916,4472022,0562eb32222c8b9b40641055182a71078a094278,
dev_testerino_v34fix3,8608903,4042515,1370a1ea6a6418c5c67486095a17ca4e9f71ae23,
dynamic_trigger_test,309908,84657,34f4beabf02eee4a1caca47253cc39db06f67448,
faste_boss_test,22755414,11215216,3f0b82aa3174684125882de11402b75e5f84ae75,
faste_item_test,86770264,41056426,f7a1b0f1b78e77e27fa63e85c36a78b2490ec348,
lanif_epacseniart_ez,16235372,4946108,8b9181e1858fe36c043a371a6764eeec9935a096,
nif_rorrim_2xif_ximer_6epacsetaob_ez,6241676,2103477,1c1f89d225eb3ee3f51b7b4e19e145e9a1170c81,
ze_2012_b3b,51711332,24290187,2952615f4e1eed6d35ce5c3fe69a598391fed4d3,
ze_2049_css,135273852,67547341,b0d2f72dd86993fde27de30fec61978b55428639,
ze_2049_css1,138261612,67879384,c5c65c7062671d81d3052ecc9faac589ad8147dc,
ze_30_seconds__b21,7848889,2866239,956e7680c0b0d77ee94655fe57653e98da4e240e,
ze_8bit_v5b,174326584,63860661,f5a742bcbcea563ec989f15c8a3aed5704127319,
ze_abandoned_project_v1_2,178222364,92513967,32f2f445d53cb374455e30fa22a6c53e5020631e,
ze_abfd_fix_labescape_vb6,19284350,7161608,b68e0efeb399a953ca9545cce2632718dffd6d7e,
ze_aethership_v1b,96512262,96018114,4a716fab38a880fcc99908c92695f296450e245c,
ze_alien_shooter2_revisited_v2_4,57749856,29028307,b8407d1a49b83d8c27a0cf921b3bf58c40870986,
ze_alien_shooter_v7,47932442,33449917,229126e7f37f55077954d11933b2f7da1a894ede,
ze_ancient_wrath_v1_fix2,143405937,92201857,a14567d25b90f7d37083068b72d584ee3b490300,
ze_antartika_b2,95241467,60581966,c43e7c5d82cf6a01459f3f583bcd26448d8e42be,
ze_ashen_keep_v0_3,127594925,77500871,c9243cd789088c8489d8a37fd9eb688af896ca19,
ze_assassins_creed_v1,204451953,112092456,79aabfa524946ed652b8a087589da4fe1b6b05bf,
ze_atix_extinction_b7,33278993,11811826,d0b13fd4809e672f90a6a8f778f9fc7eec0d1ce5,
ze_atix_helicopter_i3d_c1,29023988,12948022,e3bd104ad9813a7c93abae7511b58f8ad35e642e,
ze_atix_panic_b3t,7706246,2739493,39814d40b58c8b9d62b63c67d338433754156b78,
ze_aztecorum_b3,90372104,52684863,af3a10ca27daac6ef1bbc73eb6e8964f3c818327,
ze_aztec_temple_v3c,23584721,15957843,59757f0c7a36edf971e10570bf649fb585d1d805,
ze_bandit_v1final_fix1,76325795,42194585,e2dcd714be599796ac43f82a847c0b13f391fd1f,
ze_barrage_v1,147354680,61734406,967c752b9d0600ee99026ebd06c9dfa3f017b3f2,
ze_bastion2_nav72,84861761,40847874,02ce842b653488300da2387b1426ffcc8f5794eb,
ze_bay_v1,19913572,8024110,cc987fc79ad6fc1dda32602a49dea5b9be1acf6c,
ze_best_korea_css3,212283508,112416047,3252a03b3e4e8a4cfc5594e1e4577342f0fa2ea8,
ze_binary_z4_s1,164521204,83706886,019d001519c0b1fb80cc9c9343afea6e8accb307,
ze_biohazard2_rpd_v4e_004,100483764,38353758,491304d21280964e13d3e74b7659c39f56d213c8,
ze_biohazard2_sewer_v4c,106058748,53734392,5e382849e00edd28008b89c69cd18ab8e5e4b58b,
ze_biohazard_manor_v4a_004,208746255,79505862,a7c552c8220d65896b420250ba3ca08048a05617,
ze_bioshock_v7_1,359901528,183486198,ca90b2b0beb6dced148481f1145e90bd1a842155,
ze_blackmesa_escape_final,20708781,11197074,c447f44e76c7fe8a4d495e9cfdb100b0b1ab7241,
ze_blackmesa_remix_v3_6,78818941,51203560,c73047f8ba3967eb291cdbc014cafa1504cf6b37,
ze_blueshift_a3,349638632,172785692,34671ce0d8ce5df2e191521a9b29c7e8c5a1dadd,
ze_bms_hl1,41068349,13139163,fc10497935c38ee943243d162e7441ca8568c73b,
ze_boatescape6_remix_fix2,4011016,1420450,729056dbbbe90f9e94a0d788a9749488d7b12e34,
ze_boredom_v543656,154436082,90343394,dd9281bfc90831163d91e53977f7fa40fc5e76c5,
ze_bowser_in_the_fire_sea_v1f_remastered,47537053,43238902,8716b68dc6269ab38adba347dc3040d22355ee21,
ze_breakable_v1_8,34219504,17643380,f4d9992f7fb505a58b0bc010a00e287430e269a6,
ze_candy_star_a3,32641440,19486250,5b65ae6e3f7012efa1568a374664771ac2dc55b0,
ze_castlevania_v1_3,265819809,140123906,be4000060bcf11acdb13b713a5aff284572eb5cb,
ze_castle_escape_a1,28068713,28070717,bdec9f1fda9399c1dffb5112e483a229e4f082a0,
ze_chicken_lords_tower_b2mix5,22213364,9019206,3f6ee5997b87c186912bf78353410a11e65383ca,
ze_christmas_beta3f,122076138,47724385,f76d37f3f7dd964d11061f100adf5616b45cc4a8,
ze_christmas_infection_v2_3,144551595,98229620,792c606c80655efb807fb969ae7598c61151041f,
ze_city_hunt_b1,8233191,8189742,886a64db85c82bda3411cf15e5533ea16e872672,
ze_classic_mashups_v6_3,108115875,108134303,80672f9d5375c25a81dd2bb6d84e880d2bcf40bb,
ze_collab_ware_a5,102144368,49926336,8d29e8f0f2c0bb3bb9687898d9e24f62b4ad7245,
ze_collab_ware_a5_5,202168932,90127681,ffb2d8b857f3c05eda00c359d72a38a0ac771886,
ze_collab_ware_a5_7,202129556,90542912,29e6f4d4cc044a343a38754ddcc7f0ec5de76f5f,
ze_colorlicouspilar_fix,31800020,12875882,bcbd876ce4aa8b14d9c9bbe2393792bbdb737415,
ze_colour_of_madness_a1,131466564,131439385,23bfb8a0ed7f0b457d234a5bcf7f17a69557f532,
ze_colour_of_madness_a2,121944294,121875704,51215a46537d6d7767440fcadf3748ca327f0a19,
