mapname,filesize,filesize_bz2,sha1,note
"Hoejhus9_3,5",2946468,1132075,07d4ce08dfebb38ab83993ba846da1c7822de116,
$2000$_double_beta,2593688,602660,1cd6e3cd5f1143dba02e14a51f2b4b14ad813cff,
$hot-head2$,2673804,632838,ea7d6c168de7bcd3500b2c96f184aa51816c925d,
2rooms_dust,7831280,2535003,98bc600e1a0131b86643865a774a1ee08d268c00,
35hp_006,377232,72478,aef6d953e4f6c3505266ade64a9e163f94ff77d7,
35hp_007,385624,73728,0dd1813f12190c131a3c44e02e34fb2f34df15ee,
35hp_MineCraft_2011,11382172,1612263,fb834b6d0dd8e92e749c8ded0766b471cefe0fe1,
35hp_minecraft_circle,4367861,1234885,da2cf52ddb29c090872aa89dcbd0f2510638b3e5,
35hp_pez_dark_b1,10435898,8158086,f9c64664a147a3339c10181bbd670db22572e0ab,
35hp_pez_edition_b2,12857402,8888051,4e4754fcbb94412cdfcecfda331db357b22bdd2b,
DeathRun_Measure2,1470892,223448,d7cbe9fa717f5ec7ce1a812f174d9ba9bd247d63,
Dont_Jump,1977180,786644,340249d14857ef598c454d2b3975918b28776072,
Surf_Desert_2011,26414308,7598519,3af29daec8d8b3d5f682be871da74f5297f3396b,
Surf_Sandman_v2,22512074,7612863,47d88fd7b0008afdbc2624b95bc9ed939828d346,
Trikz_PortalsHard,88904038,7451362,06eafcac8c6fde0eeeade3814b9abc1276c2f22d,
TwoTowers,43259416,3447794,497d64fa7e111b197d65e6829a0a0b0b3eca1e89,
Ze_Gibletz_Establishment_b6,47730872,17706258,c46228c17e0a4f01fc00183577c7e48638f805af,
aim_2houses,752228,302418,4b07cff0f2bd4bee1fe3567ef5a766ed2467d0fd,
aim_420_shotguns,668524,254509,cbde062dee42c4df426a4ebb4fd481496bc7b296,
aim_PeRFecT_1,1711236,485170,78384f257cfda279853d0ef2cafdfc70d6b6780a,
aim_SimpsonsDeagle_2k13,8167942,3474207,25cf220d27464575844853faba7ed52de437c1aa,
aim_ag_texture3_DarkX,1668424,620540,44b67319578bb73df0a406aff3e14d3f3c0e8f4b,
aim_ag_texture3_Darkfire,1665836,605317,36bc7512593ccbbd938bb54b2a54f42a3afcd499,
aim_ag_texture7,1311776,401552,30debe4e404f549fb5e69e39af634de8144af5a1,
aim_ag_texture_city,1786012,615896,ad25333df752fa0cdfba78ff58f5b1d800a634b9,
aim_ag_texture_jungle,4441940,1541445,1cc3f81a9936c72f808e0fd59e6b335af1571b0a,
aim_ag_texture_thony,1843728,443294,090d9433578291fe82cd1baacf871408e5234173,
aim_alvdalen2,474388,126999,693a94fcf7605ee72e02f2ae19a7f1f87ab72681,
aim_aogwarehouse_v101,2647504,731959,cd14c611d132d1772f59660a8e4b6c4b5dceb280,
aim_awikka_palikka,334848,95648,68c10b19eb11a84f529c14810b59cadfa0e0c38e,
aim_aztec_source_final,4936997,2134490,6162e03f76f1588f560e15ce29cd9e2f5621a544,
aim_b31,1274024,574573,26f5a3012fe2808a5d509436c167babcca7ec81f,
aim_beginerbrawl,149264,69843,56562f6fa7c8924070a80d81a5571e53d4acb205,
aim_deagle_logistics_v1,2295268,778588,ae06ebb6d77221d579172abeffc8ec36393de89b,
aim_dev_elites,573812,265740,9d581fb563583f6f3d469ae319a2103dea1ef1b3,
aim_glock_WoddenHouse,8795576,1303016,3de2c1f1f819eb91370920f56b72497807a8a77a,
aim_haulikko,1315872,524987,a7116809e32a927d453954a9a8792e6692cf0e49,
aim_hoplite_arena_finally,2703264,1095986,92189a04d1881b5e3e9145bfa45ab9209a81f96d,
aim_italy_colt_v1,779852,341949,1c3d862a265811c716e4356d29a2255b2a2ab0a9,
aim_mediteran,1746044,834313,eafe09bf25d433d6c5e18d0b2983557ad743210e,
aim_neighborhood,3642788,1407338,f7b1245ee0315f40715aeefcc576cfe28e8026ed,
aim_pyramid_PGW,7091184,2000811,5d6e5635f18eb5868a1a27c5789c76d99b24ae1b,
aim_roflcopter,1604488,324065,4d7c77a6e6b09d04a3b0b755a090f1833f591869,
aim_scoutjump_v3,1142644,147909,56fc46f746e741e56bd6158150bc1ee0cdbd49d0,
aim_stoneworld_v2,2154784,446721,54185cb84ffa92a541a5342e5d3e4950125f4671,
aim_teambattle_lego,7068584,1948489,92bf2d01fe2f40f4114b4a468590e12f5d4d433e,
aim_usp_pro,1959148,465052,626fb478a94c8a2158dff814e3c8d6beb5a094ae,
aim_workarena_v1,1367488,429904,51897fb7e78e6579bcf2d887da5cae6f1f625de6,
aim_xdr,2750863,967092,5bb5f1a98cb5fe977a2c871ebb8f725273dc923b,
ainfun,2886732,1145916,1229144bcd4313e4d418cd3ef7ce29ab85e7ffcf,
am_nx-zlogarena,33759679,9229253,38f7a722b846395859cfc7fa3a0c30e402fd9211,
as_recon,82549959,34409892,d3651574b6739f3c6a8d154b6d8b599089434971,
as_test,188656,74368,9ffaa7a8f9c96d2ed831b35b31ae7295de0f4154,
awp_LegoMinecraft2k13,18340698,8986666,935cc486a011347e0a5f4b424b494958eb952db0,
awp_PeRFecT_2,879664,159799,2e9facba16a4c3f80b7c66c4e4b46c28583e4def,
awp_aimtaxx_fix,4986119,1015739,43985e0288ef00ff2bf553384c06230f37388c54,
awp_beton,2332206,344809,1e3aa5dbc8063e96371c00c6052e37518c2717f5,
awp_blackbirds_v1,8187011,3717361,9bad4f925d6bbc61edeef425d1e54bd2f8f74da3,
awp_carandiru_opt,5575872,3391465,6464be6c2d852cb3602031288991e2c85d128cd8,
awp_carandiru_v1,1623196,575274,5e33f1745bc28e28e2598307dfc4f76418af0abf,
awp_carandiru_v2,2158200,812931,8bf2fb18257543341854e55f2bcc7978554ded95,
awp_evo_egypt,9528976,3236681,a6d847af9e97558a6fba5884cad41e4de894dbe7,
awp_ghs_300,2846664,1268460,358f50d0a3f300109583028c0ad6e170c4aa3443,
awp_godzilla_b2,7451276,1357711,9c594e4e0c69e5ba078ffcdbb9de87f45c4c2d13,
awp_harjottelu,268584,43239,a0e5932480432ef304c23c5e5c4b5f79c389cb01,
awp_jeebs_circles,1556848,730405,92a069e9c1ce8250460d6a8b570169b1c0d7c509,
awp_kallio,838556,373561,abe91fd16cbcc466e3347f7d553ea6ab4e0e5a4b,
awp_lego_2_gb,8685841,3412297,16fd0bb7bcd12e7fbb3d680b34d6e382a31d39ee,
awp_lego_fix_v4_se,4104647,1394075,c27446ab015fdb0651feec539135b0ff3c2cabd0,
awp_lego_orangebox,3335334,1371597,04333b82e0ac6473b031442ef8102ade1200a133,
awp_natural_thony,352124,61581,fbe5a0d72373122d39da44eeb7b418b9e6b613e6,
awp_paradiese_v1,3758031,678265,c952156c5de60eafb11e41af290b6cabdaf9db02,
awp_paradiese_v1,3758031,678265,c952156c5de60eafb11e41af290b6cabdaf9db02,
awp_soccer_thony,5395944,230198,3e8ceeb3823ec78e03ae134a33a7847b97ad6679,
awp_sourcepillars,3292176,565746,7ce4451bce5030a3f4d2f277eee3c0850dd63ee9,
awp_swamped,5338064,1447867,38b81ba955af3b855622ad282ef045c0a71295d5,
ba_devvos_uboat,3139096,1181300,cf2b2b8cc62f6d1d0c9efdf0093f8abfaf8e10bc,
ba_hedge_maze,320104,89988,aeb3421f7aa5d9e930a99de8725b41bd2e1a19d3,
ba_jail_MinecraftParty_v5src,24661820,11412827,bace902b0621f86edb375ce855d58539f5221e81,
ba_jail_MinecraftParty_v6src,28459143,13650902,a6412def04b54c10d9e0854df07c9bbee7d55d41,
ba_jail_fairgame_wd,4935084,529612,a57fa7af24e333fb9bbb05da10cf85d15da10e35,
ba_jail_jeff_v2,63391783,39131547,16c3fec164dfaf780301451a111353e5aae51594,
ba_jail_karnage_b8f,37881896,35301157,a0bf78617a0e5ec21543d714ae3f78f2c102c65e,
ba_jail_redemption,17202983,3062706,026d6a6e3771e931e358a10c2355e068ffa7da9f,
ba_jail_soccer_v3,15355917,9230471,c4db7529c5f735126d1430baeb9a6f21c3c03f83,
balloon_race_v3,17852355,8320172,447e333b18e407cc8ff922bb0ceae69f0f536f50,
balloon_race_v3c,16979277,7822741,fbc49c8fc97ef4691f31993be7149c9877a3c640,
bh_aztec_d_x8,18851152,1696198,e67a3b49d014396f7d6c2b53bff72f65662e403f,
bhop_15m,12891104,5054346,9efa65c508f985058e1eb1426b0735d534b5a80c,
bhop_30m,6207465,2849643,2f185c365a34dddfe340a2812263966a6d6bd9fa,
bhop_406,1578668,727447,bb006b184a77ab0a8c9c4679251a731a13687420,
bhop_98sync,21381139,7215204,c936ea3bf257512881ee3955466752b6303d493c,
bhop_NeXoRe,9686218,6593923,c82e0171c2cde8ada36913fae8ef307e5bdff3cd,
bhop_Zelda_Final,267163735,169971160,a2cf3033a41fb49c6636e689745724aa60b5d7e7,
bhop_addict_v2_3xl,44102624,18834323,61ed76c69f7b37f362b39244e81d980b122c12bc,
bhop_aeria,9454610,4383501,e8827a5cfb4a5d2d11ce15eb3b16219d22be364f,
bhop_asiimov,9343552,2684998,8f1d776661dc0e698007975c57a945536bd986d5,
bhop_b1h,1710455,493060,4f8bd9c851d13d0b75d829afbfae3ceab96babf5,
bhop_beginner_castle,20822988,6476758,351eb701d4dbf8a8e3961c32e79a63083e55bc81,
bhop_behomeby10,33594513,11465070,04be748bc4c0c21d15c6edfbe91de1decb3db6a9,
bhop_bobahop_fix,6207009,2120059,b516e7a0dc104deaa59cda2107df02adec16e433,
bhop_cheatonthis2,25286962,1011448,74c7b8dd50b3057f93f2e0836e96cc7d02551eed,
bhop_cheatonthis3,13823355,1359432,95fd335162f1ed8271ec95251d46956923918f6e,
bhop_cheatonthis4,20043573,1874103,6c4881846e7b50a5accffe43d79712438229efd6,
bhop_cobblestone_5xl,11740024,4081128,a14ad33c8d127249c6b7eab5efc5f84a56a116dd,
bhop_concrete_pickle,25198929,7629186,36b2eb82dbc1ddf76eb62076df7155fd0108f5bd,
bhop_conk_creet_css,25002875,8565941,b98e02b691c4fb876e24ceb7af40e79098623e8b,
bhop_darkink,19431512,5089299,6ccb0fe4486e1d75478aa9a71a9b16ede26e89e3,
