mapname,filesize,filesize_bz2,sha1,note
awp_lego_2b_exo_final,5422724,537041,3a5f88fb363ecd49c6bbac149b2669e6621ffc8e,
bhop_akb_emptiness,41994076,22178668,d04042cb5346186da6df400303d68f05f942b082,
bhop_canal,34368284,13794560,f9a976eaa5cc6c41c8245ff9f4d21bee9d268769,
bhop_dretox_nosound,8826416,2215041,76daaa9a2ca965a6645f249fc3a497c33fc118e7,
bhop_holographic_highway_a0,103578264,36155844,495e0aed09d98ad4813cf91fde0ae33e7426cb04,
ctf_minecraft_castlewars,23328665,4315388,fac3a3e1901e2ab11008009daf10e03b0e6adba8,
bhop_icebase_legit,20526668,9963590,a46f4364a5f0d63ea654b4e57a2d3ea7a4efeb7b,
bhop_minecraft_o_fix,13409544,796857,03fdfcbcb28908184b672671a7391b5c561ed7f5,
de_ahotec_s4,3837657,1457189,7285231deeb88f1e8713b2ec4cabe1425b273266,
de_aztec_pro1,117370572,52802385,4d7cab148a6137c3dd4623f1343b225f0d57d802,
de_dust_2020,98386799,54267785,08acb0533666062ffb8ab48a60ab892be8825e63,
de_museum2_oab_2,38947620,15358657,ee9c976c1c4838f6c99d77288545b07cb1508f01,
de_red_dust2,16861154,6521718,5fb0cd1ff16b38c495de865b25c5ccc28b7827e7,
fun_america,727612,245301,f5d416aca3998aec5a6e3b5d1df64e614e7dc28c,
jb_spy_vs_spy_xmas_final,99182220,51000325,02afb74a6e85d28d7bee6e63f10126e0b39a6ea5,
mg_gp_multigames_b2,7621226,5643051,6c8d5b801ca30b170c28e1df8bdf6f2c56344b41,
mg_warmcup_headshot1,67710347,52711684,ddeea45e667a7b576abc17c1f049a3a127ee8314,
pvp_de_dust,16283200,6122964,3695832fcda6f3e07e1ef738efac1125a7915235,
ttt_hakurei_winter_v2_sakura,51977876,20479915,579c86365ccfb3ed97fc7f7b5a47eed559b7aa67,
xc_ancients_fix,35014204,14098723,bddd9653142ccc1001284afa8db650c35d4877d5,
xc_azteclimb_fix,5707140,2960831,c38cce58a162f2344392758d293ca84d74830193,
ze_bbountain_escape_v2_2,180969767,89359001,f0ee04e755ecbbc6eae9e5e7d8fa73c35eff71f3,
ze_bioshock_v6_2,239753896,127454156,2104b804f693a1f1f56850a11b649e81d130b65f,
ze_boatescape_remix_batata_ultimate,90819164,55302028,4b23f7a63539cdcf4c65fb0e01fac98d159fef0e,
ze_collab_ware_a5_6,201873996,90079591,3d9e60d1500a247d0ac239e752f97c497245d8c5,
ze_coronavirus_2020,761420,230696,6fea42ef30aaa5b137d69346f6d1944b95887b6a,
ze_doorhug_and_solo_v6_3,176376140,86711804,4695319f803249e70446e92ee9137bcce1219740,
ze_extreme_world_new,2036192,414048,3fa310cf892c873e8f2c25d2d93f59391db788ed,
ze_ffvii_arnold_canyon_v2_2,9296706,5834536,9f52550b28af5a7b912d11f41c0e652f4191a743,
ze_ffvii_arnold_training_v1_3,7635722,5116844,6da3d923342be577e816d0e2a62183b1ec73698b,
ze_ffvii_arnold_training_v3,5366468,3001055,37adb722f473d1f35d867cbf438fcce2614c122d,
ze_ffvii_arnold_training_v3_2,5150980,3037295,a01278a2318bb404164a099a904a1a4b456ccf50,
ze_ffvii_arnold_training_v3_3,5833652,3216344,1c803e1a770b63d2bfefbe37d1cd42fe8d871a79,
ze_ffvii_cosmo_canyon_v1_1,135535400,79549562,c1bdf223cf4a04dc88a8c2ed74b79c70898bbc03,
ze_ffvii_cosmo_canyon_v2_1,150446050,88772522,1d31f604ab34888a6e732d54ac2c344fe98cce8f,
ze_ffxii_easternsand_v2,41189097,24303530,c2873dd582beb6d7087ec384364806d88ba8376b,
ze_ffvii_mako_reactor_v5_3_reversed,4011016,1420450,729056dbbbe90f9e94a0d788a9749488d7b12e34,
ze_ffvii_mako_russianversion134,115775492,79233972,40068be9ff7f67852a3769ce9c1f53c2ab97517c,
ze_ff_training_map_pre4_v6,107889758,72761206,5874920c5876d0e3949cdd396df311f2bbc2f825,
ze_ff_training_map_v6,128119090,83604530,84964c01aca90de55d296e9f6f6b9ca8b37fd1d0,
ze_halo_v1_3,44821228,22158487,549526cf8bdc90680fcd5ebb72e26d74af2096aa,same as ze_halo_v1_2...
ze_hidden_temple_v2_5d,102716323,64564704,9945fe0d81f8a1534f295f888bd06c32d3bfb571,
ze_knife_fun,6300095,1606830,321947e7f04ec7872875bd8862a1935fd8d7239d,
ze_knife_fun_2_ctf_b1,63797868,15828890,ee0105fc2259bb0668bd82794a6e4e2ab5acb3ba,
ze_knife_fun_unloze_winter,66726273,33597982,ecbcb3f6c9f615431bc22d5e1304542260e4f224,
ze_knife_fun_winter,66726525,33598630,bba7f88c51ed8300980683f7e9a75e728ba71822,
ze_knife_fun_winter_v3,83600092,43723196,c70e5c7f86f30f94bba13fe629f46e95d28d781a,
ze_minecraft_v1_nm_pf,28897202,9556679,62a62285eac58dbec5f060cb84a9fb75ff51586a,
ze_minimal_beta2,120710448,62182082,3464270f74f98b61505d79053e61690f992adea9,
ze_mohgwyn_v1,134528854,63478534,b435d58539002817b79190b40e7bde0f7faad1b8,
ze_nemesis_nide_lardy_finals_lasers,78308917,46739528,8328479ca160ba04ffa6d84ae9e4b84dca8e3717,
ze_nemesis_nide_lardy_final_lasers,63752678,37951400,4b7577b337f7de44d356f6a37ce97c79c53a91e5,
ze_nemesis_nide_lardy_v25,44608978,24965114,63d008c0c1d480df84b4485a89c8eeb2c6524d5f,
ze_nemesis_nide_lardy_v25_lasers,63783103,37965554,558298a6986189a57539997eba389d70ed3a6bfa,
ze_nomada_test1,42536868,42382805,3237b24ba9b92463aba7ec0c1fe853905f5c9a4a,
ze_nomada_v1,58421236,58386448,e25f7146f076e3b4e5c42caf2c8ca7442e35efb1,
ze_old_classic_escape_v1,72135536,28116231,b5f088d5d46325ed962e4f6334214dc1200d2adc,
ze_potc_pf_v4,51489156,26574442,ccbb87aecdfc3de43f3c52d37f1299ae97ad1e6c,
ze_rooftop_runaway2_fix,14294968,6678098,0053f551214011125a92ca9561dbb4daa39627e3,
ze_rooftop_runaway2_v8_xmas,95429560,41444895,fa8fe38aae1f22bbbb5090e8c7fbb3d17d403885,
ze_scp_v3,110698777,80191470,742139868ed751fd3343d616d4c36c975b55f711,
ze_shaurma_v3_b06,100173776,54404451,49873af50ff9a42ff66e2fd54d21ae3e05a457c2,
ze_winter_bash_v1,128453820,81394386,caef14c1eb0384bdabc90125e92abab3414ffbf1,
