mapname,filesize,filesize_bz2,sha1,note
1corridoor,175624,75869,003f799c7f24157c9d59213ba53f87dfade3cbd4,
aim_ag_texture2_revisited,1846788,615306,a6b4083299d323a3b66ed96c4a80d815fe74c5c6,
aim_ag_texture3,2017096,648569,e07b0641f957262ea9e49283a6d59d7707067e0c,
aim_deagle5,718156,197878,3768f9f05f4a8a2aeaf4b139bd9ea1b663517216,
aim_m3_xploz,898196,150237,7e99e85e9f40ce20f7a4edfcb914baac36682b59,
aim_scoutzknivez,1082472,441165,89fc592b39a0e990c46f4799fb725ef34c151648,
awp_fun,636228,115786,a677fd520f81cba39a1529891a1eacf4cd1bf893,
blackhawkdown_s,5499340,2169772,c56d1d85dfd6e3edb1c5c7ea1a7d8b122bd0f2ce,
break_world_center_beta,7201096,1895171,8537fc1a1b40545ded33becb1020ee4dc56211a0,
break_world_center_gunmod_beta,7221576,1907359,e0bcf6c115728ea510876ed4020b1e29b60fd89c,
breakfloor_kkc,3872872,782426,b8c3ab6bea3642b8db8a363099e0063ef0876691,
cdse_theonething_v2,2767300,325694,f432b6a7355cf0aa60580677ef955a908d82c052,
cs_terminal_7,8750404,3766598,6bc04e5a0708aafe7f53b0ddf857dada684851d9,
de_byfbo_bongshop_demo9,6885940,2665287,f035798238651991aa5acfc6ac84bd0e6748d87a,
de_dust2_dach_zunt,12328180,3940783,4524a525ee7fa087dde717da252828bbee64f453,
de_se_mario,14288285,5165683,af168491443c91c37b05b156e162ac2d32bb9cac,
de_secretlab,9741888,5142110,3b520eb95ae2ddb74f6fee005cc531302f78e1c1,
esl_antique_temple,15854328,4802508,b9645fd483398cf7d30f7fe790ba19fce7c7d3ca,
esl_base,19645576,6205700,199d34a6db74aac26a869f91efc208b57d85b3e1,
esl_crgo,22846932,8682871,9e17254f554e5dc8d64bc35e9953df9597c08cf1,
esl_factory,16878622,3501128,4cb851d623080a5c3bb4a9eeab6841fca50e3f72,
esl_inca,4779251,1675618,a4a6d0ea8ed1bf156eefc184b61b60f819d75b75,
esl_nuprison,8335862,3629607,76117922cf3387997bffba5c75b9d4ca4c209e7e,
esl_rush,31870576,13535182,6740d62937dea4e2124d0f43ca69f9488cc63dda,
esl_secretcamp,41226839,19350748,1b3b8f1c38e18cda5fca5f1b2e266c1224bc9299,
esl_theplace,6384371,1815399,9150e0becbba9975304709fb05f2bbeadbbe7876,
fy_castle_labyrinth,5829044,730603,8b76d55737a79ce891af9d541dbb717872703b6c,
fy_castle_labyrinth_bug,5854528,732343,b59770b73b827a475521b24d13d12b2d2d0a467c,
fy_castle_labyrinth_text,5916804,772572,fd04e3cc24ec4afd3649e24d898e6f56f3743c97,
fy_castle_labyrinth_v1,4268784,526046,5348546a4d50b1703f2802d754516284b74ea8ac,
fy_castle_labyrinth_v1_beta1,4268684,525978,2f8dc394a4878b8579ad83342382f8e5432712e2,
fy_castle_labyrinth_v1_beta2,3510060,364095,7a699cb4adcd96619a0514eb303e6f3fff5fbb7a,
fy_castle_labyrinth_v2,5829104,730536,b28234a5804c5d36ac14edf5c25f0f3f3c634f84,
fy_labyrinth_arena_v01,2616848,393314,7a6b80489df3747d9d760f3d36a756a39aad6b69,
fy_labyrinth_arena_v1,2616684,393207,bee098d8eb02e4b2192b32cc6ff2efb3421ab4db,
fy_labyrinth_arena_v2,2922424,432005,73e00b978fc559e872a7c44128306da76a0b6e8c,
fy_labyrinth_arena_v3,2017532,199168,1f0e2ede3dfd9c6e5857b1398e4a19a3d71c8492,
fy_poolparty_no_rush,1030472,208535,f5046713a72070d5b43a2244f0a2a6768e5cb7d9,
fy_poolparty_v12_extreme_lad1,1445952,649285,aa0d749fa1a6c9071349c1223ace9e3407f2205d,
fy_poolparty_v14_gg_remake,2320536,910599,0e977f69b609ff17e38595f93f398a598e05010b,
fy_poolparty_v6_defekt,1279576,489470,9c664d610b59519f3836c2b99aaaa0569e59775c,
gg_aim_ag_texture5,2166160,877760,9bca2450ec909301b0ca5908a41a4282b63ca61f,
gg_aim_dust_crates_d,673516,93902,4a958dde734b3a2a2d429affc402718a17c6dc36,
mg_imminent_wood_smash,5691688,352714,18e1cab6c477c2d07709170339bed438b35180bb,
paintball3,113078,27776,bb4a1ea45fa5ae2f673db97a730cc77ea5688eed,
surf_10x_killersheaven,16010280,1273121,c7b23919fceeda9811b4cfb591897b36badb1b96,
surf_BigSpike_beta1,1601884,501457,8023808569c12fee4fb75fb4a13c93555b66d504,
surf_bigmac,1619109,486618,12840b8843e495ae30abb825e741d3efaf5545d2,
surf_crossfire_v2c,83344,29548,a1a1e213d75e9081270641dba558abc309ac034b,
surf_greatriver_sal_beta2,6626124,555489,9c4f1bf3dda6fa2e089ae98e695bab1373871cb9,
surf_lol,1027868,212745,10d1a3fecc48bd6277407aabc2c7eff3a8dfe8fd,
surf_penis_v3.0,2101184,1001357,fcba5236f7177a3ef0dd5cd359908f03c1cc74c9,
