mapname,filesize,filesize_bz2,sha1,note
ze_666_crazy_escape_v2_css2f,61267341,61172876,e4d525616bd539057ae5b4922fc57a968f65a072,
ze_discount_v1_2,35303031,15915660,9f87daaf1176177ffdbc5fe1db34eb5622c62633,
ze_discount_v3,36385840,16648082,0f05dd53d2ae0e149d4e25c12b5cac795b020fae,
ze_dodge_or_die_final,177321220,105930070,ba6e2348bfddcf4fa177c210594e5d34fd0f8ce3,
ze_flying_castle_v1_1,82940572,83002070,c9af05d51b66a7ead4eb0bc6400281664f6da850,
ze_legend_of_astrum_alpha2,77232827,77379909,ff02c9318def8d7552441e94dc0dcfc80152f455,
ze_mountain_escape_v6_6_sonaki,91306763,40078086,7bc172f5c2a0ad66627900de623cdc9927458cd1,
ze_night_cinema_a3,62558692,41047125,ffc26452495b5d404fea9ee6c96bd6d85461a045,
ze_night_cinema_a3_2f,70313188,46509521,0095b93c124cdac5e9a5b7f687bedce0900d4546,
ze_ouroboros_v4,152616549,107368040,60650e3636d73cc8167e894f97a8f130ba9aeee6,
ze_poppy_playtime_origin_v666,123305563,123207922,bb38fa2449c9f515ed8a8591c0d785fb88b141d9,
ze_source_ware_b1_8,101502648,101470511,87d60ef43423219413987b1178969a2b1fc3b52a,
