mapname,filesize,filesize_bz2,sha1
bhop_adventure_developercity_v11a,54802652,17998796,6ce6baf4a804f76132e2fb43def058168832eddf
bhop_babel,262144,62655,07069c4abd7da33dafab67d6ce05a38f701e1d75
bhop_babes,262144,65599,be7ac275dd1dfb0111f38d5ce69ca8b226ac6e72
bhop_badges_xA,173680,63720,6484b48bf3dbdd483ad809cc99553721fd963280
bhop_baguettemap_test,32478808,10433948,1fb485dbe653c4f3d34f75e7245a5b2b58419a06
bhop_baguettemap_test2,38506058,11411763,c2af5a1ebcf5f73891c7431374caa1fd50b40738
bhop_bhigg,142000,75925,f235b48bbf3898da58ca57401d4ee3888261d635
bhop_bingle,172344,77347,5bf535e25b549855086f52654eccd45ba555dc7d
bhop_blockyhills_pak,371949,193977,0522b740f6c57b4f0972eb3f59c7e2a2729485a9
bhop_bludi_beta,61987008,23647318,bab1b67fe2c4802b94792e2bd86f0a2ec1a183f2
bhop_blueglow_playtest03,955534,302591,c29026792081b57c9d8de9a9d3f49ecb79b2883c
bhop_bl_bram,47793241,26590723,62df9745654f436c3c4a27307d0248cb4c6eb1f1
bhop_bob,3145728,1335428,ed15a985dc6b7d0e07daf564fd317fffeeff0619
bhop_bowserroad_final,4579287,1216331,17439bfcc09a29999c342a89671a4a5528be181b
bhop_bowser_road_final,9176088,3430204,0f5147a70dc0d9f7519a50494585b25598ed9384
bhop_bowser_road_final_css,6489472,1503530,b45e0bf32ee5ec4422d212a8f1f0ac5209f086ff
bhop_brodinski_test1,359384,360916,7f9c1ab937e394e4c084f278fb449272b9b6bc01
bhop_catalyst_fix_2021_test,102616024,30392287,3d090f1f49ad0b7f76b95b23284dca79cbf4e4fc
bhop_catalyst_fix_test2,96546008,29463452,df8a0d92c58bb397797430e41e80905a2940f7fa
bhop_catalyst_fix_test_4,100696733,31036006,ccf44ebe645f78dc5e57555da7b3716097c191be
bhop_catalyst_fix_test_6,104661717,33757795,1b942b15621d5d417c7bee4b42c06776de25ba93
bhop_chaser_s,32846525,5193192,82283d0aa526f3c1e89821786b44c4b7909c05d8
bhop_collab_awesome_bestmapever_v2,23388619,6434357,47eac7c2a7433022d364472e1fcf18b0c260f9c8
bhop_dingsbums_css,85897959,34961317,e61b67581f2c7cc912395f483413804b85a20b48
bhop_dingsbums_css_test2,85798121,36376350,bb60704282655b2f7e5a923d22cc5cd985622bc7
bhop_enlightened2,129157482,43895354,aeca9dd3e4cd44a4d1462f1f4954a719fcd8c08f
bhop_exodus,128208851,70241665,fac5bac7cf710bf3d0c2f05f1cbfff2609f0235e
bhop_forestbiome01,96402975,36635622,316cd6a9ae6653244eaac84da805401432f13a2d
bhop_frankerz_999xl_extreme_sr,57922098,19699611,05c8a3a4c19eb570026a7ee595603514f6024250
bhop_hatsunemiku_2020,430116,78941,aa3241f713f060011e93420dca486d346a5fbc96
bhop_kz_xmas,2654208,921418,137d5c81b3e8cef60bf808c6c79edfcbfef27fbf
bhop_labyrinth_of_wrath,18324709,18378668,06e6dcdaba46370a23f5a649a5539526add886b1
bhop_lf_comeback,37988235,8628040,0d7ae047aea0f895b8c580225e94d945d4f97f5a
bhop_minecraft_dimensions,16788381,16700892,a33c956125f35828f02f80ef966c977828256c53
bhop_nevercu,9597338,2407123,b08c3373acd66b6d3b6605dda1d753dbee48b63c
bhop_ominouskittenz,14548992,6190491,ff2ac4b509e55e2f42d6d1c28a8462f0255d5518
bhop_pedro,3235823,842133,00f3129a39b9bdb5e85b6fd24089eb1dfb3c71cc
bhop_pink_shit,2405840,734095,80ca139ca62a58682490adca926885cd48296d19
bhop_quarry_beta2,12585021,3479360,f3fcf8cf6577a093ce27a7388610f4bc40eec3e0
bhop_quasar,6507226,6525413,bf2947cdec79a14e8344cfe843ae0efdb3056906
bhop_sinnula,61446700,18660973,9d03c445b2770dcbd474d0dd4f8ab60707c065b3
bhop_synthetic_fix,368793597,240444831,70c76c9c8a62335feb8dd6ff942c21f3c216938a
bhop_wallstrafefrom2007,586760,120303,2e4af6e18b10bf230d73d5960993d34c4be0840f
climbwars,482980,223312,c2e0406acc152d61d3200306ffec7c769bfeb7d4
defragmap,6081688,877955,73ed7841aa7e14d4cd27ae7652a9e1d737206d82
g9qt0u,4432310,232697,c28eb0a215113dbc6970d6ca148912c4439e1b21
jm_stonebrick_3lvl_b2,7543976,2255065,2f51756e0ce2c8f0aef5bbdfca58480d05899e33
jump_jimy,311064,51160,68cd573e2ab48eef4b16b994e39af7164b69d29b
klaradethar_beta_4rum,4157496,1382715,30e0e7f0a3ed0187489f077837cb025328b98383
kz_bhop_chillhop,1744498,683559,d5e1fc1474a689d26c1f89ffd805ce968fbd6711
