mapname,filesize,filesize_bz2,sha1,note
ag_rats_train,1617012,195359,0648066e307cc7c1bd6a372179320ae21e0e4531,
aim_ag_dodgeball,607984,87652,208066eec8c05c43ede3026b544b84804b684455,
aim_ag_dodgeball_v2,515012,106514,5d23dfefc98f69aaa057983acd9edba02ff26c4d,
aim_ag_texture,678628,184766,7696cde65a91a37c121242890be6888e1c07b06f,
aim_ag_texture2,1159140,367900,dc87dc5d11713ff98d9da6d00118819d98b2c0eb,
aim_ag_texture2_modified_v2,1846788,615306,a6b4083299d323a3b66ed96c4a80d815fe74c5c6,
aim_ag_texture7,1311776,401552,30debe4e404f549fb5e69e39af634de8144af5a1,
aim_ag_texturetown,2567876,757386,dce0a386100ec3e69b93f6835c45b24de11a2f56,
aim_ag_texture_arena,889732,279651,7044d6a7f13ff7f66cd5e9795e1115afd7fd0631,
aim_ag_texture_castel,3897420,1508552,fa04374796680b89e15b7eac231bcc9bda4ff361,
aim_ag_texture_city,1786012,615896,ad25333df752fa0cdfba78ff58f5b1d800a634b9,
aim_ag_texture_jungle2,13910216,5452195,82875516c5eec2c26fb2f9f0fba333e47b092968,
aim_arabia,651420,170102,5708ad73466738487850c6a15f12436f023f8832,
aim_bloodsports,2477779,951138,d3c17a186a15815568ecb04e9019eede3eeb47bb,
aim_crazyjump_simpsons,5270605,925587,11fd5a8dc9146aae39d87194f2413104c094ca15,
aim_deagle,854812,127505,9c988a45b79b875c85c332d0c62d9a7881b480bc,
aim_deagle7k,1612089,535090,7a2cc98cc046a316088f1cd62a855a02e2f5a310,
aim_deagle_arena,933252,268302,85480c4b2b0143a36c94236216e3a009e0829365,
aim_deagle_pro,857668,359979,b3becb3b90c66aaba2cf7584082ed5a20e5ac4ae,
aim_deagle_ultra,1346532,607911,ae646801e64ee18ddafafd33d98f1209e26c2632,
aim_deagle_x,2341680,844654,18870ae1257ffc7f78e23c5cca500db020faf1a6,
aim_dust2,1270840,354661,34bff849dbf0865e74bffd07134458fb1c7405c5,
aim_fighters,2746380,978399,106330fdb5d6fe8a1ac55870bfb2b492a7b5b824,
aim_forbidden_usp,9450971,3507893,2de8ade52c6833483891ade6ce09593cac3333bc,
aim_glockage,338208,133873,a33c81e05d4fe64fb3227a484eaa4950e730628b,
aim_glockon,769012,242913,f2801706931a82d14bfc0f20a5d915c22eb8e66b,
aim_m4a1_r3,1734176,735375,e13c259b852b4ba3e3c668765af22d0d1c97a354,
aim_map,1270840,354661,34bff849dbf0865e74bffd07134458fb1c7405c5,
aim_map2,255308,101445,ab042c8dc960dbd0dc6b60b82ffe52d3f8e4bc15,
