mapname,filesize,filesize_bz2,sha1,note
bhop_moonlight_beta,19041979,6414643,0e95bd9e44ddae6ea14fcea593617894bf0b853d,css_test
de_dust2_unlimited,13636396,5745865,851fbd84e5063f031fdd1f3261820953170223b8,css_test
ze_AlienShipArcade,77989198,38075331,a3f998fd6bc9a2489f03b17218a4afafff6d78c2,css_test
ze_alien_shooter_v7_2,71264301,40389725,e7ddc07154c86a8517e9f6c8503d2747e23d1d9c,css_test
ze_alien_vs_predator_v2c,195285328,112989230,f986defe412d7e885d5293e3a3bce69abc5357ed,css_test
ze_biohazard2_rpd_v4e_004,100483764,38353758,491304d21280964e13d3e74b7659c39f56d213c8,css_test
ze_blackmesa_remix_v3_6,78818941,51205567,b39fc6409a2e40a3f7b48fc7b655b5a9fd4dee6c,css_test
ze_boatescape6_remix_css_b1,38535168,12201450,ac6efacda6f7a239aa489c9385e05aef3eeb6b35,css_test
ze_classic_mashups_v5_4fix,321154240,198962582,b35edd822b0f05a34a30e40f2614f5a5e34ba15b,css_test
ze_clockwork_v1_css,49571150,23040138,f979da3134883900d721d4e224f4b526d8e67f53,css_test
ze_deadcore_s7,59762852,59642439,2dc072138c46cb677f1663bf34d9156375dfb1b8,css_test
ze_dev_mapper_escape_v1,30974383,28202585,5c3e3453b23b468bad0b433f113dbbdf667e90a2,css_test
ze_Doorhug_and_solo_v5_2,107615914,60098163,a7ac7d8a2c7d45d3f27c38c97c958813558b8ec3,css_test
ze_dragonball_snakeway_v1,45942656,21023968,b9f54a35c29c0b5d1a4c39ae2824fd2f54d68e71,css_test
ze_eden_a3s,29423613,17585023,49c94e4c64d0a20994b4025bf5c0ed4552af3292,css_test
ze_eternal_journey_v1_3,157107202,90009352,b844f3586c97676dfe1bc339d79d38c70b91f5ca,css_test
ze_ffvii_mako_reactor_v5_3,96633873,55240035,f074b508d3eb6c392a077e5a3fea3312178f6f54,css_test
ZE_FFVII_Mako_Reactor_V6_B08,120471943,73612787,05df3a2123d0d4ba63f9253e380c7ae5b6c47480,css_test
ze_FFVII_Mako_Reactor_v8_2,16487028,6247233,7693e3f86618c4802b46be6482f16e5828b49165,css_test
ze_FFXII_Mt_Bur_Omisace_v5_5fix,244136587,153764295,b7ef305372d268561a5b9577433fe079b2d78a83,css_test
ze_ffxii_paramina_rift_v1_4,144772238,77689944,c35109a3fca882822e9d98fbdc3a8516d6af386b,css_test
ze_ffxiv_wanderers_palace_v5_2f,298003872,154753095,e666c2515fd9c543ad70a9965f91150f6ce45db9,css_test
ze_frozentemple_b8_2,66542293,23417425,355f9f75235c384e49364da874758b465e2d49d6,css_test
ze_hexagon_project_v1_6,48182920,27252078,4a23effa66501b1d23ae628970a80a15e31d5bb7,css_test
ze_hobbitten_firstmap_fix,33694000,22176881,1d7c4a5095dca4aa3c6485788569a6b4343f9a4e,css_test
ze_immortal_flame_v1,67747596,23404589,77ee4c6c2150570dec60969f85be684e5cb7dcde,css_test
ze_jurassicpark_c1v5_trex_attacks,112422228,49971641,0e0c6ebb4217b5ea326511f80cdf39795f209e73,css_test
ze_JurassicPark_v1D,115433617,49885677,625ebba85c562cbf241d094d78cfa7f03fa751bb,css_test
ze_knife_fun_winter_collab_v1,63159908,26646672,906a3739ab12a9cf9a3e1d0b83212f0308cce4c5,css_test
ze_laserheaven_css2,76596339,76361478,ad00e8674a271c00ed48e7ce4acbc7ee7efb4308,css_test
ze_minecraft_journey_beta_v1,6275776,874844,18616e2306dbbe222430fabc947e2ae1245d833a,css_test
ze_never_gonna_give_you_up_v2,153595960,78815382,261a588e823ac13c213bff4667ec81835fd3dd2b,css_test
ze_offliner_v2,106804332,51776379,f06e13c9534b4bc16900cd04f2e798627c23d7ec,css_test
ze_offliner_v2a,105143780,49767025,8225d79e1f934257e6ebce2178fbed62e7fa1b6e,css_test
ze_paradise_v1,18355408,5871009,56b951a1358453bd65be4bd8787319fddcd36cff,css_test
ze_potc_v3_4fix,46584921,24132681,7747ed2f13d85b3b9b500df6473091996d5dfb30,css_test
ze_radiance_v1_0,24828158,24761056,4a04d18112919e0c8468d898be65670175130b15,css_test
ze_rooftop_runaway_winter_v4_4,119043444,57138355,e72078a0c83295d02e0d984d9acbeae18f81eedc,css_test
ze_sanctuary_v1_2_p,220765977,105517892,a91b0d79b966affed9163f3bde35252012396f16,css_test
ze_santassination_css2,328982109,172151042,c03846596cf9b4bc7e728598bdc690633aa8981e,css_test
ze_SCP_Containment_Breach_v1_b02,259533983,101532706,b36a62640053ad56baf70c78a9206e0fdf03e1bd,css_test
ze_squidzer_v2,199204076,98906746,bbd03eec8315eeaf47aca6bce2eec1a29b64a847,css_test
ze_stalker_ultimate_v2_3,208813374,118493012,60901d0a1cfa72cd1bfab1176c583720e4d708c3,css_test
ze_terraria_v3_2,160560936,70234541,51638e137bfca89026d6108f56e199bb3187bb81,css_test
ze_The_weird_forest_v2_4,182783568,153682228,7a92442bec0c11454ac879312c5bcfc2ce8a3086,css_test
ze_totally_new_wester,222903718,122984576,65a249a16a803be1879b299ad85b8a3801ea2143,css_test
ze_tyranny_v5fix,182494134,105985182,cd0da02cdf4d59e746c0abc926ff27ea60c01450,css_test
ze_voodoo_xtrem_islands_v4,103646340,56549860,df9b2bd8c550efd02e92ab94bcf7c9c47614bca5,css_test
ze_winter_bash_v3_b2,131175974,80788362,0fc7679ae9b1a2ef718edbdf4f4c63316888b88b,css_test
ze_2012_fix2,33903940,17617842,6134e053bcae0ccb8a71022644fd8c14afffc241,css_ze
ze_30_Seconds__b21,7848889,2866239,956e7680c0b0d77ee94655fe57653e98da4e240e,css_ze
ze_666_crazy_escape_b3s,58307008,38830743,505fab64e5af767fbb422cba91588acae9c7d1fa,css_ze
ze_666_crazy_escape_v2s2,113577216,69998317,4facbe0a96c3c96434561250df2cf84cafd9a322,css_ze
ze_666_crazy_escape_v2_s3,110256252,67960787,15c079afdddc4cb872805b16c66625f7353e94cb,css_ze
ze_8bit_v5b,174326584,63860661,f5a742bcbcea563ec989f15c8a3aed5704127319,css_ze
ze_aaaa_test,7461708,2718209,ae099d04b8f2ab1d73ff4bce6b0b3187e296bde5,css_ze
ze_abandoned_project_v1_2,178222364,92513967,32f2f445d53cb374455e30fa22a6c53e5020631e,css_ze
ze_abstract_escape_v1a,68873402,39102531,a440ef65f915680c53658ff68792049ac71488ed,css_ze
ze_AcuticNotes_v1_2s,29896417,14200719,302540b5a96cc62c4d25982400de0beb05812eb4,css_ze
ze_aepp_nano_grid2_b2s,29283694,18366274,fba6fb3e972215a073c1478a8975247d013fc455,css_ze
ze_AlienShipArcade,77989198,38075331,a3f998fd6bc9a2489f03b17218a4afafff6d78c2,css_ze
ze_alien_shooter_v7,47932442,33449917,229126e7f37f55077954d11933b2f7da1a894ede,css_ze
ze_alien_shooter_v7_2fix3,71085027,40338995,48cfe60f30bf3369325b7755e5fdcebbb410f0fb,css_ze
ze_alien_vs_predator_v5,303564702,149801759,e730148cc168ca965e740793cae05357a8174c92,css_ze
ze_amkoescape_v1337,62653909,43133058,c4a6d460cb94d57c20aa199ebb832660f21b6146,css_ze
ze_Ancient_wrath_v1_fix2,143405937,92201857,a14567d25b90f7d37083068b72d584ee3b490300,css_ze
ze_ancient_wrath_v2_test27,387218928,231335964,f7f2128804fa06b9edda4941a9b6318914f99633,css_ze
ze_antartika_b2,95241467,60581966,c43e7c5d82cf6a01459f3f583bcd26448d8e42be,css_ze
ze_antfarm_2vs,30150966,11852411,0165834ef272cccb99377e5e94ae096fb3f772d5,css_ze
ze_aperturescience_ob,42305229,17682144,a844cde2157014394617d4f6cbc4d63f6c297f2c,css_ze
ze_arctic_escape_c1_fix3,14696628,6139695,042d0e07583619614484c3bd6f14e2d7dac6b817,css_ze
ze_arena_v1_beta,63764208,37527894,fde3a2c45ba5688e96b0531b9589722c3ad778c6,css_ze
ze_artika_base_v1_2s,122649885,58172412,fa8a4514f1885dc427ed086332287574662111c9,css_ze
ze_ashen_keep_v0_3,127594925,77500871,c9243cd789088c8489d8a37fd9eb688af896ca19,css_ze
ze_asiangirl_beta7s,104569190,66906971,8efbf4d1f53b9e84606a87a1b148297cf61b5969,css_ze
ze_assassins_creed_v1,204451953,112092456,79aabfa524946ed652b8a087589da4fe1b6b05bf,css_ze
