mapname,filesize,filesize_bz2,sha1
bhop_inta_fix,23459120,5898445,b3a7b819bcb8f4a7d3d1bdb04da4a0574fecbbc2
bhop_kaina,13126633,4398993,47d2d815afc9ce8796c40d493d4412d323f497cc
bhop_kz_sewer_ladderfix,56080421,16734237,eb4f7a0af376ad4b2375463e12dfc5af0c4778ef
bhop_lego2,97264707,49503563,4c25486c54dee067fb83f60c514dcd28183b99d5
bhop_lifeless_x,33859456,13141016,a51f8fb81964498d1174aa73f61d2580fee0a6d9
bhop_lost,1502848,508104,eb82caefd2d8e9801ef3a83fd0ee863494b344e5
bhop_lx_dust,28830376,3859018,db94aed7c4326913c60d56a7f494a275debb5095
bhop_m_snow_fixed,1126136,434141,72ddcc3b559fbe27014fee772892c12f4dce1655
bhop_mirthis,63543236,10000378,1855f5df843884380b7be6df01f05af9d2c5836d
bhop_nekoclimb_2,9662000,2853502,e6a46fdaa551fe701f22b3d07179e806b9062fb1
bhop_neon_v2,24383218,6189888,0f0159e59d68f6aff0c544d605848df10ca0ae00
bhop_not_dejavu_gm,8583756,2379139,8ee9931b6fae2704b8a41e38ad59e0feae225554
bhop_nowtranslucent,72610851,30286099,c032a881f2d4875779f72040faff02ae06b80ea2
bhop_nubia,23493903,8944929,5a26be079cfd3bef0d7f816e0306376024242ed4
bhop_oceanic,329678784,171523191,1387d1a6c1f16839918bffefd415182e043f67c3
bhop_oldhoppers2,44961656,17312678,cfa39d7d47a1070317d65c1592e0efe39771c31e
bhop_orionsbelt,29837374,12610826,8084b51c4debb693a086a0e24dac91d4eb5d14cc
bhop_phaze,10497090,2259773,1847757d7117da5a4787815f22985c157abb1ea7
bhop_quit_full_css,24865210,4470215,95bcff84e17b475057ecb68c5048e9a8aa057e84
bhop_rat_v2,22712864,5167919,4868ddfdfb31e32da48a2fe464100bec77ef7ccf
bhop_reborn,5639504,1160684,223085d3b25e32861d4ae31f26072fc117d97831
bhop_reservation,146761728,58115526,8f8031342f30581ed63ddee5718374349b1b9815
bhop_retrowave,103283680,26999374,644b301531f04fbbfcb25783785293765baed107
bhop_reverie,63591543,30585518,53f300e1a4be032ea1bbf302063c61cf3b4cf71c
bhop_rez_v3,5771557,1626707,e4a924a7ab28707f4bcc9b73b30563fb5b0bfcce
bhop_rgbglow_sr,40039791,10199831,0068a2a943c4996d110308820261fdecd53b6b7a
bhop_rigos_v2,9165186,3696247,f54272985b1b3154ac069c5e20f248059fc4315e
bhop_rikudo,97513384,46413859,b20b2df537ed249430a255f961cb78550db88412
bhop_rin,39395984,16709576,259a356347260fa928df84745da541eff8e57edf
bhop_rinnegan,47610058,22619806,6ee95ac0ea4ec007354ac5b1f5f63de66a80d74f
bhop_riot,30777344,12255930,04d7f2139f39e1b4a14e924132510d316fc2589a
bhop_ripchy,23824252,3456236,5a7cf73bea5ee6021bfbd4c9cc23b6bdf49f18e6
bhop_ripdream,7365783,2789093,1d04150f8e2c0a53a1f240f1584f2dd3a4364c07
bhop_rippcpie,12775351,4088706,08889d6196c8f53db715379f5a051e8102d1f133
bhop_riptide,9020128,2756606,f819c2acf35ebdf10c7cf0dcf9b92f97111452eb
bhop_rising,4348966,1136109,c2e92af2187bd4c5fab5d842f02096fc396796a9
bhop_riverland,15340569,6117445,9f4777e0918115000eb371b3bfa0aab5d2570e4e
bhop_rix_neon,21738635,4804216,7a288ab27ef30dabc8de43dff7040b7f0703bb0a
bhop_rlyfast_fix,30511879,16602624,0a7a2d36b6d3f933f64285494218742bfd949df2
bhop_rm,5915155,1329659,9afe75063fe8af2335cc698b284beaec13ddf41d
bhop_rmn_crisis,75189954,17612980,22ce741f2c4581c71fd307aa476332a8ff62053b
bhop_rockshop_test,4021566,1341860,5d353016e75f2216b44ac2c7aaeda5722fae0247
bhop_rockthevote2,53448662,17171025,139ecfefb7e5c630c3feaf51aca783b0dc9c9440
bhop_rockthevote3,28417947,9186860,8dd07f305d1cef6a4278c59715bf1970aa27cb23
bhop_rockthevote4,17593101,5826763,684c104da562162b6ce064001ee0e1e886a2c3ac
bhop_rockthevote_final,49698397,18738957,ffa73a2cb90477346f9cd9996edff2a80b899835
bhop_rogiql,156184465,82722556,07c20e1def5022a67babcbbc5adadc32ef98a82d
bhop_rollin_v1,3909840,1500293,8bb22650e3e68675e3296b3a1f3ed250f7ef068b
bhop_rooster,6274677,2087697,832814c85f381db3341120634d6a9fd34ced8fef
bhop_rose,11893633,3220023,4286630b8dc4545b51bc8d7c2358d49358767c7e
bhop_rotebal,82265807,54633119,6c9d56b1b4830a5bb8cb95d9300b22266273bca4
bhop_rotebal2,32665478,8650103,2a74c24fb9402bc94779e987bf92955491607e52
bhop_rpg_gm,63238148,28448139,fcaa70098a073ed99471c3c2bd35def026f5f206
bhop_rubiks2_v2,10760311,2231470,b27dd81bbff06d7b66f92a60412b264ccc22fcaa
bhop_ruins,71669078,32036483,b2ef1200084b0401efddcc309b611deee8952637
bhop_ruins_of_hopcity,56119179,22531249,059da0bc497f4bc59b4ca5e538f3f47f980abba9
bhop_ruma,44190536,8049722,93631c37ca5215ddd9dac665abb316f48149afe1
bhop_runbhopper_v2,2973160,788161,ba02c3b7afdaf1db32dd238142736e1d4673f355
bhop_rupture,72216708,29550099,2d008216b2d5c13a1c3d5c8cf4ef2848fc5b403d
bhop_ruska,57849211,10344977,862f1de4ac8aae8e737cd0955a5b664447329a3d
bhop_ruthiedontcry,12751077,3560767,37a2cc302cc9f6f9e5f0890b22af0474593b8404
bhop_rysik,18437964,5568524,4732556d738873604aede879d6de1e52dadd7987
bhop_rysik_sr,20554950,6892604,8c3c61cb2ec47ec2a217fa4e1dc00d83f0d1cccc
bhop_s16_v1,15048080,2256105,c925f3fbe87ccf70c9cae78a2320b91d8b1d1ed4
bhop_sacred,48166721,24531019,3643169dcf5074ff6ac821d2c042c38d004a11e5
bhop_sad_gde_dengi,78579926,58771542,f01557349cf2a5aece52d366d800ede8089ae7ed
bhop_safehaven,32175768,22346881,0d4fd5e19ee089f3a93fd9380f8a0ddba57fbfb6
bhop_saffron_css,33773588,9160981,c7a47e816ad0e635e0a06c40ef32b3138ecf15a0
bhop_sahara,21657033,17953526,4db97c7c16492c16a6b67fe6c44ec9bd16b64a7e
bhop_sahara_hard,21962085,18045626,87cf28eef54d876dfa755f5fd8c178c997114915
bhop_saisei_css,15118431,6787043,e40aecfa6bce91099bf675d337947295d415687c
bhop_saki,59558199,28257946,65d85a2da7303a43aa5527901d7fad72982260a2
bhop_salat_v4_linear,15136085,5470978,ad30f07a46b09a80827e748dcf586ec6313dc2db
bhop_samcollab,21618731,8447325,27c5eb96702baa380e5e41798c29ee0d04f6577a
bhop_same,77198992,34556430,cdc682e23fffdafb93bde1a504bc6ebb7ff745e0
bhop_sampletext,23093548,12551193,08eb81b72be68a4fbca3185d872ecfb90c43fd9b
bhop_sanctuary,93644756,40015078,8ecbf6dc586a10ba4d54829508e528fd215bb80f
bhop_sandals,12759256,4844939,0b49ff48550e7fa409f84e8168d86f2cf04bf59e
bhop_sandtrap,31318527,16987926,d2ee711b363bf4e54d169b770c255b3a02f67713
bhop_sandtrap2,27528056,16628086,5a6c2961839efcacc7d1996040a02e95397aef5d
bhop_sandtrap3,26751681,15712133,b500c15d29e5e450f26390676ac2586a9cf41655
bhop_sandum,28166713,6651492,a312e6167467c736688a5d86ea50d02e5f3fb9b3
bhop_sandyshores,6118983,3441278,b3d2ea78ddec5ecb29b13f8cd971ba1bd1138666
bhop_sangria,32961427,5542427,aa3754e1a7bfee5a827c605075a348ff9ee8f6b6
bhop_saspatoon,66760797,45787369,22cbfbfa51158bace6878e4f1f4729f2d704f0c4
bhop_satan,43385393,12270742,4dc5b77527dea3e5299c13e852edbfa9da2f71bc
bhop_satellites,211547636,47361487,c06b52c6f67db3abd96b38df9fcd12478cc6f825
bhop_sativa,56760796,32586344,1421b436e2af5a252904afde1467b055dea5948e
bhop_sauvakavely,19525519,6996330,8533424387cbe8bb58db4b9b5c66f6d104adb66e
bhop_scape,32217140,4240945,ecd8c81dc87b925e5e52e568563ffd3f7e5f97e2
bhop_scared,21524824,9964508,5482b31787f12bf16fcaf47e019aa55d1bbfc2e0
bhop_scarlet_css,36825488,8863228,6f58338e083d2fee67172f2fd8f2576e1fc41a4f
bhop_schnitzelbaguette,49785927,20242617,42b5fb198cb00bbcbefc5c820e35a77f985a01fd
bhop_scourge,112863454,41271168,49f4e534aada9175223126f8bd027d0de6f0ff4b
bhop_screelee,30164895,14479802,630f18d34a93397c7d885195cd7aba26cfe01294
bhop_script,3423863,1468940,ce810836d27fc8eed2529414d4ac0d490ac8bd9b
bhop_scriptide_lm,96742379,41814745,c909f3620ac5f169d1eb89b9a47df49a7085706d
bhop_scrolebat,60954125,6722240,e8e84751d34d04f8bd33d1d4fcae9c0145eb74c8
bhop_scroll_killa,17196204,7684898,7ba7a466bb99d8fe79b4f2adafadce2c4ee4625b
bhop_scrollcity,12002083,1434798,5b154fb077e5a6f97e73eb61fe34960857cc9a0a
bhop_scrollmore,7802947,772287,2a3eb7f08e64384cb5641b1216076e1628b9f4a7
bhop_sdc01,10420842,4440481,7850db6c89d7db845671c3823da98c87168432af
bhop_se0xx_v1,2612837,1062108,b086d7822861ab5cbbb990cd395353f5611adafa
bhop_seira,45831855,12738538,0f64eb811d706b7d0d8487ed48afc68b443070bd
bhop_seiz,3284354,965754,166684355ef645dc946adc23575cd3937a04d80d
bhop_sense,3677464,350302,04562f4f7f24f1d8b8a1d9fffd6da8f07bf720bf
bhop_sense8,53515352,11589870,9c0be7ed595c9911b99a2d352b54a2a06f25cc1a
bhop_serenity,72726986,37368611,42b5bbc3bfe91f422558a315ca137941907c1e33
bhop_series_one,8594239,3701738,19e41f5930584440007dd11bafc1dabf55839f52
bhop_serv,19517664,4350493,59eb2633b16277852d23258977f42b7b4586050e
bhop_seryeth,90634771,56569677,33309a9e73d5621cb202093b7a9548094a066a53
bhop_serze,86282387,38129886,0f4fd9109e7c5aedacbfa1a1850490fd05b3c2ec
bhop_serzv2_opti,88147072,19803816,6081a0f5091ff95debb97a1fc747d55724a0b673
bhop_sevvehell_fix2,17224208,6279037,33b614696da41af508b65f9fe434a20698196e40
bhop_sexwith123,7757693,886118,8c1c60d548b9108f3993716bbd4a05e6222a1420
bhop_shades,8781411,2022123,490a3cdb31a0adb60eea8319bd7c610981789d38
bhop_shampoo,6229683,1723965,d54af8c0e17665443aca775ef1495bc644d56c8f
bhop_sheepi_fix,68500749,28210025,60fb3202686ed8875f2e1ce308f0e9d0ce7f3b1f
bhop_shengqi,28162695,6844864,a20946717c410ec67d187ac29f80f042ebfecc87
bhop_shevat_ka,26706809,11733078,dabb9abb8eabc2d6f7092a335af56e549cce8d9b
bhop_shine,7975986,2709229,d1b31d7a45b32a77366fcc0cf98da5f647f9587b
bhop_shinreal_fix,153089928,55693629,2032fb737594ee48d454f55e0a4803573a554e53
