mapname,filesize,filesize_bz2,sha1
bh0p_rp_amsterville,48638219,19614319,7ebea0cde3e9cf32cfaef332e21c472d8b89a0f1
bhopp_leetuk_fixed,2221700,720287,e0b0dd0f280fdd15c00fc1df584b8071f758f62f
bhop_-4-,23976640,8195485,955672314e610b9a7a36da5b6fa205ea10cffb96
bhop_0,103417304,52952311,1ae7c7edd48040b81f36e40faaa211459c90affa
bhop_0000,19148563,1413047,f8505b4942858003e3da1efb8ad3c701ffdc0ea1
bhop_0001,33124946,7623419,73a4486ac864fc21938590abe163ec29affa56ea
bhop_0002,40227683,2466208,2048645d3055bef564179d35930a7ea25fb54fd3
bhop_0003,17608777,6773310,5e7052596aba3e649e41f7913b161d8179ebfe31
bhop_101xp,165561695,129856584,854bc9f7ef29a51f351d1afb9f847fbf22b851aa
bhop_11mb_of_hell_rtv,12019625,4842836,9436a8ed51f10de3dcefd96735be6d48bc566680
bhop_15m,12891104,5054346,9efa65c508f985058e1eb1426b0735d534b5a80c
bhop_162,40626504,19848838,bcb24b17ec2ee820d660084fd2f32b224dfc49ae
bhop_16384,4797834,603002,55329813c8653ed813bb05c2c20ee271bac6d7ba
bhop_17buddies,217960,9769,1aacfb9460ff7eeacf770324e35d173c5f910b0d
bhop_1n5an3,2538880,550992,f33756d2f7840d6858132dbdc041b109a37da5a5
bhop_1n5an3_5x,32115575,6731505,827b56ad71917c187aa213bc343f5f5e48d8366e
bhop_1n5an3_hard,2185780,526304,ec37f272f144fa361084e9409c06efa5290d5d4a
bhop_1n5an3_harder,2033152,546179,034f3408647ec1a81160180dea5816ac276df36b
bhop_1n5an3_strafe,5727335,765227,95b66f846b3afa4dc79b0fc314a1377666e4de2d
bhop_1st,3440684,587433,2d340e16a79735f435c696010228c1717a3adc87
bhop_1ucky_for_bhopper,1567172,208776,16d62d60ebe6e7e06c6d321a0876f8270185bf2f
bhop_2001_strafe,7489438,3736628,85a304c702a51c2c4bb16549fdc0f64245517291
bhop_2006isback_fix,4249698,897286,94eae3b2aef0dc92f1f54a311b49ce1d7e2174d8
bhop_24,11356222,4420052,fa36814b645222f3614e0457d9fa7707681fcd5b
bhop_24hrs,103760027,29878159,07d7f2b646ed6909f956769a9d9f68553ec58757
bhop_2dingles1whale,3168901,862363,2ad0926987382b4c115aaffbdf96e4ce0ae5ec51
bhop_2dingles1whale_fix,20532430,6440440,684f1fe0c6c61623c771126858eee6a9aac9c30d
bhop_2easy,3382512,514860,3c8e3d83f69ecc96b163ca6514709128d6d80fac
bhop_2flocci2furious,103933081,73154475,cb9d181a51bc431f655326c2029eb60ce47deb81
bhop_2hrs,9615037,2353738,ba7099a7ae3b75c108f32503a2736cccfbdfcc2d
bhop_2muddz,28987618,5863481,5e6df30d5830548771ce5b7ba1e9dc298776c98c
bhop_2nd,6672308,202038,124bb942ad7fe927229220376c32d52cefe0514b
bhop_2_easy,1167956,93690,6ae65975c90d38d8d18c71fb46c5964c152ee9e4
bhop_2_easy_fix,1280828,94513,582dad7e7e1e005a34b8668dd7d92966b17e19b1
bhop_3d,4243493,939233,e5d026de25527687249c32e3eefbe75ed74154d1
