mapname,filesize,filesize_bz2,sha1
surf_10x_final,15962572,1344941,05db779a1fb27fc43c15c2fb13beac61b875cb70
surf_10x_if2,16181784,1362816,1b58f1588b19f21534680d6baa2ffecfb897f236
surf_110b_austinpowers,11209156,3464888,3d1539c788d36df4c11f4f82a8867ae7b9712c48
surf_2big,1885668,495757,7422dfa50b2c0e81afc4f90b99cb1cf3a28869b1
surf_ag_texture_2,15512224,2162541,7327e2b161c5b58c1db17ea7281374bdffea237b
surf_aircontrol_b1,6234940,1952276,584582d8318420e06fc03fff5ac3737fe6bbfee8
surf_aircontrol_v3,6699440,2110875,0497c63d4e736f9928fc5d0fca927ea144a9b30b
surf_akai_final,21901376,9348101,5a8608068b49cc41abe48e5c6c7e3c1f932bc635
surf_banocanyon,11826000,2823927,7a3991056689b90b23b5d229d5aeba610354ce14
surf_bedroom,2537655,1213120,4d50e9444c8f0be3f3c42fa7552e04eebcbfb007
surf_bigramp_v2b,8783228,1408810,9fd507ffa4affa93d6580a2b58ec2f9e918ec34d
surf_board_v1,1441492,357830,5d15e61f4c13475ef907bb0d3c953b467970f3e9
surf_breakfloor_final3,10322712,3404798,151fe75146f78fa9e19ab5546d254491646bc682
surf_bt_v3,18595852,838424,214138b57b0bd9d2937f40963d37d6e6b55df097
surf_cepo,8811088,558925,17d883698ee2fa6b7391d988df0bb7655ece7778
surf_combine_extended2,17539016,596101,4ea88ba8f9e9926b6b9c96464b26664e80e47214
surf_concretejunglev2,2496272,522963,d8bda9fa1ca549a42cccb264722d756593e053e7
surf_crazy_64,6184672,946380,5fa0fdb7826ea38f070b910e9d7c9411826f268c
surf_death_sentance,2237856,122262,1e9273be9086dcddf67df52cb1ab93846fc4770c
surf_deathjump_v1,9890600,584595,7ac5d7953800f33e430ae5a1fd6b215a7d08442f
surf_devilsquadron_final1,5470456,1565001,e1bde8b00bba36e1c4b0be9c9d6c7fdc9fe99513
surf_dreamer_v1,4820364,1077424,b3bc3685e6dff2a1cdbe4cca79a4f6f509256379
surf_egypt,14079708,309610,0f489daaff2d9c8cc4e8c8aabd022b112749a64c
surf_egypt_fixed,14147468,318931,baaca642f38460866b38f335ea88e8047de3dabb
surf_egypt_mini,10100392,578457,5c2bd3898296456a2956f0156174253aa2515b7b
surf_egypt_swiny_final,9176524,524497,436d994b2548bd115c4c5d601d227480657760c5
surf_fastspiral_finalversion,17580356,1511528,4234407e1bd5e5dd679fccd54cfa9a1eb4bebbfb
surf_fizzycave,5912660,1869051,0eef8d27d910160046794f254aa95ed69c587182
surf_freeskate,2157220,637810,e4680bfe155d931e58f3149dc036414b89a709ff
surf_funpark,1278500,362835,dcf06f45e25bf7a7c345c3d7372b70b607b5399e
surf_funzor,5040920,1024440,277fca334a4f5100b93b5553dbf1a151a5602baa
surf_gauntlet,6484900,1478350,062673dedef11ac205abb54aabf8734f2aa8baba
surf_glass_jail_v1,3687756,204979,4039c3375f9fd52fe2aac4cb46275cb9d33701a3
surf_greater_river,6196200,430001,7fe9d3797103738f26900712bade131df22d9d29
surf_greatest_river,1438500,391559,1a2d182581c2aba0aeb8d541df5b7af542f62652
surf_greatriver,6293168,432293,99f6a5f8d95abd6ae2de516961af5ea2905753a8
surf_greatriver_v3,12138997,885113,2d7fd420febf9a7aaf26a42bd2799fa10f4701c6
surf_greatriver_v4,20456720,3851740,314276b368c97d85cde5e2039afb1d447d8cdd35
surf_halfpipe_v3,3784872,1167041,0223d4e5378261719fb932bb7688c3ef72a66437
surf_heavenlydeath,3732667,1078874,d7bd8c4fdd16ffdacab4ff724d3b3ba44ed1539b
surf_hsh_dm_v3,4341360,975313,734dc31114aee9f34c766427c9e06a683e726a24
surf_i_hate_campers,6426396,1445448,a8dd9817e4aef26034e5c7ceb805f3aae8ed6bd2
surf_japan_tbs,9853404,1342947,59325d7fa89043a3a6f6ef35bea294a7939815da
surf_japan_v2,10795040,941447,aa7184505397209d17bf2e61ff4027031ef3848a
surf_japan_v4,5805064,1940993,67247dc2fdc392d4d7812475bc107fb35dcbd451
surf_japan_v6,10016184,981731,dd8027aa54a99b156ed17053f15e55352dd6a6c4
surf_japan_v8,16016756,2829784,5b9c9f7aaaf825396719d5e2841319678267092a
surf_leet_turbo,2283152,616695,3ab3b7436d5a392d8ea692770237f7da7fc2151d
surf_leet_xl_beta7z,2595948,688223,75e1feb4e797a901eadd3b4d64459ae096bcd875
surf_leet_xl_final,2595948,688223,75e1feb4e797a901eadd3b4d64459ae096bcd875
surf_leet_xl_r12,7612652,2649670,fd36ef5a7d72c86bf1af2caeddf25ca5a483c517
surf_leet_xl_remake_v2,2676472,720987,1b1872054a132707faf9903cd5f94b232c6c325a
surf_leet_xl_xtreme,49413208,7817004,469787ab1f6bd418e54c3facc6933dba373ed269
surf_legends,8897517,3218238,aadafc6e05c4da062e05ff2c9bfa0d7aa087417d
surf_machine,2041940,517266,1867b6136ff2d09a22b45b87add4654bd4ee2402
surf_machine2,13903164,1035855,3c59384524e75884664204dae707ad1deb8feb27
surf_machine_textures19,2503332,600554,54279ab36739024ffd76aa2ce49f92bf84a015b2
surf_matrix_v7,5840082,2412673,c4ef93425f004b5b381c0fd4921f34d983a9df91
surf_matrix_v8,4579319,1327061,aa072bb11b2c9d34182ac09a857a71678ab6942f
surf_meh_chopper_vmax,15962228,907503,7b01b48063894b8cf185b8fa34fd891a9c61d9e8
surf_metal,3280020,756417,f549684005c5514b85639a60769f6c5ae845262d
surf_mole,3833940,1236676,b45c9de85482c537b581e48e11b077991970b546
surf_nitrogen,2063072,340389,148599ac51eeca8680ae4c89d00c711c7508c4fa
surf_ny,12548936,893733,26c8bf29cb7be0b8e7c9d2fafaee841274229b11
surf_ny_resistance,5329560,1611432,8b4ade9e66f4d05fecb85540234cf64fb0289052
surf_pidda_race,1719892,503996,8d19317cbe9c033363c468799af9829b3dd49c1d
surf_pipe,2928860,885901,ec5669d19e5a21b9e72562bdea8f78ac943ee065
surf_poolday,10738560,2191994,0ac31b50f83bae131bf6528efabcac1a1a73cee9
surf_prisoner_v2,5819436,670947,e5adac6f36b1e02993f9ee0883ff2894a4a2dcfd
surf_pro,7922776,532918,afe2f7c340976e1b211abf394f40a8c77663c60a
surf_pyramidduel,8795176,313494,b23f05b87fe0656eb20fe50dcaf9f5c20db06321
surf_pyramidduel2,12134916,547697,122b1e59fba658b973ed380aed4752d08bd4f8e3
surf_raceway,5183860,367795,d738531070018d69455e2408325b7166942d2bb9
surf_rebel_resistance_final11,4670500,1289673,ce41df9a64c408ce4bb0e583a440a02aaba34101
surf_rebel_resistance_final2,4892336,1286793,0fa4124863f6192cd2d35f89cea5eedd9cb353c8
surf_rebel_resistance_final3,4900452,1295453,9f2415dccd200f2faebddf301231baf73510e490
surf_rebel_resistance_final4,4796888,1311241,6593745905e9369a004bf96265f0f35597748e3b
surf_rr_reloaded,17861980,2139262,d1557330830ced7ae7541b0555db2f0cf762a461
surf_scoutzknivezv2,4513300,261864,4f90168759c66623d6ecd0a5fe3342bbc74a9ee6
surf_shotgun_final,3436828,578658,7161c2c168514f8669d3d13c234e98b75102b233
surf_skate_park,5075788,1721555,67a5951bba358920a5c79eb0ba250d5071c93013
surf_skate_park_v2,5105552,1715167,92565dc515acc0ff88e3234abb3aa3965de41c96
surf_ski,1326536,373551,e97c0dc5ec316f789b8ea7d3ff3782feaede1775
surf_sky_v3,1448668,458536,6e7c333badb533483a91375f64cb6e925e824d68
surf_skycastle,14349192,5419142,3d60c249083ef737e104b400d0be3c4c2e517ed2
surf_skyscraper,13360016,524159,93168e36aa2c0f499ffe2439d8ee9b909c16f5bc
surf_skyworld,2917020,759385,f9397613df13bd1af4c8b4f6ef2f8aaddafa11ec
surf_skyworld_double_b9,13691040,2867617,b7bd5b612bfe73f60bdc5c80b0ad4c95d2ffe234
surf_skyworld_jail2,14028300,3145707,5b8e7dd0566d6d831e358d36d664023da111bc87
surf_skyworld_jail3,11132092,2673163,f1b79e61caea10ac85cf1c3b91479cc8642db405
surf_soc_v2,5690408,1364597,9853c689918a817d1921a2543e258e6485691495
surf_twosides_v2,1208136,90225,4aef04ec4912ece7a127d987aa7ca317b33793a7
surf_vlr,1802400,487140,844815b3130d1febbc83c67e02a153060c749f2d
surf_year3000,17185800,4131233,f65b3d9f872ef80860f6b84f6286586830e9d163
