mapname,filesize,filesize_bz2,sha1,note
1_bhop_entities,369856,70822,758523ffd65af07f6d8f8e1935535d3d930f2cae,0_44930_1_bhop
autobhop_spacebar_warrior,15905443,12514863,ff2c84e04e015f8d2558864753a12faf6f6381fe,0_285742_autobhop_spacebar_warrior
bhop_0secondstrafemap,190568,15061,7e05ca64c730dbeb5b1d407751e4c7f584de544f,0_440068_bhop_0secondstrafemap
bhop_15m,12891104,5054346,9efa65c508f985058e1eb1426b0735d534b5a80c,0_380356_bhop_15m_b9ecd
bhop_2easy,3382512,514860,3c8e3d83f69ecc96b163ca6514709128d6d80fac,0_330098_bhop_2easy/bhop_2easy
bhop_30m,6207465,2849643,2f185c365a34dddfe340a2812263966a6d6bd9fa,0_380357_bhop_30m_69255
bhop_3dm,47019787,12560610,a6221df827c254e3725a1ff34e65fe37a9f45a1e,0_429900_bhop_3dm
bhop_3down_gm,13992112,5645879,b51f5e015832b759c33ce0fbd93943dc627b7b75,0_299211_bhop_3down_gm
bhop_agu_speedrun_fix,5573294,1935316,2fd41621dd4f596f352f039096c163deb388d7a2,0_286451_bhop_agu_speedrun_fix
bhop_alpha_fix,11230319,1845754,e38575b7cb218bf069c5c18a00c1619a2e48bedd,0_289040_bhop_alpha_fix
bhop_ambience_medge,45323015,12995759,4cbc57c843547f22e88449368bde267ef9862e36,0_428403_bhop_ambience_medge
bhop_autisticmap_beta2,48243909,4406168,827cb6111bd191e38aa2f47500c84eec3b9e12ec,0_374514_bhop_autisticmap_beta2_83260
bhop_aztec_tf2,24168441,6147272,a658480b007f5f85af4039bb125e2454074dc560,0_297785_bhop_aztec_tf2
bhop_backens_v1,3768848,584168,92faff11eb70f3199a1210d57d03545ea7304c43,0_330071_bhop_backens_v1
bhop_badges_ausbhop,24587663,6289642,346c24d189e1340717667f61404de3070efd5dac,0_296180_bhop_badges_ausbhop
bhop_badges_v2,5107452,1005013,e6fa4961625c8043ca69405c7421d9f0113bfd8f,0_293266_bhop_badges_v2_4
bhop_badges2,11911581,2490288,071e10b65c373a6bebc95dcd055e5de1f6c83563,0_293265_bhop_badges2
bhop_bkz_goldbhop,6149750,1802208,46e1c0859f6d6e8d49c2781f07e1559f913a6620,0_296185_bhop_bkz_goldbhop
bhop_blacknred_v6,10124323,3066904,0f27bbb2dec24d036235f75666f872d40d5f6a98,0_288834_bhop_blacknred_v6
bhop_blend,80730604,42532975,18b11b7d5c8690e166b8b2fe6785cf842db54eab,0_284670_bhop_blend
bhop_bluerace,12960370,4166783,00785f3374da0bc6bf0eaca88bdc8fe2a178f1da,0_286618_bhop_bluerace
bhop_castlerg,6795988,6817051,dff75cf0221be78ba30938dd17b93e0f63c364c0,0_446211_bhop_castlerg_515ca
bhop_catkin_css,75770174,21825142,fbbd919f634e4216bad2e37cf6d9fc07eff217b9,0_373257_bhop_catkin_css
bhop_catwantedalongermapfromme,3763813,601053,96674b2e1852f29078a1213350669f73c5ee5e2c,0_364502_bhop_catwantedalongermapfromme
bhop_catwantedalongermapfromme,4257304,644626,7a0a2ea6011f06ba0a73a37bfc7cd1902c8af6e9,0_364505_bhop_catwantedalongermapfromme_84034
bhop_cewl,9637342,2644894,6e63f9af029567182c19e3e8b49cd9a9883afb34,0_441079_bhop_cewl_ca147
bhop_cewl,9637342,2644894,6e63f9af029567182c19e3e8b49cd9a9883afb34,0_441080_bhop_cewl_5a1c0
bhop_chandler,32457178,11352680,238b268c1af8cbd154207decde6eb72895e40570,0_428880_bhop_chandler
bhop_clem,3084172,814331,2a76d6f704c0d7e903948d5df742a9183d018263,0_423946_bhop_clem
bhop_cruxXx,33845811,25002863,1d2b97bafc9728bc25a17cd64cd6564e3c62fd6a,0_321895_bhop_cruxxx
bhop_cusimacat,14058370,9202319,b812703effedc089e513d76452e0159df04440fc,0_288973_bhop_cusimacat
bhop_cw,133608772,73278833,a5ff129a3e3d688d254348db8e485f524475f791,0_288885_bhop_cw
bhop_cyx_jump_rev,9706843,2132432,75eb7ae0f9bc79ad51b7875e060c69c458c34272,0_387707_bhop_cyx_jump_rev
bhop_darkink,19431512,5089299,6ccb0fe4486e1d75478aa9a71a9b16ede26e89e3,0_379280_bhop_darkink_1369d
bhop_daydream,2262844,907955,782a140a59fa2d5217c05d2e77b179a507e5507f,0_285235_bhop_daydream
bhop_ddos2,1053016,126363,bb20d3eb38cec8a07c3d983f890dbb4ad70c7449,0_285073_bhop_ddos2/Bhop_ddos2
bhop_dev_v1,41518825,6037132,6eef59e769c5fe5113713183f5ed6b165b38cd2b,0_327696_bhop_dev_v1
bhop_dfwc2017_4f,39337946,14083006,4f3c7f91026c04b703d047d631d09cd373488b9f,0_429071_bhop_dfwc2017_4f
Bhop_Diaz,2760224,509728,81df82755c8f314b1a4392166efa21a458e5c9c0,0_403449_bhop_diaz
bhop_ditch,9747962,2458295,e3bd2e209b3ad1649d9f479c4a5943c897bdb3fe,0_286584_bhop_ditch
bhop_drop,133940952,61805973,1f577dcd1e5f63e1941e50448d8ee77bf924b1bb,0_300564_bhop_drop
bhop_dungeon_beta,9007573,5100914,416b8d7f8bc59165e04ea7ad11a770fe2ec2438e,0_321867_bhop_dungeon_beta_3
bhop_dust9102,34008258,7317728,fe7de3453f2ae0f76fd9f994e16ed8443e3b1892,0_431278_bhop_dust9102
bhop_easy,2373632,336963,f6f5d9aed5a9dcd5856734c8475f9e7fe60f9520,0_328521_bhop_easy
bhop_easyhop,2337502,497307,6c6377b82e419da4ad386e34c95e35445ab32b66,0_334927_bhop_easyhop
bhop_eazy_bb,3906443,1445915,457aca1a73958d6d79d788c31cd0117e20460aac,0_286558_bhop_eazy_bb/bhop_eazy_bb
bhop_empty_eyes_fix,31637592,10852791,a171b4ef8612285f2caac12421b72c3acfac8252,0_289793_bhop_empty_eyes_fix
bhop_experiment,9009728,3100315,0cbe9c73f911d09db4e73a72a0efd295920b3b2d,0_293477_bhop_experiment
bhop_exquisite,23892660,8853812,61a5a32a43de5487118191d690508203a36afe81,0_296063_bhop_exquisite
bhop_fall,5062324,1814756,f28c4de8e97168f28430668e6e5b35b03681b83a,0_324238_bhop_fall_2
bhop_fapfap,41137749,14812900,b5269a127bc7a4f28ffc89298f48a21f9a31b9b1,0_304614_bhop_fapfap
bhop_fast_burk_finaltest2,66739456,44675881,bc5195f688ff5ff084b1734642c7f6de22353790,0_284810_bhop_fast_burk_final
bhop_free,4683180,2812792,24f9c2b3a5e14e3ee422fa767b354f7f64412afa,0_286851_bhop_free
bhop_freex,22073573,9570100,0a387fa205cdbd3c976018dcf5639d1258f2661f,0_366633_bhop_freex
bhop_freex,22160344,9524413,438b6cfac3343dbd634f286ec97900b087e194ec,0_367044_bhop_freex_f328b
bhop_freex,5796924,1955214,577a8a0b7ec69cfcc10534fce6dbbbee637be2ee,0_366638_bhop_freex_51364
bhop_Friendly,4320724,437508,62bba45941ecb776e999a39999fea4cc04a87ea1,0_287025_bhop_friendly
bhop_frosties,54481742,35772051,b34772f345204868ea5a7e2b2d9ca243696e5332,0_290042_bhop_frosties
