mapname,filesize,filesize_bz2,sha1,note
deathrun_archives_b1,74685164,33434936,bedcc39f835946a3818927319df73d4e3bfa3cc6,probably_gmod
deathrun_city_escape_b2,14356214,4037165,d5183d44280aa86a6f02ed2f73d5328e11938cf4,probably_gmod
deathrun_clazsmap_b9t,9411859,2367376,99b7172cb0e92d0d8b31e25f8c0c4c9ed7d1382d,probably_gmod
deathrun_fall_guys_v2b_rdfix,72486154,34342786,66bb88d2b330f93230440c12beeb318c984aac7e,probably_gmod
deathrun_iceworld_final,8837620,3131483,eb712a04ab16a05ccfbbd020b96e7125f8ed1895,probably_gmod
deathrun_industrial,14500600,7975216,1e6cf67802a1b529e27945126fa2e9326c638d16,probably_gmod
deathrun_minecraft_evo_v4,18177370,6035245,fde66b0a266f3aaa1a1ca59755b2ec118047d94b,probably_gmod
deathrun_parking_garage_v4,4750392,1393651,f3e701a84b74e50be33d434bc3d9072ae2417aa1,probably_gmod
deathrun_pool_final1,28225691,16669454,38a6af5aeca630d5156476d100ef5d267430ce5e,probably_gmod
deathrun_portal,146160543,51432248,6424fb9022ff99d601d1ea8f6f47928877105a09,probably_gmod
deathrun_snowstone,62634231,24694237,6b313d12975ccafb80e6969f916005abe5012729,probably_gmod
deathrun_southpark_r_fix,32960142,9638549,a40abd4ef1e3d2eed3ae630b6b0e30f832c3f438,probably_gmod
deathrun_steam_works_2,8816157,3298856,c7c67e6c8e1f2f20aa7e468a6220f8df00ec8534,probably_gmod
deathrun_toxic_metal,7638744,1066010,662f47161f4523aba73c0d34b97cffd670ecb8ff,probably_gmod
deathrun_undertale,197371772,163109683,2f23b47a101ae71ff28aa9c1d008e2f011d6debc,probably_gmod
deathrun_vizyaland_v2,6874400,2357718,af4d45e8c5025c5726b6954c829e2fa2b317aacb,probably_gmod
deathrun_wood,14160636,4573400,9bcdcd8c5c476131d7d76c68d0541a1528147d87,probably_gmod
efp_pripyat,354313172,186218052,af88d8652c9f39678cc9c0d269cd0d13d857350c,probably_gmod
freeroam_v1,71211816,31497960,f72ef9e69e3d10df22a1494e8c13f4eb496fd085,probably_gmod
ze_blackmesa_escape_r3,11509476,4156523,ebb56ccd9db9be357040a75a1326edf83ec802ef,probably_gmod_zs
ze_crashbandicoot_v2,115205094,56271974,aeff115ca9fe5149d6667ab83b7042b181913f02,probably_gmod_zs
ze_ffvii_mako_reactor_v5_4e1,217652311,137269074,61eca7c45d64fcde51986be23ad65d1b39cae7c9,probably_gmod_zs
ze_gameshow_r1,119322649,54122303,7d2ca2d81f44486ed2ea53edd66b76ec2f1c65b8,probably_gmod_zs
ze_grand_boat_escape_day_v5,42223332,25860969,2ee6684c5a726acb2c3af62c6fcb7bb7f57ff6f0,probably_gmod_zs
ze_hypernova_v4,77218003,36556041,e8c7f253849ed9beeb916520aaaee9248e16c78b,probably_gmod_zs
ze_jurassic_park_story_v5,129767275,51681068,778f38b46b330177c955f6024792cdba37f8c1b4,probably_gmod_zs
ze_lotr_helms_deep,35744439,11807876,da59a01ccb3a3bc179d95dd77a673fb9fb253e34,probably_gmod_zs
