mapname,filesize,filesize_bz2,sha1,note
ttt_67thway_v3,13978220,5321881,20f32f6f4fe9e59167218c4ee35ac809c30b4655,
ttt_aircraft_v1,60468483,60570787,8cdeb48fe850c77d6e509b12ea73429070e8e7e5,
ttt_barons_v2_b3,3115268,1058198,b48ad2c59011e8b3ee5610b7b9e887b7455901a8,
ttt_bb_teenroom_v1,29914691,29777340,bb3e9ed45aa1b8f6b28f59a78778015f1e78b161,
ttt_building,1328300,319616,ed33a085bf2aa4e56993bccbbbd1066cb9a491aa,
ttt_camel_v2,16351158,1890989,c6f2d279ed611d39a04609314549dd02c3212dac,
ttt_canyon_a2,8177688,4268384,d9853202610a33beb2a9bfb6715fe5f3119946d9,
ttt_cluedo_b5,7049160,2534006,a05e1f4663c3d500af23eff399a89cd23d53438b,
ttt_district_a5,15128100,5845521,329b928122b294b85c1d21ffb5f1bde1a6995dd9,
ttt_dreamcruise_v1,7229908,2134220,19860fcc3a09ecf170247032e77b8cea6ff584b9,
ttt_mcdonalds_mds_v2,15292258,15215650,df0b034987bb30f927678964995a3a328d587dec,
ttt_minecraft_b6,22095979,5077962,f88f384c98147f5a5621779ad73362df87f4e27e,
ttt_nexus_v3,18255607,4056678,54e9425504f4e753bd3325762c6c030b066e6807,
ttt_rooftops_a2_f2,10766914,5327449,1d367d92b087dd23561bfbf9369b40936278f81a,
ttt_thething_b4,52360786,18539883,77a37199099c3a684505df9235245b6aa092c97f,
ttt_waterworld_fix,26967026,9330383,87ad847a7ed5588893deb95482ab0a96897b4496,
ttt_whitehouse_b2,7137876,1189662,66878f6386799522d35deb7aa8f70ff8aeeeea1f,
