mapname,filesize,filesize_bz2,sha1,note
ba_jail_canyondam_v6_fix,112917184,44416021,e9410b849ae5d88c2722ca0e4bf13e0ea2fa8adc,
ba_jail_fg_revolution_v1,80845239,41763548,d198e62060309e85f4ff124e70f819f329c6b469,
ba_jail_fg_wakka_b5,61047816,21636018,54885230a82b6ce3d794d5fa95e9c0c50925f775,
ba_jail_fridej_d,38641742,38780995,948760720e64a411de93bfdd8ea99347fc13344f,
ba_jail_realistic2018b,91989523,34742576,f1bab1a542a47c0c26f84788519313fcd80f9e98,
jb_417_b4,101901489,51247128,e50df53dbf7905c2a2323d2dd3e46909d6d5903d,
jb_8bit_v8,136944418,103412174,4646a370e302a4dd09c7729628c50fcae2954430,
jb_airship_b3_hell,46567540,21779686,ad5e9d002a9a54864608a0fa5f15a0b931e230ba,
jb_arctic_jail_v1,35817974,12222687,6f188a9a6c8b48950e8d0eeb8c66b10f91418c6f,
jb_avalanche,40093572,21366771,517d86d4e181a86e3c919021f39ea723cfbe4f7f,
jb_brikkenwood_v5,56255724,35140755,9074d51c28a1fc79838ed0b504187b5cbc8fbc8d,
jb_carceris_final_fixedh,50630832,34636940,93ac0583c3867bcd7d421a556a56293322b36c9d,
jb_colors_v1,71304886,71588056,aff98aa79be56633a898f32bd5d003957356b222,
jb_friendship_v1_fixh4,10932464,5393800,1d0e663608a6bb83b3b7abc3c7e0ac95c8f18aa6,
jb_heat_3fixed,24873296,13110758,b5d8dedcdacc70d30bca10564a4acd27b0d551b8,
jb_hogwarts_v2,129842490,54150761,5408eccabd6bcfa7985e62eb99ba95aac3bd98c7,
jb_iceworld_v1_4,121578364,66384407,2481774ab9ab00097a99203f98307d8095d1231d,
jb_italia_revamp_b5b,59815533,35982334,426205c8368143c7a884a1e4d340eb597770129f,
jb_lego_jail_pre_v6-2h,58445198,25923416,2e84f888a464b7e8062bb6eb5d52c800ba847039,
jb_lost_planet_redux_v1,249155414,117083376,9ba55ab31aeea34d29f16689b37b92fa91a747ab,
jb_marioworld_rsc_v2,83864788,29744588,1a2de103d515fa2cb19491ca86f0b9567344abdf,
jb_mc_raphi4life_v1,56159744,30347334,957758a41d38d2962285a49597cc3b88f6ac8c28,
jb_minecraft_nightfall_final_fix,71018971,36561036,4ad83273185434856cd08ce2b18930ebf4ed63f7,
jb_minecraft_z_v5e,42146440,11814906,519655f8149c6520214ac354eea7c7ceddd6df00,
jb_mlcastle_refurbished_v3,89100864,89189136,bab2c024faf0dcd43c9e89970355b340e64dd48e,
jb_moonjail_v2,185937550,76831523,4c08e92f219f2e0ff0c513df63f4cde06a33aedd,
jb_new_summer_v4,24493430,24582402,8ae1f440ab6781b997f745bd3cb0f050e8bcc648,
jb_overcooked_v1,124128432,59825442,a88ac1ce048b9609302b283559d7e80400ae1a27,
jb_paper_alive_ultime_se_fix,74361262,52532582,b45ff28e5f67a888e5e2e2ce78d9d037e2f9bc62,
jb_parabellum_xg_v2_b,30744818,9451051,18cc95feb785c86c969d9544ea6d125d13c19fe6,
jb_paradise_prison_fix,110334546,49623371,646a1c1d0db3f45d38ebbb40237c6b752195a282,
jb_piranesi_beta_02c,85676249,35597215,e05aa421017493c5ffa46a2755632983f35473bc,
jb_prison_architect_v2,93659392,38456160,08233771a6d1417951de560cfcb524e605567c79,
jb_rats_v1,135177770,70478638,bcc61bc2c434d29d0384ae5b0096e4261ab8f91b,
jb_snowynights_v5,30635768,30748134,444d7501fcd7ae58efe1ed4c0b6e7cea82d35a85,
jb_spy_vs_spy_beta7,45535433,15834136,c33ed9fd3447cc9dcb5875b9fdf64e7e96b10c9b,
jb_sunshine2,137677152,58856757,e706fd141a416b7fd395c0fab01c077081c8c45c,
jb_surf_v2_f,70743802,71013528,35879637bd954fe506821f781cb9177d71b8996d,
jb_undertale_v2,84760229,29916862,7a401d70a711fba8617dcd8be1309f076fe4a0c8,
jb_vipinthemix_v1_4c,73331242,39428819,80b099af481450b4ef7e211608d5074a043df275,
