mapname,filesize,filesize_bz2,sha1,note
cs_deadhouse,22585330,10952091,64eea3c8cf298de8f144b102c2bee5ccf9400ec5,
cs_derelictfactory,13394308,2357701,12b51134cb0a168185669b50791ab7be0a06bddf,
cs_farm,3905768,1639706,f041e938a20de41bb2fe1894b63b2962f64a72bc,
cs_hospital_tws,15313880,6668689,d27cbf9a70cc050fb51d7d24595c3d164c00f81d,
cs_mall,7433740,2609209,d2b0cb9de7dd7cbd3c06bf6d24f9abe9df10d84a,
de_ancient_ruins_v1,12176170,4429769,d2d70c2b7dfe61b0f57f6c30dc8a53f6b8b07e58,
de_boohouse,23250348,10455894,885cd52b819c986bb6bfa3be41e03d147ccaa8ad,
de_cemetery,12248241,5390099,535a52701b35566f211575b86b72466ce7c0708c,
de_desert,2378624,1062010,a8d7d760758834223a1a8bfd8f1b686aa8cff7b5,
de_dust2_2x2_xmas,15569348,5039737,311d9b67c163426879c94fa332d5268913d39e02,
de_dust2_night_fix,17125915,4698718,17e9279be0a29cbd329e25bff6c15c81356544d6,
de_dust_night,14601191,4852130,6398145346b1fa15403252612c2a706b5a752884,
de_livehouse,34534693,17289780,e2b003423fda8adc166b9e7f74e18d4938c47470,
de_minecraft_village_v3,29805215,8584085,9d6be5200fc80c9812a5841c77c0ee2ded3274ab,
de_nightmare,21744952,9318817,5ca908f71455afde675c516841014135481505e3,
de_no_mercy_hospital,79417220,40373837,856a90bec622cbfb8a43525d1ebacaac36a02e82,
de_titanic_v1,27570341,8365432,966fa8e94399e81a2379fdcc1efbd1884348fa4a,
de_undergroundv3,4430176,2151818,43aac25a7a83d1df4aeda863b1cf5296d26b6d87,
dg_devious_office,3776552,812847,142dbefa4431fe97a0d2efb0cc8cc915d702bdd4,
fy_construction,3716036,838598,10957347cc909bc88df9bf3703abf745d8fe8ab0,
fy_devtower_v2-5,6200088,3234129,70dc9b1e3d5b1235b31a9e46c5886f709bcc409b,
sc_no_mercy,5168828,1072310,bb466953d6ecbae9d319bb1ad26c9ca24863cb19,
zm_3dubka_v3d,86308919,37565809,723d824ebb171da2a1e925527445a1274491e01b,
zm_420_office_v5,1760972,776203,726b5f7f8ddba4688147a6a41f4d9c8e1b2410c0,
zm_atix_night,6642654,1412180,3bbcf2833d2329e0b7f28e66e7f7b8851b9611c7,
zm_camper_indian_r3mak3_night,2337676,856321,6e8a9942469128826530f229bbf152d82628427e,
zm_city_graveyard,10121093,5806503,257bcde8e10a87cf23b58a13752c1071cf96cb85,
zm_crazycity,14386616,4279108,cd310380ed37765f7c073f3ee2d4cdbd45b5c4c7,
zm_dacha_rebuild_v3f,38921655,14649122,5180d20ad8ed2f929f54f53727da69f8c7f75026,
zm_dark_office,5235788,2783137,efe0b53e5cb966f6ddb53cf4e37b5a84e8188a76,
zm_desert_survival_v1,561592,150974,171276a3e5029e058e46f537f553ebabcf5f4fbf,
zm_dust2_fix_v2,33409299,15124613,31406b9af3b9e04397a4f91417ac49108e49164d,
zm_dust_world_b1,2101772,1005480,0f810fcccb40c4e7a8d8fae07fd80489a1ef656a,
zm_echo_italy_reloaded,7837748,3848441,e6e7b121291c6e2260b95fea619bb199a2346053,
zm_eerie_town_v2,12657103,5293425,bcf107f6f177ff5614596335a692299041fe6fad,
zm_foda_css,27916891,8417927,480adcbc5372d76e37d86f2632c953cb24d9784f,
zm_free_savage_b1,1171100,544123,a3526c10f0f1e159f786aea0fed7d95f5f327e34,
zm_horrorcenter,1167396,489150,c0e7d93b12ade91f727203846b107b272f7e34f5,
zm_hotline_miami_v2_0,87744029,21528517,c4a45523c3178f4e86e5a84b8c8ad9bb1a0d622b,
zm_ice_attack_v2,1311928,458176,fce5b50c581027091cd8974107b8cff68375f3c7,
zm_ice_palace,10773405,4347406,a955e254385f75449ccf9e2315d270230247ab22,
zm_ice_vk_fix,1254888,290314,ca04edf8b5fb1b48820f1e163cf8a7fb1256f056,
zm_idm_hauntedhouse_v1,20542220,13527673,22c0ce9828218dcdd1704f8c51866d262095d981,
zm_italy_final_fix_v2,29134765,10886631,8769d436910f103fb9d5036e0ba09417de30e65e,
zm_krusty_krab_a3,45800299,16487743,5cff740b5e3b0fa3fb97270debc81b52591e7cd5,
zm_lila_hacker,25760563,19314117,269e9ecc76daec5504a934f376de219244b2f0bd,
zm_lila_panic_grassy_v2,1686428,239701,bac4e98aa6a72a835ce0dfc626515d7fbe0cd0bb,
zm_lila_panic_vnv,23342146,4581480,93838f2f14151a843a00e405c9cf1d266e1b12ed,
zm_little_city_v6,41590820,19182558,c5e3052475a67ba24a64b755c040213918744838,
zm_london_v1_0,25155268,12348747,bb94bce11e605a3fc3ad61db2d28271dd7397d2f,
zm_mansion_css_beta,13494592,2551848,0de183af075f4b97553c14e36fb8bdea73ea29ef,
zm_neko_athletic_park_v2,6356655,1827496,c43d7c9601f5e2d534ce35322765e81b06591d61,
zm_office_outbreak,5224252,499929,c2e0a4f25f47fb5af243b22e5286894173450496,
zm_origin_v5,18778656,5428770,d163d0f9a8ae92e432ccde1dd0a667fcaaa8bd61,
zm_panic,41336191,21932979,29556df333f17c81932020db5c559d818e4d5451,
zm_panic_icy_v1,3219980,860097,4963a7bbb1c95f0483a0115ba6620d69217f05f9,
zm_rats_kitchen_fix,8747420,4370102,536196c7413f8a1097f22b5b23f565724aeac561,
zm_siberia_v2,17963352,4347030,cfea031a335dda134ad33bb727a7d03415650af9,
zm_toxic_house_source,3750182,1284090,6a47af1be4c14c656265ce66d09af3f055fa2334,
zm_UnPanic_OLD,54949364,30608561,0e2c850b2effa872ee02206446885b8075f64e7f,
zm_vendetta_v2,6970105,3324595,b4f94546e21369408aa50dad036a995f12d50c79,
zm_wafg_edzilia_v1_fix,36719476,16655617,705e1cb649d88b48ed47f9cedc4af32fb81ce485,
zm_westwood_final,7221829,3279223,6a61bc72957aa274f60aac8047bb9ad6a916f7c7,
zm_wp_abandon_mall_b9b,29851881,14367418,20c177cbaad2bd48daf758a20246ce8d15ab2201,
zm_zombie_beach_V7_fix,4638076,1762797,7ec993cd7b1c2a3d64f0751eaed7276eaddaa666,
zn_metro_v2,206292737,86328297,a53c8d524bb307c828deac45ba657991c350c67a,
zombie_city_cb,25841288,11068201,eacffea5d9582b69e9724a2ac26b627155b027cc,
zombie_grimoffice_b3,5936978,2700062,db5b856237fd93b146e7bd4052a91c2f6d55bd7d,
zombie_riot_christmas_aspen_v2c,26318332,13730592,c4a61d476dd9ef3f04d5e5f51e01b3c71e446d13,
zombie_riot_cityattack,1879240,336898,71c386fa8bd05b3e71551d735fc07385947b7469,
zombie_riot_dust2_final,4150759,1489313,8a98dc7e236f23003ea3fe4f3d42c8df9acd74a7,
zombie_riot_info_matik,1368808,415224,ece0f1d67e162699f19bc110006853dc2fa8a204,
zombie_riot_lockdown,22334736,4947174,e11e231fdc8644f33ae901af23ba15c1d2083357,
zombie_riot_silenthill,19698816,6299590,f78c19f25925e263f7ad6370624a6957a378c671,
zombie_riot_subway_z,16531242,5649086,f53e83881764a97fc14826b225660992aaddb8f8,
zriot_shelter_b6,33239376,9571545,6c980a85416f8b0598c5c29d8f99cf8a48b847ed,
zriot_spaceship_a3,2839172,712205,7d99a7b6eeb1841d1f3623e98763abdc372f2e24,
zr_abandoned_hospital_v1,10201464,3122122,c70d432c2de92923cfc88b76945910c68724e18c,
zr_abbottabad_fix,12821696,3327539,499cfd1e9df01c67d365541c8a3781a0db2e2319,
zr_arena,5178370,2742670,12d03453c4e5931f200978c4b09a5a49078ba6c5,
zr_assault_v4,16817868,4608145,28f3fb9cac598d6becbd8db50954ccbd1b71e1cd,
zr_atrium_l4d_scythx,10553232,3208939,45e0da1d26423efb8f52836a47118626f384172f,
zr_aztec_v1,26348992,13954857,2759517134f3ea4ec4c977597588e93ba2d13a99,
zr_castaway_b2,5669894,2207253,d51db6daa639dd5324d115c57d85ab90e5b42ce3,
zr_cbble_v1,14206508,5192351,0c5c93f1067ee0a43e1247564a151df861e2fbd5,
zr_childrenofthecorn_v6c,29222596,7182698,fcf0512b5512dc89aa097e6662c970bb251aa417,
zr_combine,5816011,2895243,9f32e61ecbd2345b24112c041232944218233de6,
zr_compound_v2,11380768,4012497,6edb736da3db0e21ee159ae391fb13d37b5ae74c,
zr_construct_b1,7894592,2505545,d1ab68ad8e1f8cb83a5a6bcdb144cf7ba709c092,
zr_Cube,5613269,2785869,28a60a0b5ddc68fc33176a80c82d237f8bdb02dc,
zr_defence,6350054,2675213,fa41adb053f53b7527dbf8d71fa79966903d9fa2,
zr_dust2_v1,14912200,5323555,feb7e7513ff3e3aa1e5c33059b101cce8dcc0b35,
zr_dust_v2,13843856,4748412,22305e5a23b13c708dceae31b1732028ad0c6918,
zr_eclypse_resistance,68171307,34953971,03e2246d6d49cd621514f2f7f9b8961970f392bf,
zr_flying_zombies,12121564,8625708,78724bade9c3d5a037383c3102d97260ff86a8bb,
zr_gasdump_v1_1,9562444,2887368,fdbe3cffd8ec00d4dda5ffb558a1d42dfee6f5ce,
zr_godwana_surviver,39574479,16806578,c2d79a2912201e9b13b5ddb84007fb7ef0debdf3,
zr_halloween,3999760,525512,684c96da8d0b79d0b250161ca487bfdc1c5830fb,
zr_house_v3_1,1096024,421368,2d867080113f5c54fa2922ac76f93f60f05ab661,
zr_italy_nightfall_v1,14544648,3890660,07d21fe03c2e85b1d987c688de93047a8b270177,
zr_jatapur_unloze,3534388,1549594,55ad41885e759c942f7a9e2599d599968f5ef439,
zr_lila_panic_v2,2447064,433438,6e731ee56cd410d6886d4b75facecd984a46f0ea,
zr_little_city_roy_v2,27579681,10421177,38918efee53c3c24774bd7f101281b33a12f58b5,
zr_lt_sanctuary,2597524,934856,843606689b63f97b75f16e8d7e6b02e2b695dfb1,
zr_maze,1542464,206445,0f9b73f0bac9a87c7867a8a552e310546ec0baaf,
zr_MkZk_proto_v1,36012309,22160787,7ce5284cf07f918a46496a1b37a7a6d690ed6a88,
zr_mountain_river_v2c,22198788,9015937,67a74da6b0b3ccabed44eb8941a0b52528b3cf6c,
zr_nacht_der_untoten_v6,9677001,4466223,826b756481fe90fcdd3816ad0c5978f75d6ba789,
zr_nuke_v1,13999208,4353805,f6fc6cb067392c13ec9a00d4cb84516d39c53c29,
zr_nuke_v2,12642804,3751159,0cdb0b213f7765832bf341920dee0a047ab280e1,
zr_office_v3,11795376,3824941,eace2688cdc2743cb69511f0bf417c36b818ba9b,
zr_old_underground_beta2,2177309,1042920,21fc537589f0a6fd2d9a15d4c3199c1a3f420e20,
zr_palace_in_the_sky_v1-1,11197725,4099855,4c3c5865831f33b458f336b26ebfb1cca409aaf0,
zr_piranesi_v2,14989032,5090530,5dc5b4d14b59f8a08c769eedddd0bbd7405bf352,
zr_port_v1,16332528,3961840,3e7462460d10d8d0932fa45f543de3dd938403a2,
zr_prodigy_v2,10753392,3514699,358517d940c12ff856be2c1eb164637b23b01495,
zr_pulse_baseinvasion,2325464,575788,b3d21d1fb6c35f11f6e8a68ca93ea44ade280b87,
zr_roblox_crossroads_scythx,6188664,2607781,1654f2273b1b9178c6693f0705aad6f60f3363de,
zr_snow_war,2675015,1356300,0475998b85bcbe82e8863966ea984dcfb3af0f1f,
zr_snowfall_v3,7232184,2636774,4f89f259f91e0c863c5b0d4fcb104ae55d1b85e9,
zr_Soda_Beta,1121932,74149,0cbb3494531c2608155965eb2ad08edbfe9c8188,
zr_streets_beta_3_unloze,31659696,7624739,c2deb9a1e2e9958cc3f57ffcf3603779e7606cc1,
zr_tank_challenge_l4d_scythx,4226644,693218,e73b8522bd2a3199312ca2adff6c2070a738282b,
zr_toxic_lake,6516908,1195132,776dac3c5bd974fd0bb0085727eb1bcc13eba2d7,
zr_tpose_underground,750348,296475,2a09276d7f5eaf55382407ba14ed08530a8a9067,
zr_training_maze2_scythx,10798672,1706348,ac84e1b19422d5e8d1476f72ed5869ced45dd0c7,
zr_training_maze_scythx,2639612,1012012,d4a2bd6ccb348598736c504dde989f9395c1154b,
zr_training_maze_scythx_fixed,2639048,1011967,8df81aad5166f5620f51fd04502e0dcdc046dca6,
zr_trainyard_v1c,26624980,8813148,250f0c958f91b81cae6fc853ab6eb85e39f06480,
zr_traning_maze2_v1_scythx,10484592,563087,b7495106d4e8e7488e00e5975d38df0c645d0bf3,
zr_warzone_ep2_fix,2381844,501862,c05c7a1e365327dc70024d7f6bfc7ef61e663a57,
zr_zombie_arena,404148,66512,4a8d1d7d203b613a4874d54fc08980e33c73a195,
zr_zombietown_v1,60052376,40835103,1aebc4f12dc05e160614d29f95687e448f9cfcab,
