mapname,filesize,filesize_bz2,sha1,note
$2017$,1687248,911513,01f96ee7ea6916dd23189e2a7fc6e3b79b46be42,
1way_surf,5399608,505026,f3430c10b6bd7f946697d56a6d2f81ee2ef0d419,
afp_de_western,3318960,1495219,df6c334a791bce3fb6c7a5551ffef18c6d217053,
aim_apofig,1337564,322227,89139b8d98e15c6c6d1908724f7f84cee0625560,
aim_map_dustier,481672,178852,c27e06894ce2a9e5010ab7da45682d553e02bb2d,
aim_towers_bridge,1888720,670131,5de2a18825c8ca1e464dc8138f142106d6016b24,
aim_windows,526384,103990,cf97d4b7dbbed7d523f0d2b47f941a334a44eaeb,
awp_bam,820336,234432,c172e140e61588b57b3567bc9fe4de73d14847ba,
awp_hammer,3271160,1164590,3b0c1a6ddf50dab440b329f44c608b8f15d0c0ba,
cs_abscond_ukmd,66389907,24606628,934397142f6deca64b2dcd8caed7d30080c4c409,
CS_Arcane2,7245312,3082247,f991d8b6ea0d47a20ef04d600bd5c4bdefd617d4,
cs_area35v4,11409232,4995416,f25080a29611f8010e4d7939a84417827047046d,
cs_assault_night,11698236,4614618,49c1d4bd700da5c7bf7fa4316e9f01b86d9a847a,
cs_canyonbase_source,15378466,7610812,b3a6dd772e1a3c61df7c8ed9177137af2196b5da,
cs_complexo2_ukmd,35581786,14691929,58e2626701f0ba18ce5776eff3a5a65266f9acbc,
cs_complexo2_v1,27928554,11643418,268ff2c2555f8f2272f8e1c9734f89a5575da3aa,
cs_darkhouse_s,3460796,1511837,dad17843fe69f456174d7050a8030782e31d177d,
cs_iraq,4050096,1112169,0ecd1458d7cf04df1f902976b2df8fd1442119bf,
cs_italy_tactik2_mx,11139747,4985849,74b8aa9c64b30edbd5878690826f81c35635955a,
cs_lc_village,38381128,10854767,6ae8c4c55d1dba0c5b4c2b69c6f195b79b09d08e,
cs_militia_bymicosV1,15645088,6020643,738857c2d77d7e5d95c4844a5de618806be47544,
cs_muutto,20260425,10782018,aa63b5c286cb0ccfb0d4d5f823e37a28704c5141,
cs_siege_2007,65767192,31064087,d3a0563f2d78dc180daf09e1afbfe42b449be4a5,
ctf_terminal_a5h,9322116,4416030,ae6cafb428fabd3454a2e4883a502b570cfe8bd8,
ctlh_fhtagn_b1,35988452,25758357,39b076dc5b775cab5c6a6a0da4064a09adf1de92,
d2_coast_08,17017804,3809555,53b59597c92b1cc16c8a561e8a72fc2223ded06e,
dabo_hl2mp,5023956,2517697,3bd17812620b0fc7bd84879ba3a305a54fdacf05,
deathrun_ale-tech_v3,13008520,4331460,8960812abab3e02de448a0f41f3f0df2b63b3c73,
deathrun_aztecan_escape_v5_gm,4658700,1045511,585bc88c2ad8c1e63e1a18585251816b311eb54e,
deathrun_castlerun_gm,62492160,15008639,e2a27c7b614467f292d14138bca6c9cb3989fc9c,
deathrun_cavern_gm,12706180,5234431,c6d18d1972828b3875dd5285607aa54397284f40,
deathrun_dust_b3_gm,28163138,11087018,96a15b0c4fbec31adf0fbcda5ab7a0c8aba0347c,
deathrun_ennui_v2_gm3,22475097,7488773,3aea1b4332b74026a940106741e85871fd60ede3,
deathrun_family_guy_gm,14574523,7022175,eb04b5e9d6fe8480c4c8073b143115dec279b7ec,
deathrun_gyro_final_v3_gm3,8695808,2371079,c81178822fd669b51f780c0b4913d00c743b76f6,
deathrun_helix_b8_gm,23215889,6703240,17aab440789bb5a68d6e804e348c3ab28e1ddcfa,
deathrun_iceworld_gm3,10963537,4323538,35500b7011633482fbff1f4b67f522d3f9c1ba8a,
deathrun_italy,6289968,2123666,98398d18b23ac2ad378bc5cba17c01ef3828e83e,
deathrun_italyrats_final_gm2,12103671,4520779,d2f8e46013f1e96fd1b3d980548714803741c127,
deathrun_italy_v3,6268452,2189756,292eaad3f05dee1e6fc56bfa9c46e1afa3a12e34,
deathrun_looong-way_gm2,24612142,7054850,c1706169743df6445a2a1893d23664dce6fb6b66,
deathrun_pool_gm1,25250005,16333243,85cb4663a068fb2092ef11798b384d82796513b7,
deathrun_ramesses_revenge_v3,9556654,4049915,a7144348ec76a51da55bf9b391b7ca83abaa01d0,
deathrun_rising_gm1,6381741,1710236,c260126a18fdff7edfe84e7d55e9160d161d902d,
deathrun_silenthill_v2_gm1,10784521,4863285,75feb10f9b0ed9f98ab63f45e053d9ba83f4a556,
deathrun_starwars_b1_gm,60433345,33653845,789798df6e573fe12d2da5265e045d26b24fa6c9,
deathrun_steam_works_gm1,8305405,2879853,48c7a72c0e20679117b46a8ee9f067a5bf1ed0a8,
deathrun_t9s_warehousebeta_gm,3338023,875526,223b229ec854df52059253fc555741114b39f9b4,
deathrun_texture_extreme,87740458,13287287,50ecf822787c497675fa3ce55073ff591a4d7067,
deathrun_text_cp_v5_gm3,3489053,1428539,4e485b9927d73a2267a2a4c562bf48e991e41106,
deathrun_toy_story_v3,83562599,17206419,472bdc410f03f9f5538127552d18757e985e3746,
deathrun_unreal_gm,6299593,2147631,b71d1fde08935cd6068f53b1921b729445bb5052,
deathrun_warehouse_final_2_gm1,5937922,1105974,825a91411f54ff213a28b64286eab3a385bd357b,
deathrun_warehouse_final_2_gm2,5938234,1106101,f0a6c734e50f583df8fd53de13f2b617f9ffa08f,
deathrun_xtremeway_gm4,16874135,4240723,b55280307e266b9f8e640cdb016dbe1e41e5a310,
deathrun_yahretzkee_v2_gm,6737869,2547648,18976a2df6bb42aa7ddb7bdee29aee85fd298c73,
de_ahoferno_s1,6425614,2453936,34aea7ea86ae1a0fc3be07b3b70a078f4ededfbe,
de_antupiren,9679380,3379903,dd3e9b5098d8bb47839be53b0daeb94e16ab7558,
de_aos_base_s0,6255170,2644486,20ab832e232037fe743f9e71164323d5d63000aa,
de_aos_center_s0,5857410,2401497,80e24ac78ef4c15f1544a0ba3800586805882f97,
de_aos_dusk_s1,6452172,2432169,2ba2e6b50ab5cea2ae387780df0bedbc1b02029a,
de_aos_fact_s0,6395052,2624606,f94feac588b31875095390d4a9ab56db7c030b55,
de_aos_ferno_s0,6948927,2618301,d8ccf325ed97a75f64e349df6b4922daf0a7bbdd,
de_aos_forest_s1,5892140,2310875,55a8e213cbf06ed19f8d3f3de3bd87f9da96fcff,
de_aos_mill_s0,18435987,6478231,80aaf56eb43edc3b555d7226f1b5524b5652ceb1,
de_aos_office_s0,3414810,1252201,b735f1321bd3e41ab25af1b9146863cb0aeee5c0,
de_aos_pier_s0,4249850,1653317,c8241228263a7030c8e6110ad366c41217275248,
de_aos_tec_s1,4255644,1819242,275f63102e524d6ce92cf81e7b17762213582665,
de_aurelia,39275675,14290057,37c9ba1db5e8e3de3bd0d5683ebc12857b025a32,
de_aztec_pro,17967869,6126802,3c79a738df4bfa0b39bac7de3de0b571cdbcce51,
de_baghdad_beta2,3966912,1772098,a4ffc8d1d231de3050e714a5dea8ec32408cf771,
de_castle,1898916,775578,122cd1a3f9f513c92ceaacd9de58be5357fd40aa,
de_cbble_run_cq,6108496,2573440,a43546ec922b07ec3c82471b140d0d290f1302d2,
de_cevo_hazard_50,18294052,2677440,d19d06c425801cbd69c33f69aed9bf2468f50113,
de_cinema,16948876,4083685,7c5650ff2d3d9b0a26dba79ecbd01874e557d272,
de_coldfusion_ukmd,10465455,4566077,28f7ff7703d4d0387a6119ee83f2221aba458760,
de_drastic,4447760,432847,d38453c31f3316a223461f67fa01d7c3c6efff53,
de_dust2_armageddon2,26370282,8559701,5052814d7d24383615d28f0ff128b8a79ffe6c5f,
de_dustcity,23794672,8713119,47dffdba51758a24bce9eb68581b95c3884e4d01,
de_dust_mj_b2,12846168,4431208,6a2b80814c4881e43cc76f265f1168074781af04,
de_dust_temple,5387584,1645526,25b7bd4900e3e2543d87e9333e94db537ab35402,
de_egyptkm_fix,29623731,13240324,d33d727c9e493cf0103ff338e4f01ffbde6259c8,
de_egyptkm_ukmd_v2,29545969,14419523,5a4d39cdb180bdbfaca6466635818dbacb1b66b2,
de_exile,12906698,3590908,e35b062272057996e60409b9db9c2d4d5b4294e6,
de_fort_50R,10065444,2669272,d88065b96137ca202c3b6567fba677f94c690aba,
de_fort_mohaa,641032,153325,1a1046f04a3b49074b0faf4098de5c8ab0e4b6c5,
de_gambaru_ukmd,15005968,7069095,5260c0a1e3c8de2336cc2cd2bbf2658b2651e77f,
de_harbor,9440636,2603321,78741f1ca84d794b254401472cae3bb97b46ca0d,
de_homesweethome,2315552,788283,2ed838f76a2baf61521dd7c00cfcfaeb68c58aed,
de_iceberg_se,29624045,10808435,e28897614f0b81744f31749bb4f180b56b17616b,
de_industrial,5076600,2160014,8d7cb88276c03096c95c8a2207c6e1705a533ea3,
de_infyworld,6692432,2991026,875240351dbe724ebcd83a0f8c8df88beb63d3bd,
de_jungle_beta_ukmd,43270003,18466124,b2f8c04d6ebf0399a04a6ffbb6d9a8e40e379ae7,
de_karachi_b1_ukmd,36632363,17290384,0486385334226b97563eb749592ee47ae0e4c011,
de_kaztec,2557284,1014177,9a3cf4ff8180891581fd30b98f9d7730684892d8,
de_kyoto_b2,21395113,9684754,98e167c18c95841f001d16168fb40e76b9874fb7,
de_loop_r,9090689,2459895,cc6817a02c9f25f6d83b37b28b30ef2071cb4b6c,
de_losttemple2_ukmd,52788923,30593506,abc69f643a58bdab37a2796c47b8b889ed050fa9,
de_losttemple_pro_ukmd,20405458,11670315,aeefb9a69329eed96176e024b07350f7204b1306,
de_massawa,11208580,4263310,b5c9fcb627ea4249be9079082222393d3f8e7745,
de_mega_castle_K,25376270,11000620,4cd471179e7bcd67681bf4b27321e4fccba6dc1f,
de_menace_fix,11418760,4733421,de8acb4c21db3c43ba50bbf68e5fe43d25dd27a6,
