mapname,filesize,filesize_bz2,sha1,note
#found at https://knockout.chat/thread/32805
aim_nowait_byday_b11,792453,136201,75fe61dcfcf90ae0f500b595cb9cab3b09aeabbd,
ba_trainingcamp,11775624,1219560,a000ebe10f6f722d4f203288a89a8a22b911bfe5,
cs_crackhouse,2517300,866668,bdb84723286cae0928fd6d2b4cfea2769c8686f3,
fy_twotowers_32c,3548300,540101,89b55903990c2ccc00130faec61ec3972345186e,
gg_aim_ag_texture2-m,1159140,371555,f52ef0b2fc865357e5eb6b2ca62e842ecb05f77a,
gg_simpsons_aztec_rh_24x2,5088829,1062810,6a32c18c92abc1501ee54788fd06676a8a1a3fa3,
gg_simpsons_block_28x2,2907724,405505,1b83f3db70b6b206452b402c3a904e246ea37828,
gg_simpsons_pool_24x2,5830379,1558051,2ee2998362c76f99bc8b2e7d439a5930ec3f2d6f,
gg_simpsons_shotty_2_24x2,3839704,1001414,064ede1269a5a0f98fa87dbc7cfd01d1c5e98ea8,
gg_simpsons_train_2a,6244508,998797,f6028ddea8b1fa670df5784f58b0cc3a62eefcc5,
hoejhus9_fix_by_zeptic_v1,3480548,711215,4316886f4e774ad74a5c9577c5c2fa5254f395cb,
hoejhus9_v11_64slot,1768088,218049,b2e366e3b5079138c13b38d858cc82e3cfc1a20f,
jb_figorama_v2_1,20297853,16094716,1af700a9c81356aa762e9b78afcdce169c92ce8e,
mg_extremcrashz_beta,3247844,861064,0c17ab3529da64dbccb977b6cd19dbce535177b2,
