mapname,filesize,filesize_bz2,sha1,note
cs_isd,8687168,1821025,9e05e28ba7d62e16e80bb562c85172485a6644ed,100035_320429_star_destroyer/Star Destroyer/maps
cs_island_beta3_release,31831600,8321839,f1f6835ffcb3b2e6d493e36344cb3fa54d72b540,100040_307896_cs_island_beta3
cs_mindtown_b1,9724220,3484051,40cc1ec4a8cf4f881f31eaf9d39e4ff92d4dccb7,100151_300909_cs_mindtown_b1
cs_office_sh,12210904,4484426,43044f095cc5fe730bec27afa239c26f4e2fab44,100282_305702_cs_office_sh
cs_polishhostage_b1,16714464,5605015,a3109aa3494a94c0e6b11ed4238dbb65c3f9a3eb,100348_327364_cs_polishhostage_b1/maps
cs_stationarena_beta,1898832,678909,43b74d94b26f7490bfc0f7cf1c234556b8e493e8,421775_919227_cs_stationarena_beta
cs_vol_bleeding_CX,5694404,1863973,d7b451d0c2beb8e056362c5a6855030a96b13d5b,100594_303755_cs_vol_bleeding_cx
doom1,89076,33748,e1199cd2f1c5c83acd8d5bf7dfe6421104830c82,100645_325895_goldenarches_2
goldenarches,1778804,879701,8b91f4251edb7c2e5f9fd67f1ade9a1cd4b38963,100645_325895_goldenarches_2
3DCUBE,2888300,1353089,9f0443b29494ad8007132951428e0dbc32e6e795,100714_287841_3dcube
de_aim_oasis,10234660,4160551,53ee1512de2dc52924e50bce9a8458b48b77a11d,100965_308610_de_aim_oasis_2
de_alamo-atr_v3,5454522,2758815,91f4316a6668baedb60a56c583804909931458d3,100976_323748_de_alamo-atr_v3_4/de_alamo-atr_v3/Map
de_azteqrev_final,11423402,2814289,89e0430fe97796a18090c9d5e043e18763d7736e,101083_350105_de_azteqrev_final
de_bomb_v1,2006276,664399,368da0febf8477eb02425ecf98745a2bbe91e60f,101237_311876__5930-
de_chateau_lcb_aigle,20507708,5515407,493036dd448317f976ffec413e4922513da6df40,101470_309082_de_chateau_lcb_aiglebsp_2
de_datacenter,38402512,13933964,da1157dceee2b01a4eb68fe0cf6116ec53c8ae9f,101761_292584_de_datacenter
de_deathtrap,3555229,1386317,ad39601bc3d1cef22a8f4d7b913b3897febfc79a,101781_333492_de_deathtrap_enjoy
de_deathy,3130592,1237759,a1179bbda555e9e6a580f9b99e4bcd7f871c7736,101782_333558_de_deathy
de_docks,4853556,196129,d1562cacd114cd29713b257614556f4bc5d99d7b,101879_330284_de_docks_2
de_forgottenSands,14183240,7345163,d63d547a57b2eeeca99a0f01fc6a4359b3558840,102408_302126_de_forgottensands_2
de_fpsbserverhouse,2465751,593413,f7341af5482f79251c15fa90bc8c5cea502b16ce,102426_353630_de_fpsbserverhouse/de_fpsbserverhouse/cstrike/maps
de_frosticles_alaska_beta,13445955,4372987,a4c625f77eec62fba4de7149de6efd45be8b8b20,102448_323158_de_frosticles_alaska_beta_2/cstrike/maps
de_frosticles_howdy,5037472,2070445,e2e42af1996eef0c4bd2dd8bdc3d0cf5e75cb0f2,102452_323808_de_frosticles_howdy_2
de_fryzzi,20653788,7375700,51ff2a30a0a6afc29c7245957e1034648ac4892f,102455_357912_de_fryzzi
de_GoldRoom,363812,157237,466258bdc13ee6520eeea14989d5904d5a0de09d,102519_332186_de_goldroom
de_guerilla_city_gpk,6384401,1995833,5835224287ca6797b6623361ca9a4328aa32a253,102557_345035_de_guerilla_city_gpk
de_haunted_cave_final,7126572,1477634,1db21f8927c4aceda260973b6ad798fe0a27eed5,102584_310929__7219-
de_incido_v7,9930760,2578109,79195981461805dbd9b9105d0a982579ebd64bd9,102692_320227_de_incido_v7/de_incido_v7
