mapname,filesize,filesize_bz2,sha1,note
bhop_halflife1,38987246,16740937,67c161fcd61ee1094a33641fedf206ecc1dab8d6,ρ
bhop_halflife2,80199661,24797699,c33c7b121a1f3c1beadcbe5ea9011dc5859f4c24,ρ
bhop_halflife3,77917720,23785672,6358443dd9e529b4827181b84b22a9a296e7f8b6,ρ
bhop_halflife4,35405693,16443955,51396ccbeb987f21afb1308639aac03168814752,ρ
bhop_halflife5,35988343,15513345,64b005cff4ea5717a4d4ce48014b96be1eaaa814,ρ
bhop_halflife6,40496883,14945467,71cbdbaeb7626dc47966f50faffb4fb9ce485c2d,ρ
bhop_halflife7,20014475,10907691,2a84ba5e7104bb8934717184a8d281338176c121,ρ
bhop_halflife8,57491505,25950544,e19ce8382870fb651b6f0ecabcad45072a950988,ρ
bhop_halflife9,56181383,25515961,d1ae8903cbae537bad1bc1a5a61253f0793b8966,ρ
bhop_halflife10,61488529,23437181,bfdde75d640c8a6fde9247987511eb90947003ee,ρ
