mapname,filesize,filesize_bz2,sha1,note
backalley_run_v2,2218144,824295,db45c4b4ff3cabe785a44c10eb5e0876f04cf535,
buses_from_hell_redux,3163268,812298,5d3f1f9df7a2027efc0d533bc80ef72ce7e825b7,
city_alphatest9,114284188,67224782,4ca4313be20aad238b9e42bbeb1ffa8a7eff7289,
deathrun_akai_sup3r_f1n4l,9237392,3693685,480c01510d20fcf804c46ec9cf0ecdaaee75b76d,
deathrun_assassinscreedv1,8011043,1993069,a4fcd04918727f0dfc7e09dbc2584992482f2d6e,
deathrun_atomic_warfare,32408271,10953386,426d22853a94cff441a13f533779f69c854ceec7,
deathrun_aztecan_v5,2901736,1169063,94a52f21fecb35e2a94c96c026efa7a48282a006,
deathrun_bunker_of_death_final,4680108,1620376,449c388807d73089e0971d421aa2f387b1446478,
deathrun_cb_egypt_v1,25638596,8716178,7f2062dbba6eb96a3285bc52bfd85b5ebea77df4,
deathrun_egyptian_temple_v1,26127890,14075782,692ea13b88cd6bc77f0cc020de08575a7c0042b6,
deathrun_family_guy_final2,14574575,7018517,a05fc5defbcbde8553405c5e5ef19dd29bf3cd90,
Deathrun_gyro_Final_v3,8569488,2365478,9ef8e2b3690a14345ed49d3ff103aa335989e0c3,
deathrun_helix_b8,23219370,6684324,a38917e5e34dcd4a8992bb8114bda31eb3442acf,
deathrun_hot_desert,17491236,6805758,a572488211e19710deda3c983982d5014dc10ad6,
deathrun_iceworld_v2fix,9593237,3414708,1a2bab6771ea21b2bd3c70a15f566c06d41d5ea0,
deathrun_marioworld_finalob,31104012,10301956,a996f16323bf577f69877fa5cbabc649332affd6,
deathrun_outer_space_fix,38319716,2270961,7896371e52aa51ab57ef7083c1757abee04a141d,
deathrun_poker_final5,13808940,6533578,a16421cf40a77af1b4e7c1ffadc96e9e3fde1412,
deathrun_rooftops_b4,16305143,10633391,600dc0b1d33a91a09bac50ae579c249e9cbc30fe,
deathrun_sahara_v2,8002772,1656232,290c2cfe85c8a04553092b7d83d8a34f83d107ef,
deathrun_simpsons_finalfix,17084808,5223679,6349808f61154dfa60e6296839fc83c0d937fb13,
