mapname,filesize,filesize_bz2,sha1,note
D7,1612089,535090,7a2cc98cc046a316088f1cd62a855a02e2f5a310,bsp
D7,1612089,535090,7a2cc98cc046a316088f1cd62a855a02e2f5a310,bz2
ZM_desprerados,29618598,12185613,5c9d115645da320e78eb6f465f4dcc9fd92c74ae,bz2
aim_ag_texture_ceilung_adv,18164865,6890238,f14b724848a020557da51776b1a1081e30ab661b,bz2
aim_ag_texture_murky,50462507,37009492,ca36ce1464a0513c96cc8f85e6dfc31d331f0c04,bz2
aim_ag_texture_rigi,37909197,15644085,9e5e6aecf755a5ab4026f7f91380cd2d7d307233,bz2
aim_ag_texture_secret1,26214311,11528190,de7b4d31cf6182843055dcdb652d4ebe5b7001ac,bz2
aim_ag_texture_tiltek,77098399,7335481,b9cc973f5cf3447014f5578a7835734556868669,bz2
aim_ag_texture_zertek_adv,17975868,7136286,e6b5eeafc8e45c98482571beb3a1ee6d53188fa5,bz2
aim_ag_texture_zertek_big,79849242,19888311,4b1b010229a0a12dc96abf60d0a8ac8311ea37c5,bz2
aim_ag_texture_zodo,51987548,7947283,fdb473c71f78c8e0c66e32dcc376d14046de32a0,bz2
aim_allpistols_css,15419079,4545342,5389b1ec56e67a6777f74333eb59b3a643e3b04a,bz2
aim_bimbo_office_d,7167816,599823,5a4645da4909e9cf320d1094aa20b9acb4a7ecf7,bsp
aim_bimbo_office_d,7167816,599823,5a4645da4909e9cf320d1094aa20b9acb4a7ecf7,bz2
aim_darkdust,5713456,1727594,ded4e32ceb1823e3d8ac1d11149e3c46dc43cdf7,bsp
aim_darkdust,5713456,1727594,ded4e32ceb1823e3d8ac1d11149e3c46dc43cdf7,bz2
aim_deagle_7k,1612089,535090,7a2cc98cc046a316088f1cd62a855a02e2f5a310,bz2
aim_lego_deagle_pol,5363164,328291,09ad6c5f95abba9b0b25610f901dde4d55f392df,bz2
aim_map_2019,13772040,6783038,3b88f2f25710c7073fee6010eda3c01066818ea7,bsp
aim_map_2019,13772040,6783038,3b88f2f25710c7073fee6010eda3c01066818ea7,bz2
aim_puretech_zertek1,87323344,29450386,7cda1e2b2d507a90991325a2a28f251b6b1b8493,bz2
aim_puretech_zodo1,60122046,20368048,be87b95045de22fc6f90e016e87ee7e0760ba7b6,bz2
aim_texture2_modified_xmas1,26928044,12949154,cce738474a17ad65f996ac4b33051212fd7c5178,bz2
aim_texture_city_adv_winter1,14308112,7650043,d760247696dac41dfe84aaf68768a84becb8faf1,bz2
arenadeatchmatch2023,2349532,942092,c38c463ad863a000202954bf487d35ca0fcba9c2,bz2
awp_crash_3,10175315,3837806,ec3756fd682bae5e09dbff93056d5d9daa169e90,bz2
awp_crash_x2,2917365,1006624,dd6088157feb99e570900dfceed835361ed51fc8,bz2
awp_lego_2_towers,2717306,957450,0995e187b4345398b87874aca84187163d887f41,bz2
