mapname,filesize,filesize_bz2,sha1,note
gg_105th_halloween,35392640,983599,e162092fdbe80d6ac75935a0d5bc79efc059d65f,
gg_1_arena,3181646,630923,220f8a947a5f1b8ecdd741f28c8b9c0ae46885e5,
gg_2012,20244801,6056766,12af5b69d772110c8e643e78d890921bd9f676cb,
gg_5pillars_ggn,11774630,2306337,5855afaaa38f29a16ef36e0fecda155636537b39,
gg_ag_simpsons_2,4000019,571334,7f8092b8ba1555f99f76697ea59b6d80938b2a93,
gg_aim_47th_v2,1399324,614020,7a40b884cfe50c30160990eeaaf9d83e305eb452,
gg_aim_roundabout,2494007,1034406,2f9b39a9f12e0d666cbbb7291096a19a3cbb097f,
gg_aim_shotty,1962628,601033,31739764d6edbe3da115888a3d6076cf6f21c6e0,
gg_aim_shotty_snow,2851963,398520,6ec96e17a944f4c8af23e1b10be96cdce7c672f5,
gg_alleycat,10111462,3942797,9ef2bc7147cf89ab9af76ca6455b4b73effccc9b,
gg_bk_warehouse_v1,7062756,1513886,24bc6fb94c7469489c9e2a7e850954b3f2264bd5,
gg_blizzard,3454551,424334,0c9d9951fbe738bd84053f6348fb1cb754532f2f,
gg_blue_arena,2607561,445163,ef6e99cfbd00dc5825746f1aef0e65b11a20e407,
gg_bobross,459548,199372,530a7a5bb53aa493d2ed43d684b7873d195d9b7a,
gg_cb_jungle_fix2,20443576,8887892,8608310947e0959262a0c22a37b2459444d76368,
gg_deagle5,1390056,414292,23d090aa3b3e966d2e6698eaddafea1ee5a74419,
gg_dec_ggn,1402871,519861,d5f4b2e0b56f3f33b3d10a63acce93d104c1c8cb,
gg_docks,7515848,3063055,95f6071381978995094ec029882149ad42eb795d,
gg_doom2_map01_beta3,11361143,6304280,cd839b94b892035e2712b141e418d7d35daf8683,
gg_fade,1128980,412632,c51be74a405ed08377d3cd7a69d8d2cba32ffeb7,
gg_fantasy_cathedrale_v1,73449194,26098545,84601124957d3863415b526a712057ffd1ff14c9,
gg_fountainfight,3657468,1174099,33eeb51cb68098048432013e9393305b87fb48ac,
gg_fy_alienz,1681700,483608,77ff179fc05aa040472beb95e239409e52481c01,
gg_fy_funtimes,433248,140282,a7d836060fc5e28e48846181e807f290caafe161,
gg_fy_funtimes_snow,395576,138195,0a04ce1ad1c14dec8718a12b3c60d138615411df,
gg_fy_iceworld_arena,1073288,414624,393e4889ce4e46814b1e8065f6091e717f785ace,
gg_fy_italy,4839840,1897421,5b0894bf6690167750a6424b4f0964754177f757,
gg_fy_snow,496332,146988,2fe33986ca42cb9f2be3a6212265d7a12bdde562,
gg_gardenworld,4367906,1560919,a1c2c5a3642e37331df16439e7fa586436815c41,
gg_giza,2408944,845734,b2ff379a5750fdbd92e16ff1d13765ceda1b4e0e,
gg_glow_arena,6298410,754575,eab8d9973735bc7d464487f82b9327bb97e3e722,
gg_green_arena2,4676131,1327792,33c9de08b6fbf2a0b44adb4e0dd765e9ce0d3346,
gg_h7-25,10830221,2785156,a050ea1bca489b5846bd20b28864087ac4ed5e55,
gg_halo_gold,21519250,5513577,f69badcf17d9710b9fce68ffceb3a24dc37eea0e,
gg_icebattle,7723000,3235904,4e623126ad27f4888ea3d43162ddf0eca068cdaf,
gg_imma_dust,4138457,1584581,95cc77e1d57a429fec1dcb64fc921b67f0d87ea7,
gg_imp_war,5060235,2642769,b0a9a45079f012eb232a86fe6bce88d209a9540d,
gg_island_fever_v2,1285784,558720,96159a5bdc0a1a4d90062f5add80557aa1c3ff83,
gg_jellyfish_fields,12669995,3848418,dc6d5a24c36e5c534fe892e5236dba463869baa4,
gg_kush_violent,27381184,8837175,af1e9ea9b0ebbb53c8d03122da20425e8f088fc2,
gg_lego_arena,1726457,569806,ec47bd7b54af35e9cf04371da1d95e6e1fd1fbc9,
gg_lolcats,18434274,3760285,42123949962c9351fb1c6f01ce4a1ac8a29a9086,
gg_lotus,6008849,3002536,ec901fc830ec218f73f76c9ebf05b5850f1c3d8d,
gg_mario_vs_wario_v2,2837869,637382,a91d1989685c043f8cab538ac5f89d66ec46d222,
gg_minecraft,1770163,695352,8288e2dcdb7537f946bd99ee3b9d00c5936c3eef,
gg_minesweeper,3072875,662177,656852cd5b28a7669255bf41da66e67184d9a7b8,
gg_mini_mario_2,4338127,2693080,ab0e6ed13a1265ef33ace25bcdd849306c2108d4,
gg_natus_final,12278323,3764102,fb2b8bacf0ca6e8af7d1774259e71efabe3bcf1c,
gg_neonarena_ii,6026151,1989648,d93af64578f3f56cb9fcc0c3ecbc3edc93e2c123,
gg_no90_remix,10621220,2614662,cbfe159e8bbb09756929a53f13cb29edd81a9871,
gg_oh_christmas_tree,8689195,2812182,ada2e04b57203e54600760e6172119419333395b,
gg_orrery,17635608,9097871,48a0a1ce94368568500ea873492c6ecb993b6b97,
gg_pink_panther_2,2721935,384903,135eac04d703146c338b06c460046099b2389fd5,
gg_pool_day_gx,4115256,1533825,02f24c504537cfb2d9445cd7e2fd2304fdb5ea54,
gg_prodigy,3765592,592561,059a128bd1375796ea22a1962d493c5192bb3dce,
gg_punishment,7781516,2855752,f44d81afaa2c436fd02ee34096fd79aef033fd65,
gg_quaketech,10867928,2407817,2ab6bffcd8357c9bbcaeee7822ad3451562b1de6,
gg_railway_station2,4701180,2056055,f6595db4c29469b66c78b9c71d91f11f6115df6c,
gg_reckoner_b2,2625425,847417,d4dc9d4ae79192eca2f98eba656cbb25b9382b31,
gg_revolution2,28631735,12664443,774284291f905d6b60880e02a5f3e811d1da5dab,
gg_revolution_aqueous_fix,17650426,8198003,77055ddd53e61c9ac77a7a9da7ccec6a55f952a0,
gg_revolution_stadium,24947414,17443473,2c0d7df3f46381a72512e3f9169f5b07edcec282,
gg_revolution_towers,43398834,13730375,405f61f0762a66542881aa64fadccddb1014b986,
gg_roman_ggn_v2,2937172,1010363,19196a82e302d10b33d9dbb56a7f926080d5aa0b,
gg_shotty_ggn,7876700,4042081,79c553fd9283d168419dd056a433f3d665aa9064,
gg_simpsonsduff_ggn,9181308,1697266,85b3d3403539373b51be57f3bae989a1dfd77955,
gg_simpsons_32,3723927,679222,f4c03a21f0094748983b4cebcdb72ed611de3b7e,
gg_simpsons_arabtoon,1521526,454714,fab9bcd69a00edf51dcc44bd9f420c2418ed80a6,
gg_simpsons_asia,11724639,3291486,ad7325ac6a7162fc8a5a4ba6940209210bb30b57,
gg_simpsons_burg,3749313,1016117,96b4fe4e41057d2bb964084f0efc673749470c98,
gg_simpsons_church_v2,4207267,673403,676cac82bdb6e1eab18f09d3d65c8f616508964a,
gg_simpsons_desert,7966950,2381925,963bebb0f271b0ea875ec3dbd1048183b0ff78aa,
gg_simpsons_glock_tok_50,7102936,399822,cd7cde16f80715a5aedc38d501808587950bcab2,
gg_simpsons_green,825684,203791,b9d4ad149cd65514b89fbadf439a80c7c6a1b28d,
gg_simpsons_green_2,9802384,306675,499fd1266151a90e83b59fc3ed9a868db525ac17,
gg_simpsons_h1,2388744,439307,a83246c909cafd98bc5e646651c1db97274b5656,
gg_simpsons_house_x2,7598583,538724,8ae4ee31729674a9c569ad565131f824f2f05390,
gg_simpsons_india,16731188,2570442,1abe12da3d19e85db69200ddae5b0ad0e5b3183c,
gg_simpsons_island,8358696,1822721,a2d2571eeddc689a24eaae268da250d0e76cff42,
gg_simpsons_legendary_fun,5550806,1066555,03de245d7edd7861b4c02f31131cc798c86c9b0c,
gg_simpsons_poolparty,6113559,1593319,f230299998e5e3331f4078420f1f88df538919bc,
gg_simpsons_pool_mini,5150002,873800,b3790df0e639e585be5fbc559240033eaeadf5d2,
gg_simpsons_port,41913232,1435898,8db85ec25c17757cc949b85b4da1ae9ded993cc8,
gg_simpsons_pyramid,12337049,2912482,83202e9be9321b080efe53f794967f29dadc3f5a,
gg_simpsons_shotty_2,3837920,1001311,4f10195f671a680df06c6d1d1e546826c41209b0,
gg_simpsons_street,6990370,1180684,a72e524e46ae5a9d63e0a93c2d17cd4ff00f9be7,
gg_simpsons_sunshine,9419353,1513986,f0cf5ea594464cef9d1da1b0fc65087ce162a434,
gg_simpsons_winter_2018_v4,13457068,1922977,2ba0af3a672e355177b95009bbcb55d5d8218ba6,
gg_simpsons_xmas,3269975,658251,659b3d809a3013c110b547b6c09d8cb826b390f6,
gg_snow_x,3907920,1110959,0893b7f54e0da84a0604acf8f45ce1df9a659112,
gg_sork_ggn,7014684,3142310,578320806d559a891a53a1d3ed3066a50243cb08,
gg_southern_facility,14068637,3625890,77f925d2a787d21de63a950502edf560a8120471,
gg_space_ggn,7225473,1691366,5117f6379649c6ebce43e42b22ad13f80c8002c2,
gg_supadeth_b3,594468,263887,039baecba2be18e4c39e1e59c391612f067eb451,
gg_tetris,11940204,5951499,6f36c4e09d8b2e093fbcce56c11fa2c72c3a511d,
gg_tibet,60878954,24288785,a3b4699a389b0b3c87861ae6e287541dab241137,
gg_tnb_desert,15657693,4431251,637dce985de2c885d1361029394af5dd8eeb1c12,
gg_trainstation,9760350,4255367,74c88d139be94bec584f91b357efa9f07e872cf6,
gg_trainyard,1248728,489449,7598ed8e80c12664fd6aa3b09fd0609cd301f6ce,
gg_tree_of_life,25146856,10524550,e36452fbd4920a9f273053011ab7ff53323104af,
gg_trs_aim_churches_v2,1876948,583891,54595b356bc26664c69f557baa521870028be2c5,
gg_vast,4902093,2387853,d14735f77bdb358cfd3682ac24b0587cf32cfa5e,
gg_winter_arena,13897260,4571646,514dacc27a380e630cdb35bb851e1fb07af5139d,
gg_wolfenstein_3d,3837084,1524282,96e21a93e0bb2cf23ea107d766bb5e15075c6e8f,
gg_xen,223307090,96135676,afd4ff7725b1c97ab04c0211d8df858acb7f525f,
gg_xmas_square_v2,6212040,1948517,f47f7ba9fca5de91303c0e06dcb38d792ea72718,
gg_yardwars_ggn,15933801,7706234,65317d9333a56a880fdae5a18d7612e8f3fbeac1,
