mapname,filesize,filesize_bz2,sha1,note
bhop_concrete_beta1,3745336,184266,3030cd3277f12c0befabac6fc6c87cf8bde9f159,470_43567_bhop_concrete_beta1/bhop_concrete_beta1
cs_saddamhole,231760,32366,a7045ed50d2ac090c4c11d2f95c6d7a7b5470d87,300782_604287_saddamhole
de_nuke_inverted,13349548,3534910,2c99973be00978eefe09861d7dbc2ea8aa1c94fe,267_43506_de_nuke_inverted/cstrike/maps
de_spaceport,1370920,301410,36248914f63db89ec5e694f53fc1f0ba8dfdbb07,259_43466_de_spaceport/de_spaceport
de_vertigo_csgo,12346180,2980095,0be486d583d1da3f1642dbaaef6819db7bdb72de,286684_572091_de_vertigo_csgo
de_vertigo_csgo,17507384,3717316,a048fb6863e3e07fd4772fa53d81b37469d55355,286684_582732_de_vertigo_csgo_9792b
de_vertigo_csgo,6544008,1426379,61c14b5011c54b1f34d71e27e55d6daf75c2fb23,286684_590755_de_vertigo_csgo_fc017
de_vertigo_csgo,9138696,2480306,255929c61ce2e004acf18950e60868b97a76f927,286684_584009_de_vertigo_csgo_8aa5c
dm_3V3,3288832,426397,09459cecb608123f05a0de47cee552a32a55460f,373_43624_dm_3v3_2/DM_3V3
ze_alien_shooter_v7_2fix3,71085027,40338995,48cfe60f30bf3369325b7755e5fdcebbb410f0fb,422669_921860_ze_alien_shooter_v7_2fix3
ze_shaun_of_the_dead_b5_fps,30347760,14801428,aa8cd8978909acba6b30180ec25b75c4077c95b9,510_494270_ze_shaun_of_the_dead_b5_fps
zm_sanctioned_1,3658768,1338990,a7c0e5dca290e365931b2fd26aabd8ba2df9ec4a,503_43573_zm_sanctioned_10b/Maps
zm_waf_cave_bunker_surf_v1,19937196,5423532,1ce50e39a2386efd8f1151f05b1c5905c39907af,397219_852033_zm_waf_cave_bunker_surf_v1_083a0
zombiebots,3308624,468066,de862a3894a324691617fba5d872539d7fad2d0c,350_43417_le_map/le map/cstrike/maps
