mapname,filesize,filesize_bz2,sha1,note
bhop_asiudefwiuh,3375948,872207,11dbaf67c77998cfa68da3086b030aeb2d98f333,
bhop_breakthis,516604,49802,d32c2d15ff8c6dd510249582fb0ce39413356054,
bhop_breakthis2,516608,49707,ef996d8cab8d92e9c7fc83adbc440dd13ee08e7e,
bhop_breakthis3,534684,50674,bfc57932d15d00ee1ee45e894235a9e3f904e6b1,
bhop_breakthis4,373052,37406,cbd12a6cd6b1ba76411f982ffa8b9de5ead66b8a,
bhop_breakthis5,640676,75763,dab0ec3e6e59f2b11a512ccc939ab8e5e4c869f1,
bhop_breakthis6,641268,75769,42c01100194fbd8b37ed742aefd8cc6a10840552,
bhop_calloftheduty,1531524,552698,8be85b1f549ac3aeebc46741a27643b5439f15cb,
bhop_calloftheduty2,1519188,549136,f4b6c29ac506936ff2dc8a1dfb233c889a67f758,
bhop_calloftheduty3,512836,167487,7abe1a349e25c562d1829150dbb8e437eea775a4,
bhop_calloftheduty4,1378132,510312,467f74c4d30b43d32c34a60bf8fc1cb48d9793f4,
bhop_codegreen_v2,2092152,651050,fa1c695348904cfda78221f53143f1c09b18e092,
bhop_colortunnel,1578460,119221,720c3686c6d7df253b61c787cd928f0053450072,
bhop_colortunnel_v1,2216716,631435,8e880aa79d7d17323ee443d7aea03a64e2c88cba,
bhop_colortunnel_v2,35953797,28701344,9399e109d030bdc3833808138c68920822349258,
bhop_cookiecutter,2309712,372385,40c2e95928ce4a067817620abeab4d42a849b1bb,
bhop_dday1994omahabeaches,16449516,5083770,283b50840d7ae164fbeef6b2219ff623c5836f79,
bhop_dday1994omahabeaches_works,17186980,5287886,767216bced3a192cae285baaccaf64b409232fe0,
bhop_goldsrc2_a33,53742123,19271513,0e319265c3ff722296b1f4012858ac7d8488b236,
bhop_goldsrc2_a45,50842896,19065461,94043b82f06362bf0f4647bfe78b984bd4894301,
bhop_grblor_v3,2356865,558646,e30cd28f71e0f32f49e955cc98fa89df117afba6,
bhop_incredible_test2,942348,270567,265820a8becac3b7e5d005c7023416b815338b0f,
bhop_incredoible,273444,16055,81f2fd8aa3dd7e01d17b0ba29fe41bfd2da7875f,
bhop_incredoible1,270212,14982,e750bb41276c9b2a40821d30ca44c3e52c28a889,
bhop_incredoible2,243540,14501,cb7d51aa0f0371d1bb772bca8ece3f8104a415ed,
bhop_incredoible3,694884,47001,12f8d0d16d6030b53a9d2ce10926849cd4febd1c,
bhop_incredoible4,1032496,341956,2f74efb7badd16ba564f90a5510bda97459693e0,
bhop_indev,5973468,2183343,3b94475122cb853135e82a6d36bd228117c09e5e,
bhop_manyroute_pro,5983476,1613849,c6ccbd82018683e7d86a97465b6d13d6fbe7de63,
bhop_map_fuckyou,1523280,463777,4c5af67557660a3a4c91a996b83f5fda2ed389cd,
bhop_map_troll,1170636,346008,769bc4110503986310eeac694aa3fc54200c2905,
bhop_map_trolled,2622364,640988,644f9a4f16d5f93a4757d7d2a521294215ed7c65,
bhop_orbital,66236613,45209900,6a3a5e6ba32db29007f3d9529267afd8f7c1bd79,
bhop_q1e1m1,5738286,1939699,ba4b7e321d6bb400e427d1bd449d82e26e111bf2,
bhop_rubiks2_re,10086540,2290304,e4962aef371a938b08db1ed922ab1f27a1f2bc2c,
bhop_solitude,50949710,17262898,6f20477a2d5a39e519099868db3271fd805e8785,
bhop_tundra_prollywontwork,13581512,5472136,1a79ed98530c87bc4e92fbea2486fb0b09f06243,
bhop_waterworks,9478665,4386781,468bd31bdda398940d566dd5b6f8cb5850805a40,
bhop_zexsucks2,6259352,2044861,9eef17167ee3a097aafcfdc7565c199db0d653ef,corrupt?
bhop_zexsucks3,6176396,2252973,7d13b8261834c0177ab6b2cd304ff3b29ec7b2bd,
bhop_zexsucksy,6259352,2045282,8d9575742c5b94431a974fdfc1b5baa8654a54b5,corrupt?
bkz_toonworld_playtest,8070232,1543089,f57610274c82491805090e8a9b49db0dc004c187,
corrida_final,2438904,411439,7af21669e74c90d3d320bc5d2a718bc1d041485c,
corrida_final1,2310452,389816,05cced66ad7e695b33017542ffe267f6121f0305,
cs_kiss_my_ass_r2,24651312,10769918,2170617315788d374ce6dc4749ffcb408e3999dd,
firstofall1,539552,104995,a821c6faa0cee13d4e67aa1cc1709fc27391e901,
firstofall2,957172,210956,00a7bac11e06f51826c6b55fc2d673018a32a34b,
firstofall3,974872,211041,ba6891447e9967ad855f1787d51ef6f8b3670bb7,
isitdone,2903920,1325556,4da89430efcd1f6bce2029d34a3246dac1a9bfeb,
isitdone1,2903612,1325033,fc801afb0ca9fb3966796c48c4525c9f485d8a66,
ksz_woodup,550020,220085,493d45ec4e11c1eb8ac30a98454d92425efdce3f,
kzso_snowedin,4451136,1468619,b31341cd9671eee5d952c4d0a408e892b9951770,
kz_4youreyesonly,10698980,5545991,8f8b5645a90e3372c6120c136047c46083a2f375,
kz_snowedin2,3739740,1270853,8a1f6d7e01b211b0dc8316752b94d38d2ff161ad,
kz_temple_beta,5672012,1917238,543e7cc4b7feee9eb019015df3fa4b91b286670d,
kz_temple_beta_dd,7647599,2059612,718eb5c4a44e6d82fb3d8dacafae79d2365dfa1b,
map,873744,159119,8ea013e94572f3f92c19272dedabb03fe854707b,
notkz_playtest,1500340,501911,b067620f704d8e16fa1dd6b458770094790580d9,
retry,694496,224519,976b04332f8f66e065f0b82a6c5156d3089db5bd,
tundrattempt8,7662780,3351742,394427b2a38d56a49ecf939f66bd018a8b99c60b,
