mapname,filesize,filesize_bz2,sha1,note
surf_004_fix,16221912,6003811,c94e88c76ed08fdd80d25ac8e58505324b5f973d,
surf_1day,39634047,15008706,3985067f4af3eb9a1504e823b4ab3849cdfea29d,
surf_2012_beta12,18937310,6764117,a13870c6abb9b5a50351dd8e949293a98d6ff582,
surf_25_lighters,70798609,29406693,8bae34664dfe647cfc6eb72829edb3b9a70ef5b9,
surf_4dimensional,25728867,8448609,bf36f3ad4d2f7031b6bcf65c6d4567c455812af4,
surf_4head,40362116,16923583,d6da3f3ef64b0e2ef3f4915153b326a1d8941f55,
surf_6,19316052,8195740,ed2d03a01c669e1f09c7081c50ca5bf3253913bf,
surf_666,79207230,30633649,ca7ddb13d4e26523b4f4311e48f3f3eb09399529,
surf_81st_network,10403553,2099185,df92bbfd129b12c12b575a37177c462a2d57cce7,
surf_8bit,101768295,20048069,264846092a71ae7bc930ba9a29c2fcfcc818c2ce,
surf_a,55496980,26725226,2b7e4109541b3b7fa638b21c67c1bd04bd502ccd,
surf_abandoned,20189464,20126831,3fd73ed90d870590a95827fff581b4b94cf4a2d1,
surf_abstinens,39643844,13990338,08514608c606baabbc6bd95ab617c526e539635d,
surf_ace,18521966,7309095,f84f89ac3f1149673d21ab0264e243f7a4cf6006,
surf_acerbus,37096167,16986850,0f2c409d973858237e57a8a423755a82f4da4f09,
surf_acp_fix,26478016,8269097,0a3314f0af437e4fff2677d574fb9c0625a66175,
surf_activation,72428025,21374325,dc662284474bc729c8287e3cad5dd2f3b53d19c8,
surf_adrift_fix,164880194,60379284,6b990bc675f5587ba2ac65379da883f7154903bb,
surf_adtr_njv,65507865,17738382,223a7ab2da0332d00aa4b1cf0066c90ac9950ce6,
surf_adventure_final,16436517,5607670,f48c29ca398eb1b7681f6bbe8d1fb049ea0ad174,
surf_aeron,14638510,5573601,c1fb9aa2927828826631e29c7486c9996763b901,
surf_aether,44022522,16847455,ab1bc9cd43b2a9df04129ffd31a7a8112b030547,
surf_again_njv,40223857,15424867,079ab70d907726d0ac6f8db020430debbb0a9b49,
surf_agony,112027273,112262122,793ba2cc291421102504545cd8dbb230435100d0,
surf_aircontrol_ksf,15442780,4439524,3c3b754ffb0f02b3d4a1506c8ffebdca5d18e902,
surf_airflow,13427498,5232315,25497f0e8b5ffff2efb41622013225ef7fb0b9ed,
surf_akai_final,21901376,9348101,5a8608068b49cc41abe48e5c6c7e3c1f932bc635,
surf_alend,36212124,17849008,92e1787a1e4bf24509bbfd981d2e4ae556005b43,
surf_amaro,75895948,23984960,400b9f9b29b373b30aeefbd7d126b7b99e300037,
surf_amateur_v2b,26825933,9499020,1d8e313bc9a3e5df007fe57b27f89318fcabd341,
surf_ambient_njv,13420154,7740292,37d27e2965c58f6a3221d1ee62e406306a063739,
surf_amplitude_apex,17445748,5853132,75963ad3aa50b3d34c0c074bd2c42309820fd623,
surf_amplitude_encore,10340319,3191441,e7ddca14aea39cfaccdf604930d991507fb1ae49,
surf_amplitude_light,6372188,2157428,6c4321000651dbb1c95b719d38e75e33c9185581,
surf_android_ksf,30756737,15175516,67c1a9fb15cc5c3444529b555f0e9cfd87629558,
surf_andromeda,155555294,26453917,d62169268b2b43b22867c33b28c16479cd804e45,
surf_and_destroy_fix,28517566,8624372,796748f0a475d54e26067a6b6e2a077137d9ebfa,
surf_angst,56886242,56874774,4c4d278e0c05c2430ec6e31d690ee0cb8fd0098a,
surf_animals_ksf,96503798,32290596,a4fc5b6024e1dd4048148ab88cb8458243528c87,
surf_annoyance_njv,10276340,4251903,6c50903647d198d0c0d5621970b32786c1eb0a02,
surf_anoobis,66483403,28621840,f458e3092a67d78619d7778dd135be8b9f5f3658,
surf_anthropomorphic,96591161,30710738,e18549869c0d57f1e8cb48f5a4d1c114c5364f31,
surf_antimatter2,17279223,17244383,5f483891c0b5825e3b22eda98288885a80e3c472,
surf_antimatter_v2,19443848,5196417,915fa63f54198a9bdde3cd18a77077a47e7ad0eb,
surf_anubis_ksf,77596543,30866978,64707c182079ee0134880b0cce238442ff558e89,
surf_anything,42708232,15697265,a51d62d63bb0ddf4eed5cbb65f469a7676a5af18,
surf_anzchamps,22092285,22019879,85720c54505da0f153e1e9441538223ec17c2490,
surf_aphelion,51040333,51127505,7107f558352d50c49d07d499f987bd8189488bba,
surf_apollo,28825852,28866500,55eb907c8ea12c10ec95a5f51589ba959c55d8d6,
surf_apollonian,42217776,8814961,cd2b0fd329859f438bba7b4848883a8250803a93,
surf_aquaflow,32503878,32446570,2e9b90286cadba1b7384fe6e39a77276c3cd5baa,
surf_aqua_fix,24169503,11942010,621e49e5be8395f7ce5474058c527a68884d5e19,
surf_arcade,27015663,26362326,cff2c29144fd31b8ec68c245b41cc77eebcc9068,
surf_ardon_fix,188522498,62478025,4967825dc7433367592d2d2c04e211a709c3e9dd,
surf_arghmyeyes_retexture,13572748,5693744,7670b705e15b7cdde1517a20ce387e7558b1cdaa,
surf_artifex,40781002,20002033,a81f6f5a1ba97df31094b5df82f993db3d0539eb,
surf_artois,105385869,42508606,0b8a7b445609c6b002c0bf90c1f160c7b03492a3,
surf_aser,53557257,27837499,91073ad2e4dc9fe26277b96325469fb5b8c5f5da,
surf_asrown,18255046,8339704,16ca4e6d7e834b1d13c2781a4b3646aa858e112b,
surf_assail,13448157,13353538,49503299e82298a012a9195ebd9bd8eceb70434b,
surf_ataque_final,16043616,6321518,f54d816d0d83aa786865e60fe3b5a16ee50f26bc,
surf_aura,29893157,30006905,586204c2bb3012bd1dd1e292e793cc5511f743a9,
surf_auroria2,44975290,26578483,17e11b45d0c4131b320b201a5656cab1f6983d3d,
surf_auroria_ksf,15248226,6215815,5088a2557fb8589d0ecf48b7412e0497b0ff0e98,
surf_autonomy,49802084,49862621,e9361a3a3f6aa7ee4eb403b374315c0237c29ae7,
surf_autumn_fix,15097814,15022960,1bb1947c0b3c121c814a152d39ef0ab66827ab20,
surf_aux,28962319,11936423,96746f8fe935f254ff7ed55780967aef9e687c6e,
surf_awakening,33831344,16044104,a6597eaed215656345668a2a12821f16cc2420af,
surf_awp_sk337_v3,16097498,5438538,efb55e41ba40b237c67da46aeb4ff7aa4a879eb7,
surf_axil,43196132,43306274,3b3ad7cc6dbf5a72697e9a4e07f2db662c377470,
surf_axiom,138338000,43596190,e2c781971826bc7dee14321c3b7c7dc16ca85704,
surf_banana_fix,19699512,19645416,9491423772263238ca1483affb3baf8a40011fa0,
surf_banger,75280560,75216528,9405763aab8b1b1901654d57b571e94a2ce9ef9d,
surf_barbies_malibu_adventure,86715032,86754431,d56fc25aef055257e33060e6ff24ce53f1d26ebd,
surf_bbb,21795855,7829994,a6f401e4eb3d46917c3e8adbb6b9b989a43ca062,
surf_beginner,17958137,6537314,812ca2188ed4ea7578d51268020d1363ea4155fa,
surf_beginner2,35637098,14538032,5e8a609a4f98b940d0460cc41b206075a9b8ad32,
surf_beginner_hell,29223966,12299004,8c22fd373f9319a5df1f2f1bdd6b0eec76da1328,
surf_believe,13939617,4410845,e09b2dfd3338a9790cd660777e5b207ec62e7044,
surf_benevolent_refix,28487273,28601894,5f3486f2ff6eb2d303221ccb626fec5ecfea714d,
surf_beverages_remix,63298928,20140586,77e5221d6376a0f2e5e852452ee55a454957a3b1,
surf_beyer,12794827,4467369,bc8d7e772879666f7ad39d40055ad5fdb267ce09,
surf_beyer2,36353786,12223843,c1dafd0b6c5faabe4f38405612207c2f4d794a53,
surf_beyond,9018722,8755194,4d5b0906ce051f46789d67e78f99a33a28a74413,
surf_beyond2,24783798,24652514,4e750f6d2250e26ad7c4b805097ba4dce863e93c,
surf_be_gentle,37565010,15271753,f2249ef2b9e5de0422b0b226669d4423622f8fab,
surf_blackheart,52551596,21657151,7a28cc1153195f5f43bdc499cbb0c8d8a24a00a3,
surf_blackout,66466882,20698985,cba529dc9b195214fcc3ea4dc364a4bfa76530f6,
surf_blackside,65580963,10874461,29dc14251a226d5f857c20ef30a3d2ece17f81e8,
surf_blub,13600044,5389114,95ca87dac9454419c18221e31bf49a544918adcc,
surf_bluewall_v2,46159561,5581237,9bc19df6b8b93a21e7f9a6ba334876f67f6a5a01,
surf_bluewinter,9358375,3577773,ccc6e857c44be29f6ab700f52f982ef3e923973b,
surf_bnw_njv,20943640,7671173,cd6342b30fd95cf019c9dce408eaa749fd209ba6,
surf_bob,5053102,1392772,7583a824c8bb2a3c8573dd946d460659e1e5b574,
surf_bonk,14927695,14887288,6d14566edeea07d8f58ab71e7ad1a2fa29eeec6d,
surf_borderlands,36910652,15230337,7832c27ffc83e325e2466024a1def81495758e85,
surf_boreas,36649534,36580538,9bd9daa0a23288c7e6f439fb7a899beade34a80b,
surf_boring,39572882,15312630,b0b051d2b50cbc71df1e50b48141800decba88f0,
surf_bork_nbv,21691586,9108019,3cd5fa7413b4c3b841171440affd21395b240d4e,
surf_botanica,35448702,35084508,9c18af0ccb63827ed3fce323a58f664fb9f926dc,
surf_brodderlands,41367184,41480215,eed64e96c29263b050e5ea7409c5d39a2b03138e,
surf_brutalist,24989886,9397704,ba709fe9f2df83ee8e00f78e46aaf7f912343aa5,
surf_bugs,19695252,19585562,ca2e782031a0e4fae958a91edfb52931f9384163,
surf_bumpybusride,20984437,21034396,0a96aa317e073043d3493cf1e0369c96733ffa0c,
surf_b_r_o_x_x_x,41315371,18597410,c48df6f2e1e567027020016038f7ca7e4dbd17e0,
surf_calamity2,33425300,12759486,585b735e051326852a52c3be9e10c20669722498,
surf_calamity_njv,25489264,8542019,8be8d7c0036e3519f462e8ad433f0dabc7570e35,
surf_calibration,24372192,10232283,f0bd5357cd71db7b6e603c2df5aa307a4c1ca33b,
surf_calycate2,52263872,19221484,cada0614a4cf85647dae982f329398755479b61c,
surf_calycate_ksf,9091151,9105604,8a056c4bf993e218dd9a2131da5e2e28ebe075d8,
surf_calzone,67741068,22150964,ff965f467d8a4f9f3d739c25a5ef786f49c08b6b,
surf_canisius,32774920,11651767,3b9b9533f7fe1d8649cee9e361b4796be2f2c478,
surf_canisius2_fix,20789796,7512318,c04f1dd43d6caeae84c7e4cff48bc9f3abe32bdd,
surf_cannonball,33305355,33159507,559dd85fba134d2cf65515b7b6db58473d7c9557,
surf_cartoon,33923979,19782892,8818faa12df6c9a884ae85e0107f56cd8d9fe029,
surf_castlewalls,12228867,12267431,523d971bd13046d9d6a2efceff8c7a5ec681740f,
surf_catalyst,47437679,20803660,08570fb024892f3d2b53affaad00077fa0c30fef,
surf_catalyst2,36897073,14756143,75c1855a77ffe925e93a09755fa1024c38cc43b0,
surf_cavemissile_fix,46568826,23892214,e5bdafe2a7a643f0a7740b3a0a817fd76ece2972,
surf_celestial,21398854,21393780,9e349143de70b2b6de159def52c30806983541a0,
surf_cement,102927680,36240801,efbd5ccfb673b1148bc7570070a394523779805c,
surf_chaos_fix,31552749,10363684,b3c39ca2cbd62e33225d78cfd334122f66bd9c47,
surf_chasm,71238258,34120248,e4a0b0414b51007a43d59ab808fa204afdbbb65a,
surf_chateau_fix,37618103,9028671,00f87d95999b7913725fc685b9e94063fc61dcbf,
surf_christmas,125835404,73291456,465e4b53c2fe5a65a4541bfe2c624aa3fc18cbbd,
surf_christmas2,234485575,101642922,0390e57330b7eac7ece58651ae0757e95dc39db8,
surf_christmas3,147956741,148124717,2f956d696dc86c54f5b74b8c33cd053541979e63,
surf_chungus_fungus,187298539,183567985,aaa507c602aa92c1d6d4297e0c539ff5b1dddf64,
surf_cinnamon_fix,80617238,27278176,642d5f13c0a05130f19fd0f62dad582888913e67,
surf_classics,39899344,14459927,9221ccf2538af94fd446afd46b2a39d99c169884,
surf_classics2,51324864,17545712,49cabec64a5f764c0b08245a1a8c7e890fe64737,
surf_clavius,119169732,44090443,dc9f499bf3d3ae8346648a9a93b7f0ae16c987c0,
surf_collaboration,57161843,18528239,c51022582ba0b820fff2406a4414ba8086e9d82e,
surf_collection_njv,19673350,6825874,a9fe0461c021ef609c961a2b8c488cb1bb45980e,
surf_color_fix,42299832,12284148,abb7d88f9aac6226b7b3c3c4772545ee34bb38b4,
surf_commune_again_beta5,51160030,13800048,3f42c43ac1adee5a90acf1419c197d39f159c879,
surf_commune_beta11,21266932,7663439,2578b10aeacc57eb45a82e607b3b17baeed70ebd,
surf_commune_too_beta5,25331354,9717606,60d42b7594163a02fbf258d3477de2e20a980205,
surf_compact,30382823,9729153,ec36ef7a6da82f74c0912e8da8dd9abc36365dd0,
surf_compulsive_njv,30061064,13818043,c40b6a3d053cd215851a0c0357313fe85dd6e0c5,
surf_compulsive_njv_h,30061064,13818043,c40b6a3d053cd215851a0c0357313fe85dd6e0c5,
surf_concept,24916531,7687141,e9ef06f65e36a9cfdb3db3a14b7334073111ca7c,
surf_concretejungle_fix,17911995,17956485,cb777fd7020ba8fdaa9bb44f35315f43bb774c9e,
surf_conserve,21778044,10875752,99392f3e0c093466ed74b5bbc6091bd4debe8567,
surf_consistenza_diversa,38778598,38708123,9e3d7e62b93491eb82984de430985ecad9082c60,
surf_constrictor_remix,4043963,3995432,d254c08eae38c2715ee74295e5df06cac6877e7a,
surf_construction,17157900,7202638,be9fd1baf5a7667c322bbeeb983983f68ae56649,
surf_cookiejar,21808436,10477159,92e83cc7e5848de531823e23955c12f9f885b0b5,
surf_coralis_ksf,29546614,13036500,641caccc0c22caf6ca81d22c6b7450ae48184092,
surf_cordelia,95746880,40819894,4d0f18dc3294d5b22dea0574c46d2576e4f01d75,
surf_core_refix,15682883,6633834,695ac50ae534184382e1875a5808986da711de1f,
surf_corruption,138553203,59384007,5ee4db5293c5759d45ba04f49d5a2fbb5febf874,
surf_cosmo,83335290,83410573,09d05cfd367cf571635c4036d6f8f86d4d078884,
surf_cozy,17222513,17246772,1fc923b08dab99b2b1c111c0f137351006a59bd3,
surf_creation,31375182,5184950,31bf4ab3893cb4ccb6101f4503e0a46a903ffd0d,
surf_crimson,14383703,14399167,ea53a684ba27576b1c819a45773d9f94ad8b2545,
surf_crush,24508552,7834478,5abc4aa026ed9fb57fd033649d8ac0f88812843c,
surf_crush2,18809986,18839420,3e47adc93a45fc0839ed566d46c9c541ba395365,
surf_crystal,28007876,13767553,5e12c76a233ef8482f64363e3b508cf3e5e93ef9,
surf_crzyfrog_reloaded,19974915,8277131,1decae21b4db96d6a2867d257ff1b7ddfc191dbb,
surf_cubic_ksf,11149692,11076387,3fb22608f839428e538c8829e209ac03f74a7fe5,
surf_curious,30574289,10247436,d8b3d6a88982ef72023fef568e301e94a3da29fe,
surf_cyanide,70542319,22196821,93e96b6c4705b3ef59c20dac9c8ea305292419fa,
surf_cyberwave,95669906,26977696,96df9092d09eab0f15bfb29cb3ef75fcbbd620f7,
surf_cyka_ksf,59076719,27572383,ab52f39469d60d40e8714a4bb0697dde922de8e7,
surf_damn,29895931,12675258,7db0651450e7ecbb3419e72755e19a2d99d7188a,
surf_damnation,80962662,81183055,b7181f6b1aef2f2b6f7f4d21c67b1997870d1388,
surf_deadline,15478673,15388291,ac22664084ebd1483ead7acef8c6ae77d2eaf18a,
surf_deathstar,98629710,99070786,7b6cf5a23fd8ce6bf0d68edfd81ea91680521438,
surf_deceptive_final,16614660,7480340,e6854826504074d7df91c0e1d4318b5c8839e711,
surf_deity_ksf,6889503,6844606,88f3b5f9c739e94eae9aa9570f01fd39accad573,
surf_delight,77749711,32313303,b2e7cd31987b2f6c6a391dadb50ccba6a1e5fe17,
surf_delta,62844011,15723615,fb85739caa99e83632881119a32d7c14eb1686da,
surf_delusional,77703112,36603578,fde6df83871f5072ab599931219d3b8c10894872,
surf_demise,90250765,90313731,15b16c315649d25420f25517e47454497f795b0c,
surf_depressing,31365181,22395891,802058bad3735e82cdc32f1e3490925130845478,
