mapname,filesize,filesize_bz2,sha1,note
Cs_NovaZone,30563940,8869433,29f27eba8f1c1bde5938fea0046c5221535bd2fc,224_43708_cs_novazone/Cs_NovaZone
Underground_Compound_WIP_3,9861796,2777421,728f699aaca2861997d5f9d1b92b362ab5aeff24,225_43975_underground_compound_wip_3_2
cs_bank,5219160,2134865,1588bcb39bd772be1bd5bd029504e7bf046f263a,226_43675_cs_bank_2
montanha2,40781216,8025047,6368db28239539afa1ff05ea65a43deab682036c,229_43728_map_e_projeto2/cstrike/maps
de_zero_b1dev,1477328,346061,86f5f5e05d28ffdfa2061f7de5b6094351b99ba6,258_43776_css_maps
De_Pyramid,494460,26044,fc4fbff4b5a5eb589243a5be2108149d186aae31,262_43833_de_pyramid
z1,1062864,126802,e524f7d23a9f58a5be19dabc0f97f81ee290df90,279_44000_my_map_3
hyperoom_hunt,4124320,1569381,c685cb17ce53471eec45051da699321031d45387,331_43867_hypermip_2
zm_hyperhunt,4158748,1637585,42a69d83b82d20c80330c4e5152eede4704689e5,331_43867_hypermip_2
zm_hyperroom,9899560,5401948,164c6c4ac671e1c9f5db2c2fb5a3d899b306e32e,331_43867_hypermip_2
ctf_1flag_devworld,488040,160224,c2934aed2f408e49bab31180d737aa9c616c278b,339_44064_1_flag_devworld
test_video_white_heart_baegku,28085550,15121407,360131c52946c1971ac6289120331f82b2f8e909,345_43788_test_video_white_heart_baegku_every
mip_something_he,14646516,5336820,5ac7017d00a21a159eb0d0b71d364889a5a58244,349_44049_mip_something_he
spiralGardens,4739448,2070702,bac7802a4fde37a5cc51ed1e53d7e6cf6e307e0a,355_44004_spiralgardens
CHUPONG,1317908,94048,f1807a445af60649bb1e5badafed272bb9a3ed54,374_43696_chupong
CHUPONG2,1317472,94391,a9dfd0a847e8014fe44bfeb6dee77806bb49f357,374_43696_chupong
CHUPONG2sky4,2676000,154367,0f9869cc3f6a7e1521c0bfd9577a2f68216f57c0,374_43696_chupong
CHUPONG2sky5,3729656,194382,74a776b5c3368b97cc0abd0e080306168aac4362,374_43696_chupong
CHUPONGsky,3884536,200883,f20104755caf65066adaa636e32cea6e4b3ed73e,374_43696_chupong
CHUPONGsky2,3807368,195573,e5c08bec794dad9595165914e17a72544410d0f0,374_43696_chupong
ba_jail_hyrkko,4872628,1538866,99922d4c23620e063a42f9e5c29d715130255f01,382_43859_ba_jail_hyrkko_4/ba_jail_hyrkko
ba_jail_partioleiri,3112864,1178008,9b12879d687f430b9a99a3b415f2a12126dc75e3,383_43845_ba_jail_partioleiri_2
aim_coltbolt,2195052,152201,6391975dbffc0154939447b2cac288ced655c97c,427_43979_aim_coltbolt
aim_texture_beta,2301096,458533,3871309a6de3d212d0b4cb5ddce65c1360639233,428_43864_aim_texture_beta_3
aim_pooley,199440,10234,8e6213790724fa87c435d763fcf3dc49eca02750,431_43960_aim_pooley
bhop_BasicTextures_xA,369540,74640,e7f6f1efb363757bb7cb7fc8ddd8e785e1498aee,465_43840_bhop_basictextures_xa/bhop_basictextures_xA
bhop_xAmnesiia_beta1,228648,36890,dbe3a76ba2b31e710e1e16b7949514a76bbc9071,466_43835_bhop_xamnesiia_beta1
bhop_xAmnesiia_beta2,305328,62402,9460242b5a74e8caf66ec46a3f4eee37443d5fcf,467_43834_bhop_xamnesiia_beta2
bhop_cyberspace_alpha,1165434,464090,528b188286de695960f19508b6fdcee32216fdb2,471_43746_bhop_cyberspace_alpha
gg_pyramide_FA,37187876,18588258,0ac09de725c9b4a45acb880023adb9907bb62d25,480_43950_gg_pyramide_fa_2
gg_yerza_v9,1111284,181173,5b1f8b702350c34843b3e1c72d2558ceb8988abc,484_44031_gg_yerza_v9
gg_multicolor_space_ZZ,11003273,3259038,878d1d5cbcb8fa0c7045b7630b89bd5dc97d43c9,486_43778_gg_multicolor_space_zz
zm_pc_alpha1,725628,55590,d39c1b89de8127fdf52ad1cf91f6a06b89742b1b,496_43958_zm_pc_alpha10_2
zm_hanted_house_v1,1215460,377430,b77cbbed67bec590872a1a3ce5c4a0e988f85bbf,502_43969_zm_hanted_house
zm_dniwe,3215868,1594925,932a4743066a25c01efa2ca8d2d78fe380e96375,504_43976_zm_dniwe
zm_beach_city_v1,20333420,10045227,a075b8e5eec3b7e703b6a636e75b020d3f410e37,506_43752_zm_beach_city_v1
ZM_ZAINSK,62340024,17631920,d96589aa3a07e9bd65c1bf3c2fd29a40400b5b2a,508_43753_zm_zainsk
ze_standart_nuke,8641952,1738715,c78ce9b1eda832c639ac1f37a0499fa637fe1b8f,519_43658_ze_standart_nuke
ze_nuke,3128564,848704,6ccdd2846ed5bf6efa186ad5470def667c76240c,520_43669_ze_nuke_2
